"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Coding Training Proposal for Kindergarten","E. Benetti; G. Mazzini","Lepida ScpA, Via della Liberazione 15 40128 Bologna, Italy; Lepida ScpA, Via della Liberazione 15 40128 Bologna, Italy","2020 International Conference on Software, Telecommunications and Computer Networks (SoftCOM)","28 Oct 2020","2020","","","1","5","Computational thinking in recent years has been universally defined as the ”new English”, or basic knowledge necessary for everyone. As English, is important to include it as early as possible in teaching programs, right from preschool. This need is so felt as to make it, for example, compulsory in kindergarten in Italy since 2022. Obviously, this implies the use of simple tools that do not provide reading and writing skills. This work proposes a learning program which could be carried out precisely during the three years of kindergarten, from 3 to 6 years of age, and prepares children for coding, a teaching subject that has already been proposed in Italy for primary school since a few years.","1847-358X","978-953-290-099-6","10.23919/SoftCOM50211.2020.9238207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9238207","","Training;Writing;Encoding;Software;Computer networks;Telecommunications;Proposals","","2","","19","","28 Oct 2020","","","IEEE","IEEE Conferences"
"CyberCSP: Integrating cybersecurity into the computer science principles course","S. Mishra; R. K. Raj; P. Tymann; J. Fagan; S. Miller","Rochester Institute of Technology, Rochester, NY, USA; Rochester Institute of Technology, Rochester, NY, US; Rochester Institute of Technology, Rochester, NY, USA; Webster Central School District, Webster, NY, USA; Webster Central School District, Webster, NY, USA",2017 IEEE Frontiers in Education Conference (FIE),"14 Dec 2017","2017","","","1","5","The demand for cybersecurity professionals is projected to grow substantially, with the US Bureau of Labor Statistics reporting that employment in cybersecurity within the US will grow by 18% from 2014 to 2024, much faster than the average for all occupations. As creating a cyberspace workforce has become a matter of national security for every country, cybersecurity needs to be taught at all levels, to all students, in the educational system. The good news is that cybersecurity is also a topic that students from a wide variety of backgrounds find interesting, and as a result, it motivates them to study computing too. Over the past two decades, there has been an increased effort worldwide to incorporate computer science and computational thinking into the middle and high school curriculum. The CS10K initiative in the US has led to projects to introduce computer science at the K-12 educational level. One of these initiatives, the new Advanced Placement (AP) course in Computer Science Principles (CSP), was designed to introduce computer science in an engaging way, show students how computing is relevant in their lives, and to attract a diverse group of students to computing. The CSP Curriculum Framework allows for multiple implementations of the CSP course, permitting course designers to develop courses to engage and attract specific groups of students and that focus on specific themes in computing. This paper describes an approach to develop a new CSP course, CyberCSP, which integrates cybersecurity first principles throughout the course. The approach builds on an CSP course that was created from a previous collaboration between the Computer Science Department at Rochester Institute of Technology, Rochester, New York, and the Webster Central School District in Webster, New York. The paper discusses the background, details of the earlier CSP course, how relevant cybersecurity content was identified, and then integrated into the CSP course to create the CyberCSP variant of the Computer Science Principles course.","","978-1-5090-5920-1","10.1109/FIE.2017.8190711","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190711","","Computer science;Collaboration;Employment;Computer crime","","1","","20","IEEE","14 Dec 2017","","","IEEE","IEEE Conferences"
"Research on Creativity in the Age of Intelligence","J. Li; H. Wang; R. Zhuang; T. Chang; R. Huang","Faculty of Education, Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China; Smart Learning Institute, Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),"4 Aug 2020","2020","","","264","265","How to meet the age of intelligence and train the innovative talents needed by the age of intelligence has become a research topic of the education circle. The characteristics of space fusion, man-machine fusion, knowledge explosion and focusing human nature in the age of intelligence put forward new requirements for innovative talents. Creative personality, critical thinking ability, digital learning ability, computational thinking, design thinking, and man-machine collaboration are essential components of creativity in the age of intelligence.","2161-377X","978-1-7281-6090-0","10.1109/ICALT49669.2020.00086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155765","intelligent age;creativity;innovation talents","Creativity;Technological innovation;Man-machine systems;Collaboration;Task analysis;Education;Cognition","","1","","4","IEEE","4 Aug 2020","","","IEEE","IEEE Conferences"
"Expanding Library Resources for Data and Compute-Intensive Education and Research","S. Labou; R. Otsuji","Library University of California San Diego, La Jolla, USA; Library University of California San Diego, La Jolla, USA",2019 15th International Conference on eScience (eScience),"19 Mar 2020","2019","","","646","647","As reproducible research tools and skills become increasingly in-demand across disciplines, so too does the need for innovative and collaborative training. While some academic departments incorporate software like R or Python in coursework and research, many students remain reliant on self-teaching in order to gain the necessary skills to work with their data. However, given the growing number of students interested in computational tools and resources for research automation, relying on student self-teaching and learning is not an efficient method for training the next generation of scholars. To address the educational need for computational thinking and learning across various academic departments on campus, the UC San Diego Library has been running Software Carpentry workshops (two day bootcamps to introduce foundational programming concepts and best practices) since 2015. The Library, as a discipline-agnostic entity with a history of serving as a trusted resource for information, has been well positioned to provide training for this new era of research methodology. The core of our success is the collaboration with the growing community of Software and Data Carpentry instructors at UC San Diego with expertise in various research disciplines. Building on this strong partnership and leveraging the Library's resources and expertise in digital literacy, the campus can better support data-driven and technologically-focused education and research.","","978-1-7281-2451-3","10.1109/eScience.2019.00100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9041701","library,;Carpentries;reproducibility;data;training;workshops;instruction;python","Conferences;Libraries;Training;Software;Organizations;Tools","","1","","2","IEEE","19 Mar 2020","","","IEEE","IEEE Conferences"
"Creative computing challenge: teacher professional learning to enhance non-computing career and technical education curricula with engaging computational practices for all students","M. Sabin; A. Smith; W. DuBow; R. Deloge","Applied Engineering and Sciences Department, University of New Hampshire, Manchester, New Hampshire, USA; Cynosure Consulting, Apex. North Carolina, USA; National Center for Women and Information Technology, Boulder, Colorado, USA; University of New Hampshire, Manchester, New Hampshire, USA","2018 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","14 Oct 2018","2018","","","i","i","The Creative Computing Challenge (CCC) project (2014-2018) is funded by the National Science Foundation and is designed to broaden participation in computing by providing professional development (PD) for high school teachers at Career & Technical Education (CTE) programs throughout the state of New Hampshire. Teachers receive a stipend and tablets for their classrooms; they attend several in-person PD sessions through the year, where master teachers and PD facilitators introduce modeling of inquiry and equity-based practices, as well as teach the App Inventor tool and how to inculcate computational thinking in students. Project evaluation has included teacher interviews, classroom and PD observations, as well as student and teacher surveys. External evaluation of this project has been an integral part of the project from the beginning and, along with the project team’s observations and input, has significantly reshaped the project activities. It became clear after the first year that a central challenge of this project would be working with a mix of teachers across multiple domains – from teachers who had little experience even using computers to teachers who had computer science degrees; from teachers who came to teaching from professional backgrounds to those who had education degrees; and from beginning teachers to those who had been teaching the same courses for twenty years. Through evaluation data and really listening to teacher feedback, we not only tailored the PD content and structure, but also refined the data collection instruments and evaluation design to bridge the gap between different teacher experiences and levels of preparation. As a result, we have been able to bring computing into non-technical content areas such as Hospitality and non-programming classes such as Photography, as well as support computing educations in New Hampshire CTE programs. In Year 4, we now better understand the range of benefits and challenges involved in working with CTE programs and inserting CCC-inspired curricular modules in non-computing courses.","","978-1-5386-1363-4","10.1109/RESPECT.2018.8491714","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8491714","teacher professional learning;career and technocal edcuation;inquiry and equity-based teaching professional development evaluation","Education;Handheld computers;Engineering profession;Programming profession;Photography;Interviews;Instruments","","1","","","IEEE","14 Oct 2018","","","IEEE","IEEE Conferences"
"Research on the application of computer technology in legal practice","R. Zhang","Nanchang Vocational University, Nanchang, China",2021 2nd International Conference on Information Science and Education (ICISE-IE),"29 Mar 2022","2021","","","1041","1044","With the development of science and technology, many industries begin to use computer technology to improve work efficiency. From the facts of many practices, we can see that computer technology is a good technology for many industries and can bring many benefits to the industry. Computer technology is also deepening into legal practice. In legal practice, modeling, simulation and other calculation methods can be used to analyze legal relations, so that legal information can be transformed from traditional analysis to an information and intelligent system with higher efficiency and accuracy. The inclusion classification in legal procedures can be simply summarized as a model, and the eigenvalue table structure is built to make the case enter the computer into data that can be calculated and judged. This method simplifies the case trial and makes the case context clearer. The deep integration of Computational Thinking and legal thinking is conducive to enrich and develop the basic theory of law, improve the scientificity and coordination of various departments in the judicial system, and improve the efficiency of the judicial system. Computer technology plays a positive role in improving legislative and judicial efficiency, coping with and avoiding technical risks.","","978-1-6654-3829-2","10.1109/ICISE-IE53922.2021.00236","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9742376","Law;Litigation;trial;computer technology","Industries;Photography;Analytical models;Information science;Law;Computational modeling;Social sciences","","1","","7","IEEE","29 Mar 2022","","","IEEE","IEEE Conferences"
"Computation, Gender, and Engineering Identity Among Biomedical Engineering Undergraduates","H. Shoaib; M. E. Cardella; A. Madamanchi; D. Umulis","Department of Engineering Education, Purdue University, West Lafayette, USA; Department of Engineering Education, Purdue University, West Lafayette, USA; Polytechnic Institute Purdue University, West Lafayette, USA; Department of Agricultural & Biological Engineering, Purdue University, West Lafayette, USA",2019 IEEE Frontiers in Education Conference (FIE),"12 Mar 2020","2019","","","1","5","This study explores interactions between computational thinking, gender and engineering identity among biomedical engineering undergraduate students. Biomedical engineering enjoys higher rates of women's enrollment than other engineering disciplines, but nevertheless has gender disparities in persistence within the field. Additionally, trends towards greater incorporation of computation into biomedical engineering have the potential to recreate the gender inequities seen in more computationally intensive engineering disciplines. Recently, `engineering identity' has emerged as a powerful analytic lens to understand persistence in engineering, particularly for underrepresented groups such as women. However, there is limited work examining how experiences using computational methods influences engineering identity formation in undergraduate biomedical engineers. Further, it remains unclear to what extent gender differentially mediates the effects of computational practice on engineering identity formation. In order to explore the intersection of these issues, we study a thermodynamics course in the biomedical engineering department of a large Midwestern public research institution in the United States. The thermodynamics course includes in-class computational modeling group activities and has an enrollment of more than 120, primarily sophomore year, undergraduate students. We use a qualitative study approach that includes gathering data through classroom observation and detailed semi-structured interviews. We analyze classroom observation data to try to understand student experiences of learning and participation during in-class computational modeling exercises. Specifically, we look for evidence of gendered differences in task sorting and engagement with the exercise. Classroom data is complemented by semi-structured interviews. Thematic analysis of semi-structured interviews gains student's perspectives on how gender has influenced their learning experience and their identity as engineers.","2377-634X","978-1-7281-1746-1","10.1109/FIE43999.2019.9028656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9028656","computation;engineering identity;gender","","","1","","15","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"State of the Art of Teaching-Learning of Artificial Intelligence at Early Ages","M. -J. Ojeda-Bazaran; L. Chamba-Eras; E. Coronel-Romero; M. Labanda-Jaramillo; L. Conde-Zhingre; D. Irene-Robalino; W. Fierro-Saltos; A. Orellana-Malla; M. Romero-Flores; G. Cueva-Alvarado; I. Chamba-Eras; D. Erreyes-Pinzon","Universidad Nacional de Loja (UNL), Loja, Ecuador; Universidad Nacional de Loja (UNL), Loja, Ecuador; Universidad Nacional de Loja (UNL), Loja, Ecuador; Universidad Nacional de Loja (UNL), Loja, Ecuador; Universidad Internacional del Ecuador (UIDE), Quito, Ecuador; Universidad Técnica Particular de Loja (UTPL), Loja, Ecuador; Universidad Estatal de Bolívar (UEB), Guaranda, Ecuador; Ministerio de Educación, Unidad Educativa Santa Mariana de Jesús, Instituto Superior Tecnológico Daniel Álvarez Burneo, Loja, Ecuador; Ministerio de Educación, Unidad Educativa Santa Mariana de Jesús, Instituto Superior Tecnológico Daniel Álvarez Burneo, Loja, Ecuador; Ministerio de Educación, Unidad Educativa Santa Mariana de Jesús, Instituto Superior Tecnológico Daniel Álvarez Burneo, Loja, Ecuador; Corporación Ecuatoriana para el, Desarrollo de la Investigación y la Academia (CEDLA), Cuenca, Ecuador; Corporación Ecuatoriana para el, Desarrollo de la Investigación y la Academia (CEDLA), Cuenca, Ecuador",2021 XVI Latin American Conference on Learning Technologies (LACLO),"8 Mar 2022","2021","","","165","172","Artificial Intelligence (AI) is successfully intervening in areas such as education, health and industry. In education, AI is being used to improve educational processes. UNESCO considers as a new vision to involve AI not only as a didactic medium, but also as a science in which children can develop their intellect, through workshops, courses and curricula focused on the fundamentals of AI, allowing them to develop skills such as computational thinking and critical thinking. The present Systematic Literature Review was developed according to the methodological guidelines proposed by Barbara Kitchenham, with the objective of identifying how AI teaching-learning processes are carried out from early ages. Sixty-four studies were obtained between 2016-2021, where eleven countries are identified with AI teaching initiatives, through workshops, courses and projects to update their curricula; machine learning and educational robotics are the two branches linked to AI that are currently taught to children and adolescents.","","978-1-6654-2358-8","10.1109/LACLO54177.2021.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9725208","primary education;high school;educational informatics;learning experience;teaching practices.","Industries;Pediatrics;Systematics;Conferences;Education;Machine learning;Learning (artificial intelligence)","","1","","0","IEEE","8 Mar 2022","","","IEEE","IEEE Conferences"
"Work in progress — Eliciting integrated understandings of high school STEM curricula through programming","E. Freudenthal; A. Ogrey; R. Q. Gonzalez","University of Texas, El Paso, USA; University of Texas, El Paso, USA; University of Texas, El Paso, USA",2010 IEEE Frontiers in Education Conference (FIE),"23 Dec 2010","2010","","","F2H-1","F2H-2","We describe our early investigation of the integration of educational modules originally developed for a college-level entering students program (ESP) titled “Media Propelled Computational Thinking” (MPCT) into high school science, math, and engineering/technology courses. Primary objectives of MPCT include introducing students to imperative programming and reinforcement of foundational mathematical concepts. This report describes this evolving integration including early informal experiments and potential extensions using programming functions of ubiquitous graphing calculators.","2377-634X","978-1-4244-6262-9","10.1109/FIE.2010.5673203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5673203","","Educational institutions;Programming profession;Calculators;Context;Concrete;Computational modeling","","1","","3","IEEE","23 Dec 2010","","","IEEE","IEEE Conferences"
"Automatic Academic Emotion Recognition and Its Evolution Analysis in Classroom","J. Gao; Y. Wei; K. Wang; Y. Shi","Hubei Research Center for Educational Informationization, Central China Normal University, Wuuhan, China; Hubei Research Center for Educational Informationization, Central China Normal University, Wuuhan, China; Hubei Research Center for Educational Informationization, Central China Normal University, Wuuhan, China; School of Educational Technology Northwest Normal University, Lanzhou, China",2023 5th International Conference on Computer Science and Technologies in Education (CSTE),"29 Sep 2023","2023","","","42","48","Students' emotional state plays a vital role in learning. In this study, we examined the emotional changes of 69 students during the lectures of the C Language Programming Foundation and Computational Thinking in central China. This paper presents a method using Yolov7 and the convolutional neural network CoAtNet to monitor students' emotional evolution by analyzing their facial expressions and recognizing academic affective states, including boring, confused, focus, happy, and neutral. The trained model has achieved a test accuracy of 76.0%. The results showed that focus increased at the beginning of the first 10 minutes of class and then began to decline. With the decline of focus emotion, students' neutral emotions increased. We found that when a new teaching session is performed, or the teaching method of naming questions is used, the students' emotion of focus increases briefly, lasting about 8–10 minutes. Subsequently, even if the varied teaching method was used to stimulate students' attention, their level of engagement did not increase significantly. It can be suggested that teachers can use teaching methods appropriately to promote students' attention. However, students' attention span is limited, and teachers should pay attention to methods and time to improve teaching quality effectively.","","979-8-3503-2572-0","10.1109/CSTE59648.2023.00015","National Natural Science Foundation of China(grant numbers:62277029); Fundamental Research Funds for the Central Universities(grant numbers:CCNU22JC011); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10261563","facial expression recognition;emotional evolution;improving classroom teaching","Emotion recognition;Face recognition;Computational modeling;Education;C languages;Convolutional neural networks;Programming profession","","1","","26","IEEE","29 Sep 2023","","","IEEE","IEEE Conferences"
"Work in Progress: Improving Learning Performance using Programming Methodology","M. E. B. de Almeida; A. R. A. Teixeira; R. Almeida","Coimbra Polytecnic - ISEC, GRUPOEDE, Coimbra, UC, Portugal; Coimbra Polytecnic - ESEC, Aveiro University, Coimbra, Portugal; CASPAE, Coimbra, Portugal",2019 IEEE Global Engineering Education Conference (EDUCON),"30 May 2019","2019","","","1462","1466","The program “Introduction to programming in the first cycle of basic education” initiated in 2015 has provided the opportunity to develop computational thinking and digital literacy among students. The existing literature suggests that Scratch programming language may have a strong influence on the skills acquired by students in classroom. In this context, it is intended to build an intervention with objectives that fit into the Student Profile leaving compulsory education and developed within the scope of curricular flexibility, recommended for the 1st year of basic education. The applied methodology aims to evaluate the impact on students' knowledge (mathematics and mother tongue), attitudes (in relation to knowledge and citizenship) and on the capacities (cognitive, emotional and practical) as well as in the school community (students, teachers and families).","2165-9567","978-1-5386-9506-7","10.1109/EDUCON.2019.8725206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725206","Student Profile;Curricular flexibility;Scratch;Education","Programming profession;Education;Software;Computer languages;Mathematics;Problem-solving","","1","","19","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Remixing Minecraft to broaden participation in computing","U. Acholonu; D. Amato; J. Dickinson; L. Smith; J. Engel; E. Walker; G. Grant; N. Pinkard","DePaul University, Chicago, IL, US; DePaul University, Chicago, IL, US; DePaul University, Chicago, IL, US; DePaul University, Chicago, IL, US; DePaul University, Chicago, IL, US; DePaul University, Chicago, IL, US; DePaul University, Chicago, IL, US; DePaul University, Chicago, IL, US","2016 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","2 Feb 2017","2016","","","1","1","Minecraft is one of the most popular games among youth today, experiencing sales over 100 million worldwide and channels on YouTube generating over 47 billion views. Our interest in the game environment is due to its innate computational mechanics that integrate logic, design, and scripting elements. Because of these traits, many organizations and schools are looking to incorporate Minecraft into their curriculum to support computational thinking and computational practices. However, there are challenges surrounding the distribution and availability of individuals who possess the technical and computational expertise needed to support these opportunities. In this poster we introduce the DYN Minecraft Server project. The project is designed to address barriers of entry for adults at schools and youth-serving organizations who want to provide computing-related learning opportunities to diverse youth. We worked with families, city organizations, mentors, and youth to modify the commercially available Minecraft to support adults who may have limited expertise in computing or Minecraft, yet wish to use the platform in order to teach computational content The modifications include the integration of an information network that promotes STEM learning opportunities that are available throughout the city. We discuss our design process, designed activities and interfaces, and feedback from youth, partners, and mentors using the system.","","978-1-5090-3419-2","10.1109/RESPECT.2016.7836183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836183","","Organizations;Games;Urban areas;Media;Electronic mail;YouTube;Servers","","1","","","IEEE","2 Feb 2017","","","IEEE","IEEE Conferences"
"CARES Model for Computing Education","H. C. B. Chan","Department of Computing, The Hong Kong Polytechnic University, Hong Kong","2021 IEEE International Conference on Engineering, Technology & Education (TALE)","24 Jan 2022","2021","","","01","05","In this paper, we present a CARES model for computing education. It consists of three layers: core layer (“think”), course layer (“learn”) and career/development layer (“develop”). The core layer is concerned with two fundamental thinking skills: computational thinking and creative thinking. The course layer is about the curriculum. The career/development layer is for development in four major areas: Application (applying knowledge), Research (advancing knowledge), Entrepreneurship (innovating/realizing knowledge) and Service (serving with knowledge). A freshman seminar subject has been designed based on the application, research and entrepreneurship elements of the CARES model, and the teaching experience for this subject is presented.","2470-6698","978-1-6654-3687-8","10.1109/TALE52509.2021.9678750","The Hong Kong Polytechnic University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678750","computing education;freshman seminar;student development","Seminars;Computational modeling;Education;Entrepreneurship;Machine learning;Mobile applications","","1","","13","IEEE","24 Jan 2022","","","IEEE","IEEE Conferences"
"The Effects of Flipped Classroom on Learning Achievement in Block-Based Programming Education","V. W. -C. Choi; H. Lei; A. J. Mendes","Faculty of Applied Sciences, Macao Polytechnic University, Macao, SAR, China; School of Humanities and Languages, Caritas Institute of Higher Education, Hong Kong, SAR, China; Dep. of Informatics Engineering, CISUC, University of Coimbra, Coimbra, Portugal",2023 11th International Conference on Information and Education Technology (ICIET),"2 May 2023","2023","","","241","245","With the rapid development of science and technology over the world, programming education has shown as a trend in decades. Programming courses have been offered in primary education to promote students’ computational thinking skills. However, teaching and learning programming in primary schools involve different knowledge including complex mathematical concepts and programming syntax. Also, traditional teaching methods may not effectively cater for students’ individual needs and learning trajectories. Thus, learning difficulties are common among students. Teachers keep examining innovation on programming education to improve their teaching. This study investigated used a pretest-posttest method with two groups of grade five students in Macao, to compare the influence of two pedagogical strategies, flipped classroom and traditional teaching, in students’ learning achievements. The major findings of the study showed that the experimental group in flipped classroom had significantly higher learning achievements than the control group in the programming course. Moreover, the students in the flipped classroom showed a significant effective mastery of more complex programming concepts, such as conditions and loops.","","978-1-6654-6548-9","10.1109/ICIET56899.2023.10111237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10111237","Flipped classroom;Block-based programming education;Learning achievement","Technological innovation;Electronic learning;Education;Syntactics;Market research;Trajectory;Online services","","1","","23","IEEE","2 May 2023","","","IEEE","IEEE Conferences"
"Computing learning acquisition?","V. Bennett; K. Koh; A. Repenning","Department of Communication, University of Colorado, Boulder, Boulder, CO, USA; Department of Communication, University of Colorado, Boulder, Boulder, CO, USA; Department of Communication, University of Colorado, Boulder, Boulder, CO, USA",2011 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),"10 Nov 2011","2011","","","243","244","How can learning be computed? Curriculum, using visual language as the motivational context with embedded computer science content was utilized in one college computer science class and two middle school technology classes. From the data collected in these three classes over the course of a semester, associated learning progressions were computed from several computational thinking patterns. By comparing the results (learning progressions), some obvious and some not so obvious indications emerged. We believe that the more obvious indications give credence to the less obvious, and hence the measurement tool. This comparison between middle school students and college students demonstrated that middle school students' learning progressions are slower than college level students (obvious), but middle school students' learning skill scores reached/surpassed the entry level scores of students in the college class after designing only two or more games. Consequently, these results tell us that this measurement tool although not validated yet, could measure accumulated learning in certain contexts. Although this is just the first ""outing"" of this tool these results strongly indicate that the tool provides an accurate measure of the concept, in this case, learning accumulation or transfer. The Scalable Game Design (SGD) project was funded by the National Science Foundation (NSF) to improve computer science interest in middle schools. The goal of SGD is to use visual language programming software (Agentsheets) to introduce a more positive image of computer science through a game design course.","1943-6106","978-1-4577-1247-0","10.1109/VLHCC.2011.6070413","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6070413","","Educational institutions;Computer science;Games;Visualization","","1","","3","IEEE","10 Nov 2011","","","IEEE","IEEE Conferences"
"Design and Development of a Low-Cost Open-Source Robotics Education Platform","T. Darrah; N. Hutchins; G. Biswas",NA; NA; NA,ISR 2018; 50th International Symposium on Robotics,"23 Sep 2018","2018","","","1","4","The impact of robotics has grown beyond research laboratories and industrial facilities into home environments and primary and secondary school classrooms. Of particular interest to us are robots for education. In general, educational robotics kits are expensive and proprietary, or cheap and unreliable. This research seeks to bridge that gap by providing a hands on open-source robotics learning environment that is both inexpensive and reliable. In this paper, we review the applicability of such environments to support the synergistic learning of computational thinking (CT) and STEM, with an emphasis on Computer Science (CS) concepts and practices. The CT and Advanced Placement CS Principles frameworks (from the US) govern the design and implementation of our system. We discuss the hardware system of the robot and the accompanying software architecture that runs on Linux-based single board computers. We conclude with results from a small pilot study analyzing the usability and curricular effectiveness of the system.","","978-3-8007-4699-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8470577","","","","1","","","","23 Sep 2018","","","VDE","VDE Conferences"
"Engage Your Students Before Class: More Pre-Class Engagement for More Effective Flipped Classrooms","Y. Chai; M. Kushnazarov; C. -W. Yau; X. Qi; C. -U. Lei","Department of Electrical and Electronic Engineering, The University of Hong Kong; Technology-Enriched Learning Initiative, The University of Hong Kong; Technology-Enriched Learning Initiative, The University of Hong Kong; Technology-Enriched Learning Initiative, The University of Hong Kong; Technology-Enriched Learning Initiative, The University of Hong Kong","2019 IEEE International Conference on Engineering, Technology and Education (TALE)","15 Oct 2020","2019","","","1","5","Lacking student preparation before class has been the most commonly identified challenge when adopting the flipped classroom approach. In this study, we have introduced a class activity which can increase student pre-class online engagement and help them better prepare for the in-class activity. During this activity, students are required to work in small groups before in-class activities to answer open-ended questions related to the course learning materials via an online shared document. Based on teachers' duty, there are four stages for implementation of the proposed activity which are: (1) initiation: teacher needs to design open-ended questions and creates online shared editable documents for each group; (2) scaffolding: teacher assists learners in providing responses by checking their editing logs; (3) assessment: students' access to the online shared documents will be suspended and teacher will evaluate students responses; and (4) reflection: teacher will address common issues and propose more challenging questions before the related in-class activities. We have conducted experiments in the third cohort of a flipped general education course on computational thinking and algorithms. Except for the proposed class activity, the first two cohorts of this course have the same design and content in three topics and therefore worked as control groups. Online interaction data of all three cohorts have been collected for a thorough comparison. Results showed that students' average lecture video access rates have improved in the third cohort compared to the first two cohorts by 49 % and 39 % respectively. The percentage of students who never accessed any lecture videos decreased from around 29 % in the first and second cohorts to 6 % in the third cohort where the proposed activity was implemented. A statistically significant difference was discovered between the first and third cohorts (t = -15.06, p<; 0.00001), and between the second and third cohorts (t = _27.02, p<; 0.00001) of the course in lecture video access rates.","2470-6698","978-1-7281-2665-4","10.1109/TALE48000.2019.9226017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9226017","Student Engagement;Flipped Classroom;Pre-Class Activity;Collaborative Writing","Education;Online services;Collaboration;Reflection;Germanium;Tools;Google","","1","","18","IEEE","15 Oct 2020","","","IEEE","IEEE Conferences"
"Programming and Mathematics through Game","S. Babić; D. Bjelanović; i. M. Čičin-Šain","Polytechnic of Rijeka, Rijeka, Croatia; Pećine Elementary School, Rijeka, Croatia; Cybernetics Society Rijeka, Rijeka, Croatia","2021 44th International Convention on Information, Communication and Electronic Technology (MIPRO)","15 Nov 2021","2021","","","870","874","A game plays a very important role to children. Everything that is done through the game is easier to accept and longer to remember. This paper describes a method that, although it originated forty years ago, can provide surprisingly a lot to today's generation of students. The method helps in the development of computational thinking and computer-free programming in children at early school age. In particular, in this paper, the examples are given on how to use methods to realize and carry out learning outcomes according to the curriculum for the 1st grade of primary school and present a real example of their use in mathematics classes in teaching practice. The results of this work can be an incentive to all of those whose interest is the further development of learning programming and mathematics through a game in young children.","2623-8764","978-953-233-101-1","10.23919/MIPRO52101.2021.9597117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9597117","game;programming;mathematics;unplugged method;computer-free","Education;Games;Programming;Mathematics","","1","","9","","15 Nov 2021","","","IEEE","IEEE Conferences"
"Repo-Educ: Repository of Educational Robotics Lesson Plans","A. S. Pereira; M. G. P. Moura; L. M. G. Gonçalves; C. Da Costa Fernandes Curvelo","Jundiaí Agricultural School, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil; Jundiaí Agricultural School, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil; Department of Computer and Automation Engineering, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil; Jundiaí Agricultural School, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil","2023 Latin American Robotics Symposium (LARS), 2023 Brazilian Symposium on Robotics (SBR), and 2023 Workshop on Robotics in Education (WRE)","5 Dec 2023","2023","","","707","712","Educational robotics is a practice that has been disseminated in Brazil and in the world, allowing the inclusion of technology in the school environment through stimulating pedagogical activities for students, making them practice teamwork, fine motor coordination, and computational thinking, among other benefits. For the educational robotics classes to be executed in the most effective way, the teacher must be trained to use this tool, and from there propose and/or execute classes that use the technology to help in the teaching of curricular subjects in basic education. However, many teachers do not realize what can be possible with robotics in the classroom, and this often causes them not to choose to learn more about this technology. In this work, we developed a web system called Repo-Educ in which a teacher can access information about robotics lessons created by other teachers, generating ideas about how to apply robotics in their classroom. Using this system, it is possible to transform robotics education by combining knowledge. Even teachers who have never had contact with robotics can start using this technology in the classroom by replicating lessons that are proven to work by other teachers. The system is in the final stages of development to be made available to the educational robotics community.","2643-685X","979-8-3503-1538-7","10.1109/LARS/SBR/WRE59448.2023.10332983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10332983","Educational robotics;lesson plans;web system","Training;Robot kinematics;Conferences;Tutorials;Transforms;Motor coordination;Teamwork","","","","8","IEEE","5 Dec 2023","","","IEEE","IEEE Conferences"
