"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"No patterns in pattern recognition: A systematic literature review","A. Dasgupta; S. Purzer","School of Engineering Education, Purdue University, West Lafayette, U.S.A.; School of Engineering Education, Purdue University, West Lafayette, Indiana",2016 IEEE Frontiers in Education Conference (FIE),"1 Dec 2016","2016","","","1","3","Pattern recognition is one of the fundamental competencies associated with computational thinking and STEM education. Although much has been written to define computational thinking (CT), we argue that CT is a multi-faceted construct and specific aspects of CT (such as pattern recognition) should be examined. The purpose of this study is to conduct a systematic review of literature on pattern recognition to define pattern recognition as an aspect of computational thinking. The synthesis included the Engineering Village database (Compendex and INSPEC). We searched peer reviewed articles and the keywords, pattern recognition, pattern generalization and education. The initial search resulted in 208 articles. The screening of abstracts more closely resulted in 17 relevant articles, which were then read in detail by two researchers. The review of this pool resulted in two relevant articles, one with a focus on mathematics education and the other one in the context of medical education. Surprisingly there were no articles that examined pattern recognition as part of engineering or computer education. Further research examining specific aspects of CT is necessary.","","978-1-5090-1790-4","10.1109/FIE.2016.7757676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7757676","pattern recognition;pattern generalization;computer education;computing;computational thinking;STEM","Pattern recognition;Education;Systematics;Databases;Computers;Mathematics;Standards","","3","","9","IEEE","1 Dec 2016","","","IEEE","IEEE Conferences"
"Analysis on the incorporation of technologies with a pedagogical perspective","F. J. Díaz; N. Soledad Gómez; M. Catino","LINTI (Laboratorio de Investigación en Nuevas Tecnologías Informáticas), Facultad de Informática, Universidad Nacional de La Plata, La Plata, Argentina; LINTI (Laboratorio de Investigación en Nuevas Tecnologías Informáticas), Facultad de Informática, Universidad Nacional de La Plata, La Plata, Argentina; IIES (Instituto de Investigación de Educación Superior), Universidad Nacional de La Plata, La Plata, Argentina",2020 39th International Conference of the Chilean Computer Science Society (SCCC),"9 Dec 2020","2020","","","1","8","This work is the result of an investigation carried out within the framework of a research grant. The work experience that this team carried out was aimed at describing and systematizing the configuration of computational thinking, its incidence and validity in the educational field from the analysis of public policies, from an interdisciplinary approach. The experience carried out was developed based on a bibliographic and documentary analysis work, which allowed recovering the concept of computational thinking to analyze it in conjunction with the development of critical pedagogical practice and the concept of competences. Here an analysis of some of the current debates presented by computational thinking and its teaching is presented in order to promote a line of dialogue and problematization between what was done, is done and is projected on this subject.","1522-4902","978-1-7281-8328-2","10.1109/SCCC51225.2020.9281177","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9281177","Computational Thinking;education;communication","Computer science;Education;Public policy","","","","0","IEEE","9 Dec 2020","","","IEEE","IEEE Conferences"
"Design and Application of a Game Activity-Based Unplugged Programming Curriculum for Elementary Schools","Y. He; W. Deng; M. Liu","Jackie Chan Movie and Media College Wuhan Institute of Design and Sciences, Wuhan, China; Faculty of Artificial Intelligence in Education Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education Central China Normal University, Wuhan, China",2023 Twelfth International Conference of Educational Innovation through Technology (EITT),"14 May 2024","2023","","","17","22","A series of unplugged programming courses based on game activities has been designed and developed to reduce the difficulty of programming courses in elementary school and to develop computational thinking skills in elementary school students. Four components were designed for the course: course objectives, course content, course activities, and course evaluation. A controlled experiment was performed to validate the course's influence on developing learners' computational thinking, and a questionnaire was employed to examine the experimental class learners' experience with the course. The results found that the level of computational thinking in the experimental class was also significantly different from the pretest, and the students in the experimental class rated each item of the course above 7 points. This indicates that this course has a significant effect on cultivating students' computational thinking, and the learners had a good learning experience and made gains from this course.","2166-0549","979-8-3503-8336-2","10.1109/EITT61659.2023.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10513387","unplugged programming;gamified instruction;computational thinking;curriculum design;elementary and middle school programming","Technological innovation;Games;Programming profession","","","","10","IEEE","14 May 2024","","","IEEE","IEEE Conferences"
"CT-Blocks Analyser: Analysing CT-Blocks Projects","R. Vinayakumar; K. Soman; P. Menon","Center for Computational Engineering and Networking (CEN), Amrita Vishwa Vidyapeetham, Coimbatore, India; Center for Computational Engineering and Networking (CEN), Amrita Vishwa Vidyapeetham, Coimbatore, India; Lakhshya Cyber Security Labs Pvt Ltd, Coimbatore","2018 9th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","18 Oct 2018","2018","","","1","5","This paper introduces CT-Blocks Analyser which is used for analysing computational thinking concepts of CT-Blocks project activities. This uses the emerging techniques of educational data mining and learning analytics to automate the instructional approach for CT-Blocks projects. CT-Blocks aims to infuse computational thinking within K-12 curriculum. The big data toolkit called, CT-Blocks Analyser which is specifically developed for CT-Blocks, a visually appealing programming environment for beginners; a block based programmable platform interconnected with more features in which students enjoy the learning process and it tries to make the users master in computational thinking.","","978-1-5386-4430-0","10.1109/ICCCNT.2018.8493970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8493970","Computational thinking;educational data mining (EDM);learning analytics (LA);CT-Blocks;K-12 education;block based programming;21st century learning skills","Tools;Big Data;Programming profession;Sprites (computer);Data mining","","","","18","IEEE","18 Oct 2018","","","IEEE","IEEE Conferences"
"Exploration of New Teaching Method Applied in C++ Course Combined with Students’ Majors","T. Guo; Y. Li; M. Lu; Y. Guo","College of Computer Science, Nankai University, Tianjin, China; College of Computer Science, Nankai University, Tianjin, China; College of Computer Science, Nankai University, Tianjin, China; College of Computer Science, Nankai University, Tianjin, China",2019 14th International Conference on Computer Science & Education (ICCSE),"23 Sep 2019","2019","","","903","906","In order to solve the problems emerged in traditional C++ programming class, and to meet the different needs for computational thinking and programming skill of students of different majors, this paper proposed a new teaching method, which combines C++ programming skill with knowledge related to students' academic majors. This new teaching method delivers C++ knowledge by using study cases closely related to students' majors; at the same time, electrical circuits are adopted to demonstrate study cases to help students better understand the course contents, and get deeper comprehension of the concept of computational thinking from this introductory programming course. Through the study and practice, this new teaching method was proved to achieve better teaching outcome in cultivating students' computational thinking and innovative ability, so as to lay a solid foundation for students' follow-up study in their major fields.","2473-9464","978-1-7281-1846-8","10.1109/ICCSE.2019.8845412","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845412","case teaching;computational thinking;programming;course reform","Education;Programming profession;Hardware;C++ languages;Light emitting diodes","","","","13","IEEE","23 Sep 2019","","","IEEE","IEEE Conferences"
"Computational thinking and mental models: From kodu to calypso","D. S. Touretzky","Computer Science Department, Carnegie Mellon University, Pittsburgh, PA, USA",2017 IEEE Blocks and Beyond Workshop (B&B),"30 Nov 2017","2017","","","71","78","Reasoning about programs is an important component of computational thinking. Laws of computation give meaning to the formalisms in which programs are expressed, and can be used to predict or explain program behavior, or to uncover bugs. This paper presents Calypso, a language inspired by Microsoft's Kodu Game Lab but designed for programming actual mobile robots rather than characters in a virtual world. The initial implementation of Calypso uses the Cozmo robot by Anki. Like Kodu, the Calypso interpreter can be described by five key laws. An understanding of the laws and how to apply them constitutes a mental model of computation. Calypso provides a variety of affordances and scaffolding techniques to foster development of effective mental models and facilitate computational thinking.","","978-1-5386-2480-7","10.1109/BLOCKS.2017.8120416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8120416","Cozmo robot;mobile robots;robot programming","Games;Robot sensing systems;Cognitive science;Computer bugs;Programming;Cameras","","11","","17","IEEE","30 Nov 2017","","","IEEE","IEEE Conferences"
"How Immersion and Self-Avatars in VR Affect Learning Programming and Computational Thinking in Middle School Education","D. Parmar; L. Lin; N. DSouza; S. Jörg; A. E. Leonard; S. B. Daily; S. V. Babu","Northeastern University, Boston, MA, USA; Clemson University, Clemson, SC, USA; Indiana University, Bloomington, IN, USA; Clemson University, Clemson, SC, USA; Clemson University, Clemson, SC, USA; Duke University, Durham, NC, USA; Clemson University, Clemson, SC, USA",IEEE Transactions on Visualization and Computer Graphics,"29 Jun 2023","2023","29","8","3698","3713","We present an empirical evaluation of immersion and self-avatars as compared to desktop viewing in Virtual Reality (VR) for learning computer programming and computational thinking in middle school education using an educational VR simulation. Students were asked to programmatically choreograph dance performances for virtual characters within an educational desktop application we built earlier called Virtual Environment Interactions (VEnvI). As part of a middle school science class, 90 students from the 6th and 7th grades participated in our study. All students first visually programmed dance choreography for a virtual character they created in VEnvI on a laptop. Then, they viewed and interacted with the resulting dance performance in a between-subjects design in one of the three conditions. We compared and contrasted the benefits of embodied immersive virtual reality (EVR) viewing utilizing a head-mounted display with a body-scaled and gender-matched self-avatar, immersive virtual reality only (IVR) viewing, and desktop VR (NVR) viewing with VEnvI on pedagogical outcomes, programming performance, presence, and attitudes towards STEM and computational thinking. Results from a cognition questionnaire showed that, in the learning dimensions of Knowledge and Understanding (Bloom's taxonomy) as well as Multistructural (SOLO taxonomy), participants in EVR and IVR scored significantly higher than NVR. Also, participants in EVR scored significantly higher than IVR. We also discovered similar results in objective programming performance and presence scores in VEnvI. Furthermore, students’ attitudes towards computer science, programming confidence, and impressions significantly improved to be the highest in EVR and then IVR as compared to NVR condition. Our work suggests that educators and developers of educational VR simulations, who want to enhance knowledge and understanding as well as simultaneous acquisition of multiple abstract concepts, can do so by employing immersion and self-avatars in VR learning experiences.","1941-0506","","10.1109/TVCG.2022.3169426","National Science Foundation(grant numbers:CNS 1344228); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9762800","Computer science education;embodied cognition;immersion;self-avatars;VR in middle school education;virtual reality","Programming profession;Cognition;Training;Task analysis;STEM;Solid modeling;Virtual environments","Humans;Immersion;Computer Graphics;Virtual Reality;Learning;Schools","11","","62","IEEE","25 Apr 2022","","","IEEE","IEEE Journals"
"Formal Concept Analysis of Students’ Solutions on Computational Thinking Game","J. Guniš; L. Šnajder; L. Antoni; P. Eliaš; O. Krídlo; S. Krajči","Faculty of Science, Institute of Computer Science, Pavol Jozefáfrik University in Košice, Košice, Slovak Republic; Faculty of Science, Institute of Computer Science, Pavol Jozefáfrik University in Košice, Košice, Slovak Republic; Faculty of Science, Institute of Computer Science, Pavol Jozefáfrik University in Košice, Košice, Slovak Republic; Mathematical Institute, Slovak Academy of Sciences, Košice, Slovak Republic; Faculty of Science, Institute of Computer Science, Pavol Jozefáfrik University in Košice, Košice, Slovak Republic; Faculty of Science, Institute of Computer Science, Pavol Jozefáfrik University in Košice, Košice, Slovak Republic",IEEE Transactions on Education,"","2024","PP","99","1","13","Contribution: We present a framework for teachers to investigate the relationships between attributes of students’ solutions in the process of problem solving or computational thinking. We provide visualization and evaluation techniques to find hidden patterns in the students’ solutions which allow teachers to predict the specific behavior of students or to prevent some student mistakes or misconceptions in advance or further pedagogical intervention. Background: Formal concept analysis is a method of unsupervised Machine Learning that applies mathematical lattice theory to organize data based on objects and their shared attributes. Several fuzzy extensions of formal concept analysis have a great potential to visualize and evaluate students’ solutions, to categorize the solutions into overlapping biclusters (formal concepts) or to generate the attribute implications between extracted attributes. Research Question: Does formal concept analysis describe the various solutions and the relationships between the extracted attributes of students’ solutions in the educational and computational thinking game Light-Bot? Methodology: Targeting the evaluation of 64 students’ solutions in the Light-Bot game, we construct the formal contexts of the extracted attributes. We apply formal concept analysis to construct the concept lattices from two binary formal contexts and to generate attribute implications and their fuzzy counterparts to find the dependencies between the extracted attributes. Findings: The results of our paper provide a description of various students’ solutions which are visualized in the concept lattices. 1) Regarding the concept lattice of binary formal contexts, we obtained the characterization of the largest biclusters which includes a description of the largest group of similar solutions. 2) The attribute implications mainly reveal the characterization of similar solutions, e.g., with a higher count of executed commands in solutions. 3) Using fuzzy attribute implications, we obtained the characterization of solutions with unnecessary commands, going out of the game area, or using indirect recursion.","1557-9638","","10.1109/TE.2024.3442612","Project KEGA titled by The Use of Artificial Intelligence in the Teaching of School Informatics in Secondary Schools(grant numbers:010UPJ,4/2024); Scientific Grant Agency of the Ministry of Education, Science, Research and Sport of the Slovak Republic titled by Proposal of Novel Methods in the Field of Formal Concept Analysis and their Application(grant numbers:VEGA 1/0645/22); Slovak Research and Development Agency(grant numbers:APVV-20-0069); Scientific Grant Agency (VEGA)(grant numbers:VEGA 2/0097/20); European Regional Development Fund(grant numbers:313011BWH2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10669100","Attribute implications;formal concept analysis;light-bot;visualization","Games;Formal concept analysis;Education;Lighting;Programming profession;Lattices;Robots","","","","","IEEE","6 Sep 2024","","","IEEE","IEEE Early Access Articles"
"Digital technology teachers' perceptions of computer science: It is not all about programming","E. Prieto-Rodriguez; R. Berretta","Faculty of Education and Arts, University of Newcastle, Callaghan, Australia; Faculty of Engineering and Built Environment, University of Newcastle, Callaghan, Australia",2014 IEEE Frontiers in Education Conference (FIE) Proceedings,"19 Feb 2015","2014","","","1","5","A considerable body of research examines people's perceptions of the nature of science. There is also extensive research about what those perceptions are for teachers, and what strategies can be used to change them. There is, however, very little information about what these perceptions may be in the case of computer science. In fact, computer scientists struggle to agree on a definition of their discipline, and perhaps the only term common term to all existing definitions is that of computational thinking. This paper reports on an investigation into perceptions about computer science occurred during a series of professional development workshops for Australian Digital Technologies teachers. These workshops aimed to promote the computer science discipline by providing skills and resources necessary to teach computer science and computational thinking. The results of our investigation indicate that Digital Technologies teachers in our sample (N=16) had one common misconception about the nature of computer science. We also found that the misconception was changed after 3 days of intensive education about computational thinking, computer science and its applications.","2377-634X","978-1-4799-3922-0","10.1109/FIE.2014.7044134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044134","computational thinking;CS4HS;teacher perceptions","Conferences;Educational institutions;Computers;Mathematics;Programming","","12","","24","IEEE","19 Feb 2015","","","IEEE","IEEE Conferences"
"Teachers' perception of professional development in coding education","R. Kong; G. K. W. Wong","Division of Information and Technology Studies, The University of Hong Kong, Hong Kong; Division of Information and Technology Studies, The University of Hong Kong, Hong Kong","2017 IEEE 6th International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","11 Jan 2018","2017","","","377","380","Extensive studies have already documented the importance of introducing computer science into K-12 which lies in equipping students with computational thinking. And professional development accelerates the speed of integrating computational thinking curriculum into K-12 education. This study aims to explore primary school teachers' perception and perspective of attending professional development activities for teaching coding. The context in which this research was undertaken is in mainland China, Hong Kong, Brunei Darussalam. 107 participants (n = 107) in total involved in this research. The result of this study shows that 1) some primary school teachers still have the misunderstanding on the concept of computational thinking. 2) lack of pedagogical content knowledge and content knowledge are major challenges teachers have in teaching coding. 3) non-cognitive factors, such as anxiety, confidence, always influence teachers' teaching which cannot be neglected. 4) School culture plays an essential role in involving.","2470-6698","978-1-5386-0900-2","10.1109/TALE.2017.8252365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8252365","coding education;computational thinking;professional development","Education;Encoding;Programming profession;Handheld computers;Technological innovation","","9","","20","IEEE","11 Jan 2018","","","IEEE","IEEE Conferences"
"Position: IntelliBlox: A Toolkit for Integrating Block-Based Programming into Game-Based Learning Environments","S. Taylor; W. Min; B. Mott; A. Emerson; A. Smith; E. Wiebe; J. Lester","Dept. of Computer Science, North Carolina State University, Raleigh, NC, USA; Dept. of Computer Science, North Carolina State University, Raleigh, NC, USA; Dept. of Computer Science, North Carolina State University, Raleigh, NC, USA; Dept. of Computer Science, North Carolina State University, Raleigh, NC, USA; Dept. of Computer Science, North Carolina State University, Raleigh, NC, USA; Dept. of STEM Education, North Carolina State University, Raleigh, NC, USA; Dept. of Computer Science, North Carolina State University, Raleigh, NC, USA",2019 IEEE Blocks and Beyond Workshop (B&B),"27 Dec 2019","2019","","","55","58","Block-based programming languages reduce the need to learn low-level programming syntax while enabling novice learners to focus on computational thinking skills. Game-based learning environments have been shown to create effective and engaging learning experiences for students in a broad range of educational domains. The fusion of block-based programming with game-based learning offers significant potential to motivate learners to develop computational thinking skills. A key challenge educational game developers face in creating rich, interactive learning experiences that integrate computational thinking activities is the lack of an embeddable block-based programming toolkit. Current block-based programming languages, such as Blockly and Scratch, cannot be easily embedded into industry-standard 3D game engines. This paper presents IntelliBlox, a Blockly-inspired toolkit for the Unity cross-platform game engine that enables learners to create block-based programs within immersive game-based learning environments. Our experience using IntelliBlox suggests that it is an effective toolkit for integrating block-based programming challenges into game-based learning environments.","","978-1-7281-4849-6","10.1109/BB48857.2019.8941222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8941222","block-based programming;game-based learning;K-12 computer science education;computational thinking","Games;Programming profession;Engines;Three-dimensional displays;Education","","7","","21","IEEE","27 Dec 2019","","","IEEE","IEEE Conferences"
"A Visualization Tool to Support Analyzing and Evaluating Scratch Projects","C. -K. Chang; Y. -T. Tsai; Y. -L. Chin","Department of Information and Learning Technology, National University of Tainan, Taiwan, R.O.C.; Department of Information and Learning Technology, National University of Tainan, Taiwan, R.O.C.; Department of Information and Learning Technology, National University of Tainan, Taiwan, R.O.C.",2017 6th IIAI International Congress on Advanced Applied Informatics (IIAI-AAI),"16 Nov 2017","2017","","","498","502","In this paper, we combined a visualization tool and Dr. Scratch website service to support instructors evaluating the Scratch projects on an online social networking forum: scratch.mit.edu. Scratch is a visual programming language used by youth to design programs like animation, game, or music. Their computational thinking skills take place around program decompositions, program patterns, and data representation in the shared Scratch programs (called projects). Through the exploratory work, we found that some cues, such as deep nested iteration, may be successfully used as indicators of users computational thinking skills. This suggests future directions for assessing youths computational thinking skills development and educational opportunities emerging from shared Scratch projects.","","978-1-5386-0621-6","10.1109/IIAI-AAI.2017.83","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8113295","visualization;Dr. Scratch;Scratch;visual programming language;computational thinking skill","Visualization;Programming profession;Computer languages;Computer science education;Tools;Games","","6","","6","IEEE","16 Nov 2017","","","IEEE","IEEE Conferences"
"Learning Programming using Lego Mindstorms: Analysis of Learner Experiences","F. H. Noor; F. S. Mohamad; J. L. Minoi","Faculty of Cognitive Science and Human Development, Universiti Malaysia Sarawak, Kota Samarahan, Sarawak, Malaysia; Faculty of Cognitive Science and Human Development, Universiti Malaysia Sarawak, Kota Samarahan, Sarawak, Malaysia; Faculty of Computer Science and Information Technology Gamification Centre, Universiti Malaysia Sarawak, Kota Samarahan, Sarawak, Malaysia",2020 IEEE 8th R10 Humanitarian Technology Conference (R10-HTC),"23 Feb 2021","2020","","","1","6","We experimented with the viability of using Lego Mindstorms as an alternative approach to supplement the learning of Basic Programming among novice university students. The study captured reactions and responses from ten undergraduates who had no background in Programming and were facing difficulties coping with an introductory course in Programming. Four Lego Mindstorms units were deployed to examine the participants' problem-solving and computational thinking skills. Findings indicate a high positive response (t=3.88 and p =0.004 for Problem Solving; t=-4.13 and p=0.003 for Computational thinking) to the use of Mindstorms as a strategy to encourage higher-order thinking, a critical skill in learning Programming. Participants reported clarity in understanding computational thinking concepts and claimed to be better able to articulate problem-solving tasks when prompted using Mindstorms.","2572-7621","978-1-7281-1110-0","10.1109/R10-HTC49770.2020.9357024","Newton Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9357024","Computational thinking;LEGO Mindstorms;Robotics;problem-solving skills","Conferences;Programming;Tools;Problem-solving;Task analysis","","3","","14","IEEE","23 Feb 2021","","","IEEE","IEEE Conferences"
"Scratching the surface of digital literacy… but we need to go deeper","J. Bustillo; P. Garaizar","School of Education, University of the Basque Country, Vitoria-Gasteiz, Spain; Deusto Institute of Technology (DeustoTech), University of Deusto, Bilbao, Spain",2014 IEEE Frontiers in Education Conference (FIE) Proceedings,"19 Feb 2015","2014","","","1","4","The popularization of digital educational devices with low barriers to entry has encouraged the development of many training activities oriented towards the incorporation of technology in schools. In some cases, the introduction of technology has led to the development of new educational practices that support the development of computational thinking. However, the supposed benefits of these approaches have not been properly assessed. Moreover, having taught over 30 workshops with the Scratch programming tool to teachers at different educational levels (primary, secondary, university), we found no evidence of subsequent methodological changes in schools. This study tries to understand the dissonance between the alleged success of initiatives around digital literacy and the lack of continuity in the use of user-friendly programming environments like Scratch. For this purpose, we analyzed the evolution of the grades of Scratch programming achieved by the students of the School of Education of Vitoria-Gasteiz and their engagement with Scratch. We also interviewed teachers from different schools who have participated in Scratch workshops with us. After this study, we identified some of the circumstances that facilitate and hinder the development of computational thinking. Since we consider Scratch as a resource that allows the development of new methodological approaches in the classroom as well as the acquisition of skills related to computational thinking, we propose a framework that will help to overcome the current status.","2377-634X","978-1-4799-3922-0","10.1109/FIE.2014.7044224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044224","computational thinking;digital literacy;education;programming;Scratch","Educational institutions;Programming profession;Training;Games;Computers","","3","","22","IEEE","19 Feb 2015","","","IEEE","IEEE Conferences"
"Reform on college fundamentals of computer course based on mobile computing","X. Liu; H. Xu","School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China",2016 11th International Conference on Computer Science & Education (ICCSE),"6 Oct 2016","2016","","","890","893","Fundamentals of Computer is a compulsory course of non-majors in many universities of China. In this paper, we explore the reform on this course for two goals. One is to redesign the teaching content: from operation oriented to computational thinking oriented. Computational thinking is one of the most important ability for 21st century and has become the primary goal of computer foundation education. New content covers the basic principles of computer science as well as the fundamental ways of thinking and problem solving with computer. The second goal is to improve teaching methods by leveraging mobile technology. We propose the use of MIT App Inventor, which is a simple tool for creating mobile applications for Android. Students with no prior knowledge of programming can create entertaining and socially useful applications with App Inventor while practicing computational thinking.","","978-1-5090-2218-2","10.1109/ICCSE.2016.7581699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7581699","App Inventor;computational thinking;fundamentals of Computer;mobile computing","Computers;Programming;Education;Problem-solving;Mobile applications;Databases","","2","","12","IEEE","6 Oct 2016","","","IEEE","IEEE Conferences"
"5 SOFTWARE ENGINEERING","P. J. Denning; M. Tedre",NA; NA,Computational Thinking,"","2019","","","95","126","Software engineering is the part of computer science that is too difficult for the computer scientist.","","9780262353410","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8709390.pdf&bkn=8709327&pdfType=chapter","","","","","","","","9 May 2019","","","MIT Press","MIT Press eBook Chapters"
"How to Develop CT Skills Using Robotics Projects Combined with Arts - a Pilot Study","K. Miková; Z. Kubincová","Faculty of Mathematics, Physics and Informatics, Comenius University Bratislava, Bratislava, Slovakia; Faculty of Mathematics, Physics and Informatics, Comenius University Bratislava, Bratislava, Slovakia",2023 21st International Conference on Emerging eLearning Technologies and Applications (ICETA),"12 Dec 2023","2023","","","365","370","With the introduction of distance learning during the lockdown, teachers faced a number of problems on how to implement the teaching. Educational robotics was particularly negatively affected by this period. In our country, educational robotics is usually taught in informatics classes. However, in many schools, the teaching of informatics during the lockdown was very limited and often focused only on basic digital skills. As a similar situation occurred in several European countries, the idea of supporting teachers in such cases was proposed. Within an international project we are involved in, a methodology is being designed to develop computational thinking in students at all school levels through educational robotics in combination with a school arts subject. The methodology is based on the idea of project-based learning and should use blended learning methods. In this paper, we describe the planning and the course of an educational activity – a project – using the currently developed methodology. The results presented are from its pilot validation with lower-secondary students without previous experience with robotics. The project combined the theme of Greek myths with robotics using LEGO SPIKE Prime. During the validation, we focused primarily on students’ work with basic programming concepts. Our research problem was to validate the quality and potential of the proposed methodology and the computational thinking skills it can develop. The paper concludes with recommendations for further development of the methodology and also for the use of the selected robotic kit with respect to programming in informatics classes.","","979-8-3503-7069-0","10.1109/ICETA61311.2023.10343894","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343894","","Art;Education;Urban areas;Software;Planning;Informatics;Robots","","","","21","IEEE","12 Dec 2023","","","IEEE","IEEE Conferences"
"Idea Garden: Situated Support for Problem Solving by End-User Programmers","J. Cao; S. D. Fleming; M. Burnett; C. Scaffidi",NA; NA; NA; NA,Interacting with Computers,"18 Jan 2018","2015","27","6","640","660","Although there have been many advances in end-user programming environments, recent empirical studies report that programming still remains difficult for end-users. We hypothesize that one reason may be lack of effective support for helping end-user programmers problem-solve their own way around barriers they encounter. Therefore, in this paper, we describe the Idea Garden, a concept designed to help end-user programmers generate new ideas and problem-solve when they run into barriers. The Idea Garden has its roots in Minimalist Learning Theory and problem-solving theories. Our proof-of-concept prototype of the Idea Garden concept in the CoScripter end-user programming environment currently targets three barriers reported in end-user programming literature. It does so using an integrated, just-in-time combination of scaffolding for problem-solving strategies, for design patterns and for programming concepts. Our empirical results showed that this approach helped end-user programmers overcome all three types of barriers that our prototype targeted.","1873-7951","","10.1093/iwc/iwu022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8155009","development frameworks and environments;designing software;interactive learning environments;computational thinking;informal learning","","","4","","","","18 Jan 2018","","","OUP","OUP Journals"
"Programming is Fun! A Survey of the STEAM Digital Distribution Platform","J. Arnedo-Moreno; D. García-Solórzano","eLearn Center, Universitat Oberta de Catalunya, Barcelona, Spain; eLearn Center, Universitat Oberta de Catalunya, Barcelona, Spain",2020 IEEE 32nd Conference on Software Engineering Education and Training (CSEE&T),"14 Oct 2020","2020","","","1","4","In order to engage the player, video games are often based on challenges that must be overcome. What are colloquially known as programming games present these challenges as puzzles where computational thinking and coding skills have a fundamental role in successfully overcoming them, even though they are not serious games and have been designed purely as entertainment products. Indeed, algorithm design and coding is the fun part. This paper presents a survey of all such games up to February 2020 published in the Steam digital distribution platform, categorizing them by content covered according to a basic programming curriculum. This study provides some insights on the nature of this kind of games and allows assessing their adequacy as educational tools, broadening the body of knowledge on available games for teaching computational thinking and coding, beyond serious games.","2377-570X","978-1-7281-6807-4","10.1109/CSEET49119.2020.9206214","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9206214","coding;programming;computational thinking;video games;Steam;edutainment;learning","Games;Programming profession;Education;Encoding;Tools;Entertainment industry","","3","","15","IEEE","14 Oct 2020","","","IEEE","IEEE Conferences"
"The Design of AR-based Virtual Educational Robotics Learning System","F. -C. Ou Yang","Dept. of Computer Science & Communication Engineering, Providence University, Taichung, Taiwan",2019 8th International Congress on Advanced Applied Informatics (IIAI-AAI),"13 Feb 2020","2019","","","1055","1056","In this study, we propose an AR (Augmented Reality)-based virtual educational robotics learning system, called ""AR Bot"", which aims to support the learning activities of computational thinking and STEM (science technology engineering and mathematics) education. The system consists of two major elements: AR Bot card and AR Bot app. The AR Bot card is a AR trigger for displaying learning materials and quizzes. Smartphones with AR Bot app can be used to scan the AR Bot cards, and then enter the learning units that uses visual blocky programming editor to practice various robot tasks. The motions of virtual robot can be demonstrated in the authentic scenes with AR technology via mobile devices. The AR Bot system is designed to facilitate computational thinking and STEM education in K-12 schools. In the current state of this study, the core programming editor engine of AR Bot has been developed, and the researcher team will prepare to conduct the experiments into STEM courses in a primary school in Taiwan. The AR Bot system is expected to help strengthen the interaction between teachers and students in the classroom, leverage the learning effectiveness, and reduce the cost of robot equipment for schools.","","978-1-7281-2627-2","10.1109/IIAI-AAI.2019.00224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8992698","augmented reality, educational robotics, computational thinking, STEM education","","","3","","5","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
