"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Digital Game-Based Model for Assessing Computational Thinking Skills","X. Yi; F. Liu; Z. Zhan","School of Information Technology in Education, South China Normal University, Guangzhou, China; School of Information Technology in Education, South China Normal University, Guangzhou, China; School of Information Technology in Education, South China Normal University, Guangzhou, China",2022 4th International Conference on Computer Science and Technologies in Education (CSTE),"15 Dec 2022","2022","","","226","230","Computational thinking (CT)., considered to be one of the three major scientific thinking styles of human beings., is a competency fundamental to computing education and beyond. However., as a cross-domain competency., appropriate assessment design and method remain equivocal. Indeed., the majority of the existing assessments have a predominant focus on using scales or test to measure programming proficiency and neglecting process evaluation in which CT can also be manifested. Game-based learning assessments (GBLA) are able to assess tacit knowledge by avoiding jargon in test items., constructing irrelevant material., and reducing anxiety., avoiding the barriers of traditional assessments in assessing students' abilities. To broaden the promotion and practice of CT., it is necessary to integrate diverse problem-solving contexts using a digital game-based assessment model to measure CT. We invited 13 experts to participate in three rounds of the Delphi method and constructed a CT skills assessment model based on the digital game. The model had good consistency and was divided into four primary indicators., namely “Analysis”., “Design”., “Iteration”., and “Generalization”., which were weighted as 0.26., 0.11., 0.24., and 0.39., respectively and 14 secondary indicators. Taken together., the study demonstrated the feasibility to expand from traditional assessment methods to integrating digital games in measuring CT skills in a comprehensive manner.","","978-1-6654-8188-5","10.1109/CSTE55932.2022.00048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973071","computational thinking skills;digital game;assessment model","Adaptation models;Computational modeling;Education;Games;Predictive models;Particle measurements;Indexes","","","","25","IEEE","15 Dec 2022","","","IEEE","IEEE Conferences"
"An Experience Report on Teaching Programming and Computational Thinking to Elementary Level Children Using Lego Robotics Education Kit","V. Chaudhary; V. Agrawal; P. Sureka; A. Sureka","Samsung, India; EduTECH, India; Himalayan Group, India; ABB, India",2016 IEEE Eighth International Conference on Technology for Education (T4E),"16 Jan 2017","2016","","","38","41","We present our approach and experiences in teaching computational thinking, problem solving, team-work and project management skills to several elementary level children using Lego Mindstorms EV3 robotics education kit. We taught students how to design, construct and program robots using components such as motors, sensors, wheels, axles, beams, connectors and gears. Students also gained knowledge on basic programming constructs such as control flow, loops, branches and conditions using a visual programming environment. We carefully observed how students performed various tasks and solved problems. We present experimental results which demonstrates that our teaching methodology consisting of both the course content and pedagogy was useful in imparting the desired skills and knowledge to elementary level children.","","978-1-5090-6115-0","10.1109/T4E.2016.016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7814791","Computational Thinking and Programming;Elementary Level Children;Lego Mindstorms EV3;Robotics Education Kit;Technology for Education","Programming profession;Education;Robot sensing systems;Games","","46","","6","IEEE","16 Jan 2017","","","IEEE","IEEE Conferences"
"Ubiquitous Computational Thinking","P. B. Henderson","Butler University, USA",Computer,"6 Oct 2009","2009","42","10","100","102","The computational thinking view recognizes that underlying computing concepts are integral to our everyday lives and pervasive in many disciplines of study. Computer science, information systems, computer engineering, informatics, software engineering-these are among the smorgasbord of choices available to college students interested in a computing career. The choices for noncomputing-oriented students who want to learn about the field are even more confounding. Indeed, the established term ""computer science"" is not well-defined or well understood, leading to further confusion for students and their parents as well as the general public. These are some factors I view as contributing to the drop in interest in the study of computer science. The student should learn the fundamental concept of computer sciences. Computing education has been too slow moving from the computing = programming model to a more general and understandable model that captures the essence of the discipline for everyone.","1558-0814","","10.1109/MC.2009.334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5280664","Education;Computational thinking;Mathematical thinking","Ubiquitous computing;Pervasive computing;Computer science;Information systems;Systems engineering and theory;Informatics;Software;Educational institutions;Engineering profession;Computer science education","","18","1","","IEEE","6 Oct 2009","","","IEEE","IEEE Magazines"
"Teaching Computational Thinking by Playing Games and Building Robots","J. F. Roscoe; S. Fearn; E. Posey","Computer Science, Aberystwyth University; Infinity, Aberystwyth University; Technocamps, Aberystwyth University",2014 International Conference on Interactive Technologies and Games,"18 Dec 2014","2014","","","9","12","Computing in schools has gained momentum in the last two years resulting in GCSEs in Computing and teachers looking to up skill from Digital Literacy (ICT). For many students the subject of computer science concerns software code but writing code can be challenging, due to specific requirements on syntax and spelling with new ways of thinking required. Not only do many undergraduate students lack these ways of thinking, but there is a general misrepresentation of computing in education. Were computing taught as a more serious subject like science and mathematics, public understanding of the complexities of computer systems would increase, enabling those not directly involved with IT make better informed decisions and avoid incidents such as over budget and underperforming systems. We present our exploration into teaching a variety of computing skills, most significantly ""computational thinking"", to secondary-school age children through three very different engagements. First, we discuss Print craft, in which participants learn about computer-aided design and additive manufacturing by designing and building a miniature world from scratch using the popular open-world game Mine craft and 3D printers. Second, we look at how students can get a new perspective on familiar technology with a workshop using App Inventor, a graphical Android programming environment. Finally, we look at an ongoing after school robotics club where participants face a number of challenges of their own making as they design and create a variety of robots using a number of common tools such as Scratch and Arduino.","","978-1-4799-6795-7","10.1109/iTAG.2014.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6990184","computational thinking;e ducation;games;technology;STEM","Computers;Three-dimensional displays;Programming;Educational institutions;Software;Robots","","17","","12","IEEE","18 Dec 2014","","","IEEE","IEEE Conferences"
"TechCheck-K: A Measure of Computational Thinking for Kindergarten Children","E. Relkin; M. Bers","Eliot Pearson Dept. of Child Study and Human Development, Tufts University, Medford, USA; Eliot Pearson Dept. of Child Study and Human Development, Tufts University, Medford, USA",2021 IEEE Global Engineering Education Conference (EDUCON),"18 Jun 2021","2021","","","1696","1702","In this pilot study we created and evaluated a new version of the TechCheck Computational Thinking (CT) assessment designed specifically for kindergarten students. The original version of TechCheck was validated in first and second graders and consists of 15 multiple choice unplugged challenges drawn from six CT domains. The kindergarten version, called TechCheck-K, consists of similar unplugged challenges but reduces the number of response choices from four to three and uses exclusively non-verbal material in the responses to accommodate younger, pre-literate children. We administered TechCheck-K to N =89 kindergarten students from four schools, including 45 boys and 44 girls with no coding experience. Participants completed the assessment in an average of 23.43 minutes. TechCheck-K scores were normally distributed (M =8.26, SD =2.33). Mean scores were numerically higher in boys (M =8.71, SD = 2.69) than girls (M =8.05, SD = 2.07). The difference between genders was not significant. The pattern of correct responses to the 15 TechCheck-K items correlated (r =.76) with the pattern observed in first and second graders on the original TechCheck, providing evidence that comparable CT constructs are measured by the two versions of the instrument. Results of this pilot study indicate that TechCheck-K has acceptable characteristics for assessment of CT in kindergarten children.","2165-9567","978-1-7281-8478-4","10.1109/EDUCON46332.2021.9453926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453926","Computational thinking;Assessment;Unplugged;Computer Science;Early Childhood Education","Instruments;Conferences;Encoding;Engineering education","","13","","33","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"Computational Thinking, Code Complexity, and Prior Experience in a Videogame-Building Assignment","P. Boechler; C. Artym; E. Dejong; M. Carbonaro; E. Stroulia","Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Educational Psycholoey, University of Alberta, Edmonton, AB, Canada; Department of Computing Science, University of Alberta, Edmonton, AB, Canada",2014 IEEE 14th International Conference on Advanced Learning Technologies,"22 Sep 2014","2014","","","396","398","Computational-thinking skills are an essential intellectual amplifier for all scientific and professional disciplines. Embedding these skills in the K-12 and University curricula is necessary for training the next generation of thinkers. A widely adopted approach to doing so is through simple and visual programming languages like Scratch and engaging assignments like video-game construction. In this work, we report on an empirical study we conducted with senior undergraduate education students aiming to understand how prior experience enables students to better develop their computation-thinking skills through a Scratch-based video-game assignment.","2161-377X","978-1-4799-4038-7","10.1109/ICALT.2014.118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6901492","computational thinking;video-games;game-based learning;scratch","Games;Complexity theory;Education;Correlation;Measurement;Software;Media","","12","","8","IEEE","22 Sep 2014","","","IEEE","IEEE Conferences"
"Exploring Different Unplugged Game-like Activities for Teaching Computational Thinking","T. Jagušt; A. S. Krzic; G. Gledec; M. Grgić; I. Bojic","Faculty of Electrical Engineering and Computing, Unska 3, University of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, Unska 3, University of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, Unska 3, University of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, Unska 3, University of Zagreb, Zagreb, Croatia; SENSEable City Laboratory, Singapore-MIT Alliance for Research and Technology, 1 Create Way, Singapore, Singapore",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","5","For a number of years, various games have been used as an educational tool at different academic levels, especially in primary education. However, only recently games that teach coding and algorithmic thinking or even broader, computational thinking, emerged. Initiatives like Hour of Code and similar online activities or block-based programming games popularized the field, while at the same time, projects like CSUnplugged showed that the “idea of programming” can be learned even without using the computer. In this paper, we present our experience so far in creating and implementing different unplugged activities that teach students of different age levels, from early primary school to the university students, the simple programming concepts and algorithms. As a part of Science, Technology, Engineering, Mathematics and Computer Science (STEM-C) outreach program named SUZA - From school to science and the academic community at University of Zagreb Faculty of Electrical Engineering and Computing, Croatia, we conducted a number of game-like activities based on graph paper programming, block-based programming and using the existing board games. Although this is a work in progress project, the participant reactions so far, collected through interviews and questionnaires, indicated that the conducted activities were well accepted by students and their teachers. We also received a number of useful feedback comments and proposals, such as to expand the activities to include the homework part, or to make them more physical and relocate them outdoors.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8659077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8659077","STEM-C;computational thinking;algorithmic thinking;unplugged programming;education","Games;Programming profession;Conferences;Education;Shape;Electrical engineering","","10","","17","IEEE","7 Mar 2019","","","IEEE","IEEE Conferences"
"Educational robotics for the formation of programming skills and computational thinking in childish","Y. A. C. González; A. G. -V. Muñoz-Repiso","Education Faculty, University of Salamanca, Salamanca, Spain; Education Faculty, University of Salamanca, Salamanca, Spain",2017 International Symposium on Computers in Education (SIIE),"18 Jan 2018","2017","","","1","5","Currently, the education sector has been transformed because of the incorporation of information and communication technologies as a valuable support for the formation of digital skills and significant learning. In this article, we present how educational robotics can be integrated into a school environment allowing the achievement of curricular objectives and the development of programming skills and computational thinking. The study was oriented towards a population of 131 students of early childhood education, belonging to a concerted educational center of the autonomous community of Castilla y León, during the 2016-2017 academic period. It describes the resources used, the teaching-learning activities developed and shows what was the acceptance expressed by teachers and students about the incorporation of educational robotics in the classroom.","","978-1-5386-0648-3","10.1109/SIIE.2017.8259652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8259652","educational robotics;programming skills;computational thinking;constructionism;children's education","Education;Programming profession;Robot sensing systems;Robot kinematics;Service robots","","9","","13","IEEE","18 Jan 2018","","","IEEE","IEEE Conferences"
"Work in progress: Teaching computational thinking in middle and high school","K. Yevseyeva; M. Towhidnejad","Electrical, Computer, Software and System Engineering, Embry-Riddle Aeronautical University, Daytona Beach, FL, USA; Electrical, Computer, Software and System Engineering, Embry-Riddle Aeronautical University, Daytona Beach, FL, USA",2012 Frontiers in Education Conference Proceedings,"18 Feb 2013","2012","","","1","2","Computational thinking (CT) does not require profound knowledge of computer science (CS). Vice versa, it helps students organize and build up new knowledge around the core CS concepts they encounter on the daily basis. Furthermore, CT provides a set of problem-solving skills and enhances analytical abilities that are crucial for the young generation to succeed in modern world pervaded with technology. Teaching the principles of computing to students with non-computing tracks of study provides them with a competitive advantage and breaks down stereotypes around CS. Our approach is to introduce a topic related to world issues and students' interests while concealing its relation to CS until students' interest and attention are captured. The approach takes advantage of pattern-matching abilities that are naturally wired in our brain to improve understanding and make the obtained knowledge persist in memory. The paper discusses some of the modules developed as part of the Inspire-CT project that can be delivered in one or part of a class period at high school or middle school.","2377-634X","978-1-4673-1352-0","10.1109/FIE.2012.6462487","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6462487","computational thinking;Fault Tree Analysis","Educational institutions;Fault trees;Logic gates;Computers;Chemistry;Reliability;Software","","9","","2","IEEE","18 Feb 2013","","","IEEE","IEEE Conferences"
"Introducing Computational Thinking into Archival Science Education","W. Underwood; D. Weintrop; M. Kurtz; R. Marciano","College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Education, University of Maryland, College Park, USA; DCIC Center, University of Maryland, College Park, USA",2018 IEEE International Conference on Big Data (Big Data),"24 Jan 2019","2018","","","2761","2765","The discipline of professional archivists is rapidly changing. Most contemporary records are created, stored, maintained, used and preserved in digital form. Most graduate programs and continuing education programs in Archival Studies address this challenge by introducing students to information technology as it relates to digital records. We propose an approach to addressing this challenge based on introducing computational thinking into the graduate archival studies curriculum.","","978-1-5386-5035-6","10.1109/BigData.2018.8622511","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622511","computational thinking;archival science;MLIS curriculum","Computational modeling;Libraries;Appraisal;Cultural differences;Metadata;Education;Mathematics","","8","","18","IEEE","24 Jan 2019","","","IEEE","IEEE Conferences"
"Teaching computational thinking to entry-level undergraduate engineering students at Amrita University","C. K. Shyamala; C. S. Velayutham; L. Parameswaran","Amrita Vishwa Vidyapeetham, Coimbatore, Tamil Nadu, IN; Department of Computer Science and Engineering, Coimbatore Amrita Vishwa Vidyapeetham Amrita University, INDIA; Department of Computer Science and Engineering, Coimbatore Amrita Vishwa Vidyapeetham Amrita University, INDIA",2017 IEEE Global Engineering Education Conference (EDUCON),"8 Jun 2017","2017","","","1731","1734","This paper is about various aspects of the Computational Thinking and Problem Solving course offered to entry-level undergraduate engineering students across 7 engineering disciplines at Amrita University, India. The various aspects include the motivations for offering the course, aims and objectives of the course, course design as well as the delivery and assessment of the course. The paper also shares the experience of conducting the course to a very large number of students and the lessons learnt during the process.","2165-9567","978-1-5090-5467-1","10.1109/EDUCON.2017.7943084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943084","computational thinking;entry-level undergrads;engineering;course design;course assessment and delivery","Problem-solving;Algorithm design and analysis;Engineering students;Programming profession","","7","","7","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"A New Teaching Pattern Based on PBL and Visual Programming in Computational Thinking Course","P. Gao; M. Lu; H. Zhao; M. Li","College of Computer and Control Engineering Nankai University, Tianjin, China; College of Computer and Control Engineering Nankai University, Tianjin, China; College of Computer and Control Engineering Nankai University, Tianjin, China; College of Computer and Control Engineering Nankai University, Tianjin, China",2019 14th International Conference on Computer Science & Education (ICCSE),"23 Sep 2019","2019","","","304","308","As a fundamental and introductory course in undergraduate education, Computer Basis aims to cultivate the scientific computational thinking mode and the ability of solving problem for students who are not the computer majors. In this study, a new pedagogical method named PBL-VP combining the Problem-Based Learning (PBL) and the visual programming Blockly was applied to Computer Basis. This paper described a classical example about problem solving to explain the teaching process of the PBL-VP in detail. The process of problem solving was divided into several operable steps to gradually guide students to analyze problems, provide solutions and establish scientific logic thinking. Blockly was introduced to obscure the grammar of programming language and implement the algorithm visually. Finally, we evaluated the effectiveness of the PBL-VP teaching method on student learning by a contrast test. The empirical results proved that students in the class with PBL-VP earned higher final grades and the teaching method we proposed played a positive role in computer general education.","2473-9464","978-1-7281-1846-8","10.1109/ICCSE.2019.8845503","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845503","Problem-Based Learning (PBL);visual programing;computational thinking;problem solving;computer general education","Education;Visualization;Programming profession;Problem-solving;Navigation;Mathematical model","","7","","9","IEEE","23 Sep 2019","","","IEEE","IEEE Conferences"
"Fostering Computational Thinking and Systems Thinking through Aquaponics Capstone Projects","A. K. Ng; R. Mahkeswaran","Engineering Cluster, Singapore Institute of Technology, Singapore; Engineering Cluster, Singapore Institute of Technology, Singapore","2021 IEEE International Conference on Engineering, Technology & Education (TALE)","24 Jan 2022","2021","","","1039","1044","In today's world of growing complexity and interconnectedness, computational thinking (CT) and systems thinking (ST) are imperative for everyone to solve complex problems, create advanced solutions, and innovate cutting-edge technologies and systems. Traditional teaching approaches for CT and ST offer limited avenues for applying the knowledge and skills learned in class. This paper presents and discusses the design and development of intelligent aquaponics capstone projects to foster CT and ST in undergraduate students. Specifically, students designed and built an automated aquaponics system with internet of things for real-time remote monitoring and control. Aquaculture and hydroponics subsystems, hardware and software components, communication networks, and data acquisition and analysis of fish and plant growth were integrated and tested, with high yield and quality of fish and vegetables. Attributable to the multidisciplinary and multifaceted high-tech aquaponics system, students can broaden and deepen their theoretical understanding and practical experience of CT and ST.","2470-6698","978-1-6654-3687-8","10.1109/TALE52509.2021.9678854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678854","computational thinking;systems thinking;aquaponics;urban farming technology;capstone project","Education;Writing;Fish;Real-time systems;Software;Reflection;Systems thinking","","6","","26","IEEE","24 Jan 2022","","","IEEE","IEEE Conferences"
"Engaging Estonian primary school children in computational thinking through adaptive educational games: A qualitative study","L. Malva; D. Hooshyar; Y. Yang; M. Pedaste","University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),"4 Aug 2020","2020","","","188","190","While computational thinking (CT) has been identified as one of the fundamental 21st century skills that can be applied to different domains, school students usually show negative attitude toward learning CT. Educational games have been applied by several researchers to address related issues faced for promoting CT. Even though such games have shown some success in promoting CT, they fall short when it comes to acquisition of CT skills (they rather promote abstract and conceptual knowledge) and offering adaptivity to each player. To address these issues and improve the existing games, we developed an adaptive game called AutoThinking for teaching both CT concepts and skills, engaging students with individually tailored gameplay and learning. We conducted a qualitative study aimed at understanding the cognitive and affective experiences of Estonian primary school children. The findings showed that AutoThinking is making children feel challenged, happy, and confident, while activating their thinking process during the gameplay. All children perceived the game positively and found it to be a good tool for learning.","2161-377X","978-1-7281-6090-0","10.1109/ICALT49669.2020.00061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155816","adaptive educational game;computational thinking;primary school children;qualitative study","Games;Education;Programming profession;Syntactics;Computer languages;Interviews","","6","","18","IEEE","4 Aug 2020","","","IEEE","IEEE Conferences"
"A Collaborative Game-Based Learning Framework to Improve Computational Thinking Skills","Â. M. d. Jesus; I. F. Silveira",Universidade Cruzeiro do Sul Instituto Federal de Minas Gerais; Universidade Cruzeiro do Sul Universidade Presbiteriana Mackenzie,2019 International Conference on Virtual Reality and Visualization (ICVRV),"6 Oct 2020","2019","","","161","166","Computational Thinking (CT) can amplify learners' skill sets so that they become excellent problem-solvers. Game-Based Learning and Collaborative Learning are two approaches that may aid in the development of CT skills. This paper describes a framework based on Game and Collaborative Learning which aims to enhance the CT teaching that improves students' social skills in a fun way. The framework stands out by including collaborative learning features defined in the main literature. Also, the strategy was developed specifically to fit the games' dynamics. The approach was evaluated via metacognitive and transactive analysis and by a survey. The results showed evidence that the method is able to stimulate interaction among students to apply problem-solving strategies.","2375-141X","978-1-7281-4752-9","10.1109/ICVRV47840.2019.00038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9212993","Game Based Learning;Collaborative Learning;Computational Thinking","Games;Collaboration;Collaborative work;Programming;Problem-solving;Education;Cognition","","5","","11","IEEE","6 Oct 2020","","","IEEE","IEEE Conferences"
"Promoting Teaching Self-efficacy in Computational Thinking of School Teachers","M. Zhao; M. Zhao; X. -H. Wang; H. -L. Ma","School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China",2020 Ninth International Conference of Educational Innovation through Technology (EITT),"19 Jan 2021","2020","","","235","239","Computational Thinking (CT), one of the necessary and fundamental skills for students in the 21st century, is gaining more attention in K-12. The premise of integrating CT with other subjects is to promote school teachers with high self-efficacy in CT. Towards this, we developed a three-week Scratch online professional development(PD) course based on MIT CT framework, then implemented an online training among 84 primary and secondary school teachers from different subjects including Chinese, Mathematics, English, and Computer Science. To examine the effect of its impact on teachers' self-efficacy in CT, a quasi-experiment method of a single group pretest-posttest was conducted, and quantitative and qualitative data were collected from scales, artifacts, and interviews. The results revealed that the online PD course significantly improved teaching self-efficacy in CT of these teachers. The findings indicated that online PD integrated with MIT CT framework through block-based programming was a potential approach to effectively promote teaching self-efficacy in CT for primary and secondary school teachers.","2166-0549","978-1-7281-9171-3","10.1109/EITT50754.2020.00048","Ministry of Education; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320743","Computational Thinking;teacher professional development;Scratch;teaching self-efficacy","Education;Training;Handheld computers;Programming profession;Tools;Parallel processing;Games","","5","","27","IEEE","19 Jan 2021","","","IEEE","IEEE Conferences"
"T{h}inker for Engaging Learning Experience in Computational Thinking and Programming","V. A. Narayanan; C. K. Shyamala; C. S. Velayutham","Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, INDIA; Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, INDIA; Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, INDIA",2019 IEEE Global Engineering Education Conference (EDUCON),"30 May 2019","2019","","","863","866","This paper aims to study the potential of T{h}inker, a custom designed physical computing toolkit, to engage and enable students from diverse background to focus on the design, problem solving and programming aspects in a fun and creative way. 877 first year undergraduate students from 7 engineering disciplines took a 2 hour laboratory session with T{h}inker and at the end participated in a 5-point Likert scale survey. The survey results showed that T{h}inker provides an engaging way to learn computational thinking and programming; has the potential to offer a variety of project opportunities; is easier to tinker with and (upon little practice) can provide appropriate difficulty level for entry-level undergraduate students while implementing the project ideas. This engaging potential of T{h}inker can be attributed primarily to the exploratory design and problem solving style it promoted in the laboratory against few predefined ways of problem solving expected in typical programming laboratory sessions.","2165-9567","978-1-5386-9506-7","10.1109/EDUCON.2019.8725034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725034","physical computing;computational thinking;student engagement;creative development","Programming;Problem-solving;Magnetic sensors;Gas detectors;Temperature sensors;Tools","","5","","12","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Game design workshop to develop computational thinking skills in teenagers with Autism Spectrum Disorders","R. Munoz; T. S. Barcelos; R. Villarroel; I. F. Silveira","Pontificia Universidad Católica, Valparaíso, Chile; Universidade Presbiteriana Mackenzie, Brasil; Pontificia Universidad Católica, Valparaíso, Chile; Universidade Presbiteriana Mackenzie, Brasil",2016 11th Iberian Conference on Information Systems and Technologies (CISTI),"28 Jul 2016","2016","","","1","4","Computational Thinking (CT) has been described as the use of abstraction, automation and analysis skills for problem solving, thus becoming a set of fundamental skills for the 21st century. Many initiatives have emerged to promote early development of CT skills. However, to date, there are no studies in which CT is developed in minority groups, such as individuals with Autism Spectrum Disorders. In this paper we present the design and evaluation of a Game Design Workshop aimed at teenagers with Autism Spectrum Disorders. An analysis of the artifacts produced by the participants of a pilot offering of the workshop was performed using a rubric for CT skills acquisition. The results showed that the participants, all of them with high-functioning autism and no previous experience with programming, acquired intermediate level skills related to CT.","","978-9-8998-4346-2","10.1109/CISTI.2016.7521416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7521416","autism spectrum disorders;computational thinking;digital games;scratch","Games;Conferences;Autism;Sprites (computer);Computed tomography;Programming;Buildings","","5","","11","","28 Jul 2016","","","IEEE","IEEE Conferences"
"A longitudinal study of the effects of a high school robotics and computational thinking class on academic achievement (WIP)","P. Ko","STEM Education, University of Texas at Austin, Austin, TX, USA",2013 IEEE Frontiers in Education Conference (FIE),"19 Dec 2013","2013","","","181","183","While there has been a rising interest in computational thinking (CT) and a push to include it into the K-12 curriculum, there is little empirical evidence that a class that teaches CT will have any measurable long-term effects on student performance. Using robotics as an example of CT instruction, I propose to examine a high school that has had a large number of robotics students over the past six years to find evidence for the long-term benefits of CT. I will analyze school records (e.g. STEM class enrollment, STEM test scores, SAT scores) for differences between robotics and non-robotics students and compare interviews with selected students.","2377-634X","978-1-4673-5261-1","10.1109/FIE.2013.6684812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6684812","robotics;computational thinking;longitudinal","Robots;Educational institutions;Interviews;Problem-solving;Programming profession","","5","","14","IEEE","19 Dec 2013","","","IEEE","IEEE Conferences"
"Developing Computational Thinking for Children with Autism using a Serious Game","M. Elshahawy; M. Bakhaty; N. Sharaf","Department of Computer Science, The German University in Cairo, Cairo, Egypt; Department of Computer Science, The German University in Cairo, Cairo, Egypt; Department of Computer Science, The German University in Cairo, Cairo, Egypt",2020 24th International Conference Information Visualisation (IV),"11 Mar 2021","2020","","","761","766","Autism Spectrum Disorder (ASD) refers to a group of life-long conditions that are characterized by qualitative impairments in social interactions, problem solving and constructive skills. Children with learning disabilities such as autism face challenges in generating suitable and optimal solutions to problems. Those challenges can severely affect their interactions with others. Thus, teaching children with ASD problem solving and computational thinking skills could help them resolve conflicts that may happen in their everyday life. Effective problem solving is critical for their academic and social success and since one of the most effective tools for teaching children with autism is through using visual aids, the work in this paper reports the design and implementation of a serious game that aims at cultivating problem solving skills and teaching programming concepts to children with ASD. The presented game is suitable for children 7 to 14 years of age diagnosed with ASD to learn programming concepts. The preliminary prototype for the game gained positive responses from experts and 12 children with ASD from Caritas Egypt association and Hope Academy.","2375-0138","978-1-7281-9134-8","10.1109/IV51561.2020.00135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9373147","Computational Thinking;Visual Learners;Children;Autism;Programming","Autism;Visualization;Education;Prototypes;Serious games;Problem-solving;Programming profession","","4","","30","IEEE","11 Mar 2021","","","IEEE","IEEE Conferences"
"Enhancement the computational thinking skills via the simulation game","K. Daungcharone","College of Arts, Media and Technology Chiang Mai University, Chiang Mai, Thailand","2017 International Conference on Digital Arts, Media and Technology (ICDAMT)","24 Apr 2017","2017","","","195","199","The learning style in these day has been changed since the traditional style has been replaced by the modern style of learning processes using new technology such as social media, smart phone or edutainment. Nowadays, simulation game plays an important role in educational ground because its characteristic can enhances the learners' motivation. The paper aims to purpose the novel idea of how to identify appropriate factors which relate to the learner's motivation for supporting the computational thinking skills via simulation game. This is importance because games are considered as efficiency tools in which lecturers can employ to escalate the interest of lessons and to make the learning to be more effective.","","978-1-5090-5210-3","10.1109/ICDAMT.2017.7904960","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7904960","Simulation Game;Computational Thinking Skills;Learning Motivation","Games;Computational modeling;Programming profession;Computers;Object oriented modeling;Engineering profession","","4","","13","IEEE","24 Apr 2017","","","IEEE","IEEE Conferences"
