"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SE-First: A New Approach to Software Engineering Education","C. Maly; S. Person; L. -K. Soh","Department of Computer Science and Engineering, University of Nebraska-Lincoln, Lincoln, USA; Department of Computer Science and Engineering, University of Nebraska-Lincoln, Lincoln, USA; Department of Computer Sciecne and Engineering, University of Nebraska-Lincoln, Lincoln, USA",2021 IEEE Frontiers in Education Conference (FIE),"20 Dec 2021","2021","","","1","9","In this Innovative Practice Full Paper, we note that the way software is developed has changed significantly in the past 50 years. Software developers today cannot just be good at writing code; they must also possess non-technical skills in order to work successfully within diverse teams and have an appreciation for the tools and processes needed to build and maintain complex systems. In this work, we describe a novel first-year Software Engineering-First (SE-First) curriculum that introduces students to the broader picture of software development while students learn fundamental computing concepts. To assess the effectiveness of our novel first-year curriculum, we compare students who completed the first-year software engineering curriculum with students who completed our traditional computer science curriculum. We assess student knowledge of computing concepts, and their self-efficacy. Initial results show that students who complete the first-year software engineering courses perform as well or better on the computing concepts test, they are more confident in their computing abilities and in the application of computing skills to their field, and they have a higher success rate in their first-year computing courses (i.e., fewer students drop the course and fewer students receive a D or F course grade) compared with students who complete the traditional first-year computing program.","2377-634X","978-1-6654-3851-3","10.1109/FIE49875.2021.9637325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637325","software engineering;education;curriculum;software engineering-first model;computational thinking;attitudes;perceptions","Computer science;Codes;Computational modeling;Education;Writing;Market research;Software","","2","","14","IEEE","20 Dec 2021","","","IEEE","IEEE Conferences"
"Use of Techno-Pedagogical Tools to Incorporate Remote Collaboration in a Data Structure Course","E. R. Carlos; R. H. Mariza; L. M. V. Sosa","Ingeniería en Sistemas Computacionales, Universidad Politécnica de Tulancingo, Tulancingo de Bravo, México; Ingeniería en Sistemas Computacionales, Universidad Politécnica de Tulancingo, Tulancingo de Bravo, México; Ingeniería en Sistemas Computacionales, Universidad Politécnica de Tulancingo, Tulancingo de Bravo, México",2021 9th International Conference in Software Engineering Research and Innovation (CONISOFT),"28 Dec 2021","2021","","","232","237","Traditionally, teaching-learning activities in typical schools in most of the states in the Mexican Republic have been face-to-face interactions between students and learning facilitators, but obviously, in 2020, everything changed, so that educational videoconferencing will gain ground in the academic world. Participation in solving individual and / or group problems was adapted to a remote scheme, stimulating the use of different skills in students to face the new normal, as is the case in the development of remote programming projects for the purpose of training novice programmers to solve problems collaboratively, going through the entire global software development process. To do so, it is necessary to incorporate skills that allow them to adapt this work philosophy, which is why in this work the use of competencies that allows to detonate social and cognitive aspects in the development of software in small teams was evaluated, as well as the frequency of use. It is also important to determine if the gender has any influence on the adoption of a certain trait. For this, groups of students were trained by developing computational problems in the field of data structure.","","978-1-6654-4361-6","10.1109/CONISOFT52520.2021.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9653337","Collaborative programming;Skills;Computational thinking","Training;Teleconferencing;Technological innovation;Collaboration;Data structures;Software;Task analysis","","2","","25","IEEE","28 Dec 2021","","","IEEE","IEEE Conferences"
"Doctor of Professional Studies in Computing: A Categorization of Applied Industry Research","L. R. Ellrodt; I. C. Freeman; A. J. Haigler; S. E. Schmeelk","Seidenberg School of Computer Science and Information Systems, Pace University, New York, New York; Seidenberg School of Computer Science and Information Systems, Pace University, New York, New York; Seidenberg School of Computer Science and Information Systems, Pace University, New York, New York; Seidenberg School of Computer Science and Information Systems, Pace University, New York, New York",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","6","This is a full paper in the Innovate Practice category examining a Doctor of Professional Studies (D.P.S.) in Computing program at Pace University which is a specialized degree program designed for active Information Technology (IT) professionals with at least five years of full time experience in the computing field. The first question that guided our research is how is the Pace University D.P.S. program related to other doctoral computing programs in the United States and globally. The second question that guided our inquiry is dissertation topics pursued by graduates in dissertation research, specifically by IT professionals in the Pace University program. To answer this second question, we analyzed the first 114 dissertation abstracts that have been defended at Pace University in the Seidenberg School of Computer Science and Information Systems. We used machine learning and natural language processing to determine commonalities among research topics in order to gain an understanding of the topic categories and topic spread produced by the program.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8658886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658886","Doctoral Programs;Full time working IT Professionals;Computational Thinking;Computing;Education;Natural Language Processing;Machine Learning","Medical services;Education;Computer science;Information systems;Industries;Machine learning;Natural language processing","","2","","23","IEEE","7 Mar 2019","","","IEEE","IEEE Conferences"
"Practical UML Programming based on the Executable UML Method at Secondary School Students","R. Maruyama; M. Kayama; T. Nagai; K. Otaku; N. Taguchi","Graduate School of Science & Technology, Shinshu University, Nagano, JAPAN; Shinshu University, Nagano, JAPAN; Institute of Technologists, Gyoda, JAPAN; Graduate School of Science & Technology, Shinshu University, Nagano, JAPAN; Minowa Junior High School, Minowa, JAPAN",2022 IEEE Global Engineering Education Conference (EDUCON),"11 May 2022","2022","","","45","50","This study aims to explore educational methods for conceptual modeling for novices. The subjects of this study are primarily Grade 9 students in secondary school who are enrolled in compulsory education. This study relies heavily on model-driven development (MDD) and a domain-specific language (DSL). Using MDD, learners are not asked to write code, but rather to create a model to evaluate their model by observing the behavior of the target device. Teachers can control the difficulty of the problems assigned to their students by using a DSL. In this study, we describe our research approach using MDD and a DSL and then show our experiment design and results. We also discuss the qualitative and qualitative effectiveness of UML programming in Technology class for Grade 9 students.","2165-9567","978-1-6654-4434-7","10.1109/EDUCON52537.2022.9766752","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766752","technology/engineering education;computational thinking;UML programming;conceptual modeling","Vocabulary;Unified modeling language;Encoding;DSL;Task analysis;Engineering education;Programming profession","","2","","27","IEEE","11 May 2022","","","IEEE","IEEE Conferences"
"STEM-Coding using Drones","M. Roopaei; J. Horst",University of Wisconsin-Platteville; University of Wisconsin-Platteville,2021 IEEE Integrated STEM Education Conference (ISEC),"29 Apr 2022","2021","","","140","145","STEM learning from an early age is essential to confirm that students are prepared to meet the needs of the world they will inherit. Currently, there are incredible and inexpensive technologies to keep students engaged and passionate about their learning. A drone is a handson apparatus that could be incorporated in STEM for several learning applications such as class projects, experiments, and exploration. In this paper, the STEMcoding framework is designed for kids to learn coding using a drone and Scratch programming. This platform attempts to visualize their coding by drone while Scratch makes a gaming environment to enhance their programming using block-based learning. The platform has applied in a STEM event at the University of Wisconsin Platteville and the results show the benefit of utilizing drone in STEM-coding as follows: i) transforms abstract concepts into concrete learning, ii) delivers an entertaining and motivating learning environment, iii) combines STEM theory with practice, and iv) provides a hand-on skill which is dynamic and attractive.","2330-331X","978-1-6654-1383-1","10.1109/ISEC52395.2021.9764109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9764109","Computational Thinking;Gamification;Drone Technology;Stem-Coding;Visualization.","Visualization;Conferences;Education;Transforms;Encoding;Concrete;Programming profession","","2","","34","IEEE","29 Apr 2022","","","IEEE","IEEE Conferences"
"NYC CS4All: An Early Look at Teacher Implementation in One Districtwide Initiative","C. Fancsali; J. Mark; L. A. DeLyser","Research Alliance for New York City Schools, New York University, New York, U.S.A.; Education Development Center, Waltham, MA, U.S.A.; CSforAll, New York, U.S.A.","2020 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","4 Dec 2020","2020","1","","1","8","Computer science for all initiatives have broadened the participation of students enrolled in elective computer science (CS) courses and introduced compulsory CS instruction in many areas of the United States. However, there is a shortage of K-12 teachers with the background, preparation, and experience necessary to teach CS. To build capacity to deliver this instruction, districts must provide teacher preparation that includes not only CS content, but also high-quality pedagogical approaches that will meet the needs of all students enrolled in a wide variety of school settings. In this paper, we explore teacher outcomes across multiple CS professional development opportunities, in one large urban district. The teacher outcomes were measured via a survey administered between eight months and two years after teachers received training to implement CS. Though our findings are from a single district, we believe these findings are relevant to other settings and provide useful information about the outcomes of teacher professional development for CS education, as well as supports and barriers to implementing CS, in a large, urban school system. The results offer insight into professional development quality, teacher confidence, the ability of teachers to implement CS in their classrooms, and supports and barriers to offering CS instruction (even in a district where CS education is a priority). They also shed light on how supports and barriers differ in schools serving students with high economic needs and lower academic performance compared with schools serving students with lower economic needs and higher academic performance. These differences underscore the importance of considering economic need and academic performance (in addition to race and gender) when developing and executing CS for all initiatives.","","978-1-7281-7172-2","10.1109/RESPECT49803.2020.9272418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272418","CS4All;K-12 classroom implementation;Teacher survey;Evaluation;Assessment;Computational Thinking;Gender and Diversity;Teacher Development;K-12 Curriculum;K-12 Instruction;Non-traditional Students;Professional Practice","Training;Urban areas;Economics;Encoding;Software engineering;STEM;Programming profession","","2","","19","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
"Low-Cost Educational Robotics Car Promotes STEM Learning and 21st Century Skills","S. L. Ong; J. P. W. Ling","School of Computing and Creative Media, University College of Technology Sarawak, Sibu, Malaysia; School of Computing and Creative Media, University College of Technology Sarawak, Sibu, Malaysia","2020 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","8 Mar 2021","2020","","","467","473","Robotics is now increasingly popular in the education system worldwide as it is one of the core technology enablers for Industry 4.0. Robotics is deemed to be able to promote students' STEM interest and 21st century skills. However, not all the students have the access to robotics, especially in Sibu, East Malaysia. This research presents the implementation of a low-cost Maker Uno educational robotics kit and its associated learning experience of the learners, which were seventy-six Foundation in Science (FIS) students in University College of Technology Sarawak (UCTS). The aim of this study is to investigate the students' empirical STEM robotics learning experience by offering them an opportunity to explore a low-cost self-assembled robotics car. Questionnaire and interviews that constitute a mixed method research were employed to investigate the present situation and derive at a solution to the problem. The findings showed that the proposed robotics activities were beneficial for the students to exercise 21st century skills and cultivate STEM interests. Educators could potentially benefit from applying this robotics pedagogical exemplary to help the students to cultivate STEM interests and 21st century skills. Future research on innovation exemplary, particularly on low-cost robotics applications and robotics education methods can be explored.","2470-6698","978-1-7281-6942-2","10.1109/TALE48869.2020.9368487","University College of Technology Sarawak; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9368487","21st century skills;computational thinking;low-cost robotics;STEM learning;Maker Uno/Arduino Uno","Service robots;Engineering profession;Education;Collaboration;Automobiles;Interviews;Robots","","2","","16","IEEE","8 Mar 2021","","","IEEE","IEEE Conferences"
"Using Augmented Reality in programming learning: A systematic mapping study","M. G. Rios; M. Paredes-Velasco","Universidad Politécnica Salesiana, Guayaquil, Ecuador; Universidad Rey Juan Carlos, Móstoles, Spain",2021 IEEE Global Engineering Education Conference (EDUCON),"18 Jun 2021","2021","","","1635","1641","Coding skills have become the new language of communication for the tech world. At an educational level, applying the concepts and logic of programming is a complex task for the student. The investigation of this problem was carried out with the intention of knowing if there are tools that could help the student understand programming by using augmented reality technology. For this purpose, a systematic mapping study was carried out to identify, filter and classify the information through a query applied in different ways of research. As a result, 34 articles were selected and classified. The main results show that: a) programming learning is not limited in terms of the student's age; b) Augmented reality has potential advantages in programming learning; c) Due to the extensive content of the programming, applications focused on specific topics were found according to the level of studies; d) The software used in the development of AR applications, mostly uses Unity with Vuforia; and, e) Augmented reality contributes to different learning techniques and styles that improve the way information is perceived and visualized. In conclusion, augmented reality technology has proven to have positive consequences in the programming learning process, providing a starting point for the development of a tool that contributes to the programming learning based on the characteristics found and analyzed in this document.","2165-9567","978-1-7281-8478-4","10.1109/EDUCON46332.2021.9454149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9454149","Augmented Reality;programming learning;learning based on gamification;collaborative learning;computational thinking","Visualization;Systematics;Wearable computers;Tools;Information filters;Software;Hardware","","2","","45","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"Understanding electronics and CT in school - a simplified method for drawing and building electronic circuits for the micro:bit and breadboards","B. K. M. K. Pedersen; J. C. Larsen; J. Nielsen",University of Southern Denmark; University of Southern Denmark; University of Southern Denmark,2021 IEEE Integrated STEM Education Conference (ISEC),"29 Apr 2022","2021","","","99","106","Worldwide we see an increasing focus on implementing STEM, CT and Educational Robotics, within K-12 curricula and the British BBC and the Danish DR, have provided more than one-million pupils with the micro:bit technology. However, research show that breadboards and circuit diagrams, can be difficult to understand. In this paper, we have evaluated a set of tools and materials - designed to support the teaching of electronics and CT, for use with micro:bits, breadboards and circuit diagrams - by integrating them in a case study of a robotics course for 7th grade primary school pupils (n=21). The tools and materials consist of 3D-printable covers designed to visualize the internal connections of a breadboard, and a new type of circuit diagrams, incorporating visual cues from the these, into their designs. Results show that the tools and materials ease the learning of the breadboard and of how to use and interpret circuit diagrams. Furthermore, the tools and materials, have been made available free of charge.","2330-331X","978-1-6654-1383-1","10.1109/ISEC52395.2021.9763976","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9763976","K-12;STEM;Educational Robotics;Computational Thinking;micro:bit;breadboard.","Deep learning;Visualization;Education;Breadboard;Software;Libraries;Pupils","","2","","37","IEEE","29 Apr 2022","","","IEEE","IEEE Conferences"
"Learning to think like a trainer: bringing Scratch for Educational Sciences professional’s formation","R. Almeida; T. Pessoa; A. Gomes","Faculty of Psychology and Education Sciences, University of Coimbra, Coimbra, Portugal; Faculty of Psychology and Education Sciences, University of Coimbra, Coimbra, Portugal; Informatics Engineering Department Coimbra Polytechnic – ISEC, University of Coimbra, Coimbra, Portugal",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","7","This Research to Practice Full Paper presents a study proposal with the intent of knowing Scratch potential in Educational Sciences students' training. In this study, we analyse, through different phases, using Kirkpatrick Evaluation Model (KEM), the benefits of Scratch inclusion in Educational Sciences degree and in its students' future professional activities. In this work an action-investigation methodology is used. This investigation will allow to improve the education curriculum at different levels, in a technological way, with impact on the teaching and learning process, involving students and teachers of all levels. In higher education this software has been especially associated with programming and computing disciplines as a tool for motivating students or as a learning facilitator. This work presents not only an innovative approach of the Scratch utilization, the improvement of learning skills and competences of design regarding the production of educational materials, but also its use in a new area - the idea of a programmer-educator concept. This paper also presents a pre-study regarding the necessary skills to the use of Scratch and its use among first level students focusing in their satisfaction and motivation for this software use.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8658534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658534","Scratch;Educational Sciences;ICT;Programmer-Educator;Computational Thinking","Training;Tools;Programming profession;Software;Computer languages","","1","","29","IEEE","7 Mar 2019","","","IEEE","IEEE Conferences"
"K-12 School/Industry Partnership for Modeling and Simulation","S. Gross; E. Park; A. Pickl; T. Storck","Academia Group, The MathWorks GmbH, Munich, Germany; Academia Group, The MathWorks GmbH, Munich, Germany; Mathematics and Physics, Rupprecht-Gymnasium München, Munich, Germany; Mathematics and Physics, Rupprecht-Gymnasium München, Munich, Germany",2019 IEEE Global Engineering Education Conference (EDUCON),"30 May 2019","2019","","","1241","1249","In this paper we present the multi-year collaboration between Rupprecht-Gymnasium München, a preuniversity school (K-12) in Bavaria, Germany, and MathWorks, an international scientific computing company. The school is STEM-focused and a member of the German national STEM school excellence network MINT-EC; they prepare students aged 10 to 18 for university careers. We highlight the starting motivation for the partners and describe several building blocks and initiatives including curricular and extracurricular activities for students as well as teacher training that became part of the collaboration. We also discuss future steps for the partners and how this project could be transferred to other schools.","2165-9567","978-1-5386-9506-7","10.1109/EDUCON.2019.8725207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725207","K-12;pre-university;STEM;modeling;simulation;engineering tools;collaboration;computational thinking","Mathematical model;Matlab;Software packages;Collaboration;Seminars;Computational modeling;STEM","","1","","26","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Empirical Evidence of the Usage of Programming Languages in the Educational Process","M. Vinueza-Morales; D. Borrego; J. A. Galindo; D. Benavides","Facultad Ciencias de la Ingeniería, Universidad Estatal de Milagro, Milagro, Ecuador; Department of Computer Languages and Systems, Universidad de Sevilla, Seville, Spain; Department of Computer Languages and Systems, Universidad de Sevilla, Seville, Spain; Department of Computer Languages and Systems, Universidad de Sevilla, Seville, Spain",IEEE Transactions on Education,"3 Aug 2021","2021","64","3","213","222","Contribution: A systematic literature review on the empirical evidence regarding the usage of programming languages for learning purposes is presented. The review analyzes different methods and tools at different educational levels and with different objectives. Background: Learning programming has gained relevance in the last decade. This is due to the massive presence of programmable elements ranging from computers to toys. Because of this, the interest of researchers on this topic has increased. Questions, such as what to use, in what educational stages to use it, the effectiveness of the method, and the focal objectives for learning programming are questions that do not have obvious answers. Research Questions: 1) What empirical evidence exists on the use of educational programming languages (EPLs)? 2) In what context is the research performed? 3) How is effectiveness reported in the literature after applying EPLs? 4) What pedagogical goals are achieved by using EPLs? Methodology: Following a formal protocol, automated searches were performed for primary studies from 2007 to 2018. A total of 62 studies were identified, of which 29 were selected and analyzed since they include some type of empirical evidence. Findings: After performing the evaluation, the results support the need for better approaches with empirical evidence when reporting research on the usage of EPLs. Some research opportunities are identified which concerns the used programming languages, the areas or stages of their application, or the need to have more empirical evidence in general and more studies in non-WEIRD (Western, educated, industrialized, rich, and democratic) contexts.","1557-9638","","10.1109/TE.2020.3030588","EU FEDER Program; MINECO Project OPHELIA(grant numbers:RTI2018-101204-B-C22); TASOVA Network(grant numbers:MCIU-AEI TIN2017-90644-REDT); Junta de Andalucia METAMORFOSIS Project; ECLIPSE Project(grant numbers:RTI2018-094283-B-C33); European Regional Development Fund (ERDF/FEDER); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9249431","Computational thinking (CT);educational programming language (EPL);programming learning","Programming profession;Databases;Computer languages;Bibliographies;Tools;Protocols","","1","","48","IEEE","5 Nov 2020","","","IEEE","IEEE Journals"
"Computational Treatments to Recover Erased Heritage: A Legacy of Slavery Case Study (CT-LoS)","L. A. Perine; R. K. Gnanasekaran; P. Nicholas; A. Hill; R. Marciano","College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA",2020 IEEE International Conference on Big Data (Big Data),"19 Mar 2021","2020","","","1894","1903","Graduate students at the University of Maryland's College of Information Studies (UMD iSchool) collaborated in interdisciplinary teams on a case study to explore application of computational methodologies to datafied collections related to slavery in the Maryland State Archives (MSA). Two research questions were examined: (1) What are the opportunities and limitations for using computational methods and open source tools to characterize data encoded within records of enslavement and to discover new patterns and relationships in that data? (2) How does knowledge of social and cultural systems impact those opportunities and limitations? Computational methods and tools were most effectively used when socio-cultural contextualization and technology's role as a mediator of representation were taken into account. Three additional technical research areas are identified to enhance recovery of heritage hidden in records of enslavement: visualization, graph databases, and ontologies and metadata.","","978-1-7281-6251-5","10.1109/BigData50022.2020.9378110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9378110","Computational Thinking;Digital Curation;Computational Archival Science (CAS);Legacy of Slavery","Data visualization;Tools;Big Data;Ontologies;Metadata;Visual databases;Cultural differences","","1","","30","IEEE","19 Mar 2021","","","IEEE","IEEE Conferences"
"Developing a Real World Escape Room for Assessing Preexisting Debugging Experience of K12 Students","T. Michaeli; R. Romeike","Computing Education Research Group, Freie Universität Berlin, Berlin, Germany; Computing Education Research Group, Freie Universität Berlin, Berlin, Germany",2021 IEEE Global Engineering Education Conference (EDUCON),"18 Jun 2021","2021","","","521","529","Debugging code is a central skill in learning to program. Nevertheless, debugging poses a major hurdle in the K12 classroom, as students are often rather helpless and rely on the teacher hurrying from one student-PC to the other. Despite this, debugging is an underrepresented topic in the classroom as well as in computer science education research, as only few studies, materials and concepts discuss the explicit teaching of debugging. According to the constructivist learning theory, teaching and developing concepts and materials for the classroom have to take learners' preexisting experience into account. Students' preexisting debugging experience is built through troubleshooting, where they frequently find and fix errors in their daily lives - before they learn to program - for example when repairing their bicycle or if “the internet” stops working. Debugging is a special case of general troubleshooting and shares common characteristics, such as the overall process or particular strategies. Thus, the aim of this study is to develop an instrument for assessing preexisting debugging experience in the form of a real-world escape room consisting of debugging-related troubleshooting tasks. This allows us to observe students' troubleshooting process, strategies, and overall behavior in a natural environment and thus assess preexisting debugging experience. To this end, a design-based research process was conducted and a real-world escape room consisting of various troubleshooting tasks was developed. Those tasks and the escape room setting provide an innovative methodological approach to study students troubleshooting behavior and assess their preexisting debugging experience.","2165-9567","978-1-7281-8478-4","10.1109/EDUCON46332.2021.9453972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453972","debugging;troubleshooting;escape room;computer science education;K12;computational thinking","Systematics;Instruments;Conferences;Debugging;Bicycles;Computer science education;Task analysis","","1","","47","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"A Computer Scientist Teaches Gen Ed Math","V. Winter; B. Love; M. Friend; M. Matthews","Department of Computer Science, University of Nebraska-Omaha; Department of Mathematics, University of Nebraska-Omaha; Department of Teacher Education, University of Nebraska-Omaha; Department of Mathematics, University of Nebraska-Omaha",2019 International Conference on Computational Science and Computational Intelligence (CSCI),"20 Apr 2020","2019","","","793","799","A nationwide effort is underway to provide students pursuing higher education with options for satisfying general education (gen ed) math requirements. Within the context of this effort, computer science has an opportunity to introduce students to programming fundamentals and computer science principles while also satisfying gen ed math requirements. This paper is an experience report that describes initial efforts at the University of Nebraska-Omaha in piloting a course, satisfying the gen ed math requirements for non-STEM majors, whose content spans computer science, mathematics as well as the visual arts.","","978-1-7281-5584-5","10.1109/CSCI49370.2019.00151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071071","mathematical thinking, computational thinking, spatial reasoning, computer programming, visual arts","Art;Algebra;Cognition;Education;Programming profession","","1","","15","IEEE","20 Apr 2020","","","IEEE","IEEE Conferences"
"Programming competitions in high school classrooms: RITA en RED","V. A. Rosales; C. Queiruga; C. B. Tzancoff; I. M. Kimura; M. B. Bartneche","LINTI (Laboratory of Research in New Information Technologies), Computer Science School- National University of La Plata, La Plata, Buenos Aires, Argentina; LINTI (Laboratory of Research in New Information Technologies), Computer Science School- National University of La Plata, La Plata, Buenos Aires, Argentina; LINTI (Laboratory of Research in New Information Technologies), Computer Science School- National University of La Plata, La Plata, Buenos Aires, Argentina; LINTI (Laboratory of Research in New Information Technologies), Computer Science School- National University of La Plata, La Plata, Buenos Aires, Argentina; LINTI (Laboratory of Research in New Information Technologies), Computer Science School- National University of La Plata, La Plata, Buenos Aires, Argentina",2017 XLIII Latin American Computer Conference (CLEI),"21 Dec 2017","2017","","","1","8","This paper presents RITA en RED, an improvement of RITA (Robot Inventor to Teach Algorithms) that came as a results of field tests in high schools of Great La Plata. The goals of the design of RITA en RED are: to promote the introduction of block programming competitions in the classroom, providing a collaborative space for the creation and analysis of programmed robot strategies, while favoring the teaching practice through the development of proposals for teaching programming in the classroom. This paper describes experiences with RITA and the results that led to the design of RITA en RED, preliminary results of a first implementation of RITA en RED and a new design that attempts to improve the experience of the students participating in the competitions.","","978-1-5386-3057-0","10.1109/CLEI.2017.8226399","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8226399","Teaching programming;free software;block-based programming;computational thinking;RITA","Robots;Java;Information technology;Programming profession;Education","","1","","14","IEEE","21 Dec 2017","","","IEEE","IEEE Conferences"
"A Data-Driven Approach to Reparative Description at the University of Chicago","A. Gosselar","Hanna Holborn Gray Special Collections Research Center, University of Chicago Library, Chicago, USA",2022 IEEE International Conference on Big Data (Big Data),"26 Jan 2023","2022","","","2532","2540","Reparative description of collections is a growing element of diversity, equity, and inclusion efforts at cultural heritage institutions. However, the scale and complexity of the work can be overwhelming in practice. I demonstrate that computational methodologies and data analytics can be used to kickstart the planning stage for reparative description of archival finding aids. I discuss auditing and analyzing finding aids at the University of Chicago Library’s Hanna Holborn Gray Special Collections Research Center for potentially problematic language utilizing Python, Trifacta, Tableau, and Neo4j. I describe insights gained by treating finding aids as data, and I share recommendations for structuring reparative description work in a logical and attainable way.","","978-1-6654-8045-1","10.1109/BigData55660.2022.10020957","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10020957","Computational Thinking;Data Analysis;Reparative Description;Inclusive Description;Archives;Archival Description;Archival Metadata;Finding Aids","Pain;Forestry;Metadata;Big Data;Propulsion;Data science;Libraries","","1","","38","IEEE","26 Jan 2023","","","IEEE","IEEE Conferences"
"Introducing the Fundamentals of Artificial Intelligence to K-12 Classrooms According to Educational Neuroscience Principles","T. Drivas; S. Doukakis","National Observatory of Athens, IAASARS, BEYOND Centre of EO Research and Satellite RS The American College of Greece, Athens, Greece; Department of Informatics, Ionian University, Corfu, Greece","2022 7th South-East Europe Design Automation, Computer Engineering, Computer Networks and Social Media Conference (SEEDA-CECNSM)","1 Nov 2022","2022","","","1","7","The rise of Artificial Intelligence (AI) has brought to the fore the need to educate students about AI. The aim is not to keep AI a black box and at the same time to be recognized as a transferable literacy with multiple learning benefits per age group of students. In order to strengthen this perspective, the design of workshops to introduce the basics of artificial intelligence to middle school students according to educational neuroscience principles is presented. With these workshops, the importance of AI literacy is emphasized, and students are given space for hands-on activities. The proposals are based on the axes of perception, representation and reasoning, learning, physical interaction, and social impact and include sections on Introduction to Machine Learning, Machine Learning Application Examples, Supervised Learning, and Training-Test Processes, Unsupervised Learning, and Machine Learning Algorithms.","","979-8-3503-9858-8","10.1109/SEEDA-CECNSM57760.2022.9932989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9932989","Artificial Intelligence;K-12 Education;Machine Learning;Computing Education;Workshops;Computational Thinking;Educational Neuroscience","Training;Neuroscience;Machine learning algorithms;Social networking (online);Conferences;Supervised learning;Organizations","","1","","29","IEEE","1 Nov 2022","","","IEEE","IEEE Conferences"
"Math+CS: Comparing Teaching Candidates in a Methods Course and Pre-Service Teachers in a Math and Technology Course","P. Kalathas; J. Parham-Mocello","Electrical Engineering and Computer Science, Oregon State University, Corvallis, Oregon, U.S.A; Electrical Engineering and Computer Science, Oregon State University, Corvallis, Oregon, U.S.A",2023 IEEE Frontiers in Education Conference (FIE),"5 Jan 2024","2023","","","1","9","While governments, teacher educators, and teachers recognize the importance of introducing computer science (CS) in K-12, there is limited understanding about when the teacher preparation should start and how it needs to be done. Furthermore, with the rapid expansion of digital technology in our society and the way it affects our lives, new educational frameworks for better teacher preparation have been developed, such as TPACK and CTIntegration, that situate new technologies and their role in education to meet the new societal demands. There is a larger body of research in Mathematics on how on how to prepare teachers to teach than in CS. This study explores how graduate teaching candidates and undergraduate pre-service teachers engage with Math+CS modules differently. We were interested in the similarities and differences in the way senior-level pre-service teachers in a mathematics and technology class and graduate-level teacher candidates in a methods class interact with Math+CS integrated modules. Working with the concepts of variable, input, and output, we investigated which knowledge domains were leveraged among groups in different classes, what connections they make between the concepts in math and CS, and their uncertainty. The results indicated that there was a difference in the way the teaching candidates in their methods class approached the computational modules than the pre-service teachers. The pre-service teachers focused more on developing their CS content knowledge, and the teacher candidates were interested in making connections between their knowledge domains, reflecting on how their students would think about the concepts in math, expressing more concerns, and asking more questions to develop their TPACK.","2377-634X","979-8-3503-3642-9","10.1109/FIE58773.2023.10343081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343081","Computer science;computational thinking;K-12;teachers;integrated curriculum;mathematics;teacher development;Math + CS","Computer science;Uncertainty;Education;Government;Mathematics","","","","40","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
