"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Computational Thinking: Learning by Doing with the Cinco Adventure Game Tool","F. Gossen; D. Kühn; T. Margaria; A. -L. Lamprecht","Dept. of Computer Science and Information Systems, University of Limerick, Ireland; Dept. of Computer Science and Information Systems, University of Limerick, Ireland; Dept. of Computer Science and Information Systems, University of Limerick, Ireland; Dept. of Information and Computing Sciences, Utrecht University, Netherlands",2018 IEEE 42nd Annual Computer Software and Applications Conference (COMPSAC),"22 Jun 2018","2018","01","","990","999","Aspiring software developers, like the novice students in Computer Science courses, need to acquire a thorough understanding of fundamental computational concepts like sequential execution, conditional branching, loops, modularisation, hierarchy and reuse. This understanding and ""computational thinking"" is deepened when they encounter the concepts in different contexts and environments, as opposed to only in one traditional programming language. In this paper, we describe how we used the Cinco Adventure Game Tool, a tool that allows students to model simple browser games in an intuitive graphical framework, to train basic computational concepts in a creative and engaging, learning-by-doing fashion. On purpose, we steered away from traditional programming languages, in order to separate the use of the concepts and constructs from the hurdle of a programming language syntax and development environment. The experiences with a large group of first-term Computer Science students in two successive years were very positive: The students had no problems in understanding and using the concepts, used the tool proficiently and enjoyed designing and modelling the games. Working together on a game project in small groups, they showed sustained engagement, developed a high level of confidence, and created quite complex games containing various fundamental computational constructs.","0730-3157","978-1-5386-2667-2","10.1109/COMPSAC.2018.00175","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8377800","Computer science education, Computational thinking, Model-driven development","Games;Tools;Education;Unified modeling language;Computational modeling;Software","","13","","37","IEEE","22 Jun 2018","","","IEEE","IEEE Conferences"
"Teaching Computational Thinking in initial series An analysis of the confluence among mathematics and Computer Sciences in elementary education and its implications for higher education","T. S. Barcelos; I. F. Silveira","Universidade Cruzeiro do Sul, Brazil; Universidade Cruzeiro do Sul, Brazil",2012 XXXVIII Conferencia Latinoamericana En Informatica (CLEI),"4 Feb 2013","2012","","","1","8","The pervasiveness of computer devices in everyday situations poses a fundamental question about Computer Sciences as being part of those known as basic sciences. However, it would be more beneficial not to consider computation only as a technique, but instead as a way of reasoning and problem solving. Under this perspective, there are inherent relationships among the knowledge, skills and attitudes that emanate from this field and those ones commonly related to Math. This paper discusses the relationship between the so-named Computational Thinking and the foundations of Math Education, based on a literature review. Three groups of skills that can be jointly developed by both areas are identified and some challenges and implications for education in Computer Sciences are discussed.","","978-1-4673-0793-2","10.1109/CLEI.2012.6427135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6427135","Computational thinking;Mathematics;didactic strategies","Mathematics;Computers;Computational modeling;Cognition;Games;Educational institutions","","13","","43","IEEE","4 Feb 2013","","","IEEE","IEEE Conferences"
"Computational Thinking in Archival Science Research and Education","W. Underwood; R. Marciano","College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA",2019 IEEE International Conference on Big Data (Big Data),"24 Feb 2020","2019","","","3146","3152","This paper explores whether the computational thinking practices of mathematicians and scientists in the physical and biological sciences are also the practices of archival scientists. It is argued that these practices are essential elements of an archival science education in preparing students for a professional archival career.","","978-1-7281-0858-2","10.1109/BigData47090.2019.9005682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9005682","computational thinking;archival science","Big Data;Conferences","","12","","8","IEEE","24 Feb 2020","","","IEEE","IEEE Conferences"
"Computational thinking in mathematics education: A joint approach to encourage problem-solving ability","E. J. F. Costa; L. M. R. S. Campos; D. Dario Serey Guerrero","Software Practices Laboratory (SPLab) and Distributed Systems Lab (LSD), Federal University of Campina Grande (UFCG), Paraiba, Brazil; Software Practices Laboratory (SPLab) and Distributed Systems Lab (LSD), Federal University of Campina Grande (UFCG), Paraiba, Brazil; Software Practices Laboratory (SPLab) and Distributed Systems Lab (LSD), Federal University of Campina Grande (UFCG), Paraiba, Brazil",2017 IEEE Frontiers in Education Conference (FIE),"14 Dec 2017","2017","","","1","8","In this paper, we analyzed whether the ability of students to solve problems can be influenced by the implementation of Computational Thinking (CT) in the teaching of mathematics. In this sense, we performed a quasi-experiment with students in the Brazilian's Basic Education Regular System (particularly in a group of students around fifteen years old) comparing their performance after being trained with practical activities using exercises in more or less conformity with well known CT concepts and capabilities. Considering the quantitative results obtained, the experimental group outperformed the control group, which worked with exercises in more and less conformity with CT, respectively. The results were statistically significant, suggesting that bringing together CT and mathematics through proper adjustments of classroom practices can have a positive influence on students abilities of solving problems. In order to strengthen this conclusion we also performed a qualitative analysis comprising students and the teacher involved in the quasi-experiment that reinforced our quantitative results.","","978-1-5090-5920-1","10.1109/FIE.2017.8190655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190655","computational thinking;teaching of mathematics;problem solving ability","Mathematics;Education;Problem-solving;Programming profession;Tools","","11","","20","IEEE","14 Dec 2017","","","IEEE","IEEE Conferences"
"Pic2Program - an Educational Android Application Teaching Computational Thinking","M. C. Utesch; N. D. Faizan; H. Krcmar; R. Heininger","Chair for Information Systems, Technical University of Munich (TUM), Munich, Germany; Chair for Information Systems, Technical University of Munich (TUM), Munich, Germany; Chair for Information Systems, Technical University of Munich (TUM), Munich, Germany; Chair for Information Systems, Technical University of Munich (TUM), Munich, Germany",2020 IEEE Global Engineering Education Conference (EDUCON),"25 Jun 2020","2020","","","1493","1502","Digital tools have become more essential in education and business areas these days and it is important to start in the early stages of education, e.g. already in the preschool stage. This paper describes the development and pilot testing of an Android based serious gaming App for mobile devices called Pic2Program. The App aims to teach children the basics of Computational Thinking (CT) in a playful way. The gameplay expects the young children to steer successfully their in-game character with the help of an intuitive symbol language through a set of increasingly complex mazes. The children may even draw sets of symbols by hand thus develop a basic program. Pic2Programs image recognition module will then process these symbols by first photographing them with an Android device and then using a neural network to map the photos to program instructions. The effectivity of Pic2Program on learning CT has been evaluated by a designed course for 9th, graders. The results show that students find the App well-structured and help them to understand the basics of programming.","2165-9567","978-1-7281-0930-5","10.1109/EDUCON45650.2020.9125087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9125087","computational thinking;solution-based thinking;education;IT-based learning;E-learning;M-Learning;Android;image recognition;young children;preschool children;cognitive development;problem solving","Image recognition;Computed tomography;Conferences;Neural networks;Games;Mobile handsets;Problem-solving","","10","","31","IEEE","25 Jun 2020","","","IEEE","IEEE Conferences"
"Teaching and learning computational thinking through solving problems in Artificial Intelligence: On designing introductory engineering and computing courses","P. Silapachote; A. Srisuphab","Faculty of Information and Communication Technology, Mahidol University, Thailand; Faculty of Information and Communication Technology, Mahidol University, Thailand","2016 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","13 Feb 2017","2016","","","50","54","At the core of every computing related discipline and impacting everyone everywhere, computational thinking or CT has increasingly emerged as its own subject in all levels of education. How to effectively teach CT skills poses real challenges and creates opportunities. Focusing on engineering and computer science undergraduates, we resourcefully integrated elements of Artificial Intelligence (AI) into introductory computing courses. In addition to a comprehension of the essence of CT, AI enabled inspirations of collaborative problem solving beyond abstraction, logical reasoning, critical, and analytical thinking. It fostered the study of basic data structures and algorithms. Students enjoyed active learning classrooms. Learning to learn, they constructed essential knowledge from solving exciting AI puzzles, competing in strategic AI games, and participating in intellectual discussion. Every activity is designed to allow students to fully engage their mental tools. Neither coding nor programming was required.","2470-6698","978-1-5090-5598-2","10.1109/TALE.2016.7851769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7851769","computational thinking (CT);artificial intelligence (AI);collaborative problem solving;active learning classrooms","Handheld computers;Conferences;Education;Decision support systems;Computer science;Search problems","","10","","16","IEEE","13 Feb 2017","","","IEEE","IEEE Conferences"
"Integrating computational thinking into english dialogue learning through graphical programming tool","X. Weng; G. K. W. Wong","Faculty of Education, The University of Hong Kong, Hong Kong; University of Hong Kong, Hong Kong, HK","2017 IEEE 6th International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","11 Jan 2018","2017","","","320","325","Developing students' Computational Thinking (CT), which is an essential problem-solving skill for people living in the 21st century, becomes an outstanding purpose of promoting engineering education in K-12 classrooms. In this paper, CT is represented through the graphical programming language Scratch according to the three-dimensional CT framework proposed by Brennan and Resnick [1]. This project aims to explore the classroom effect of using graphical programming tool in learning English dialogue and investigate how to improve the integration of CT into English education with the elements of programming. To achieve these objectives, a qualitative method was adopted to collect data through class observations, programming projects, and semi-structured interviews. Nine primary students (n = 9) were the targeted participants, who attended extra-curricular lessons for computer programming using Scratch at their school in Hong Kong. The preliminary results show that the introduction of CT into English dialogue learning through graphical programming language can motivate primary school students to study English dialogue. To better connect CT with English education via graphical programming tools, students and the teacher in the group under study suggested making computers interact with people autonomically, designing games in graphical programming environments to encourage English learning, keeping the balance of students' graphical programming language learning skill and their English language skill, and adopting graphical programming language as a tool to finish the summative English language assignments.","2470-6698","978-1-5386-0900-2","10.1109/TALE.2017.8252356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8252356","Computational Thinking;English dialogue learning;Graphical programming language;Classroom effect","Education;Tools;Programming profession;Computer languages;Interviews;Writing","","8","","19","IEEE","11 Jan 2018","","","IEEE","IEEE Conferences"
"An operationalized model for defining computational thinking","T. Lowe; S. Brophy","Department of Engineering Education, Purdue University, West Lafayette, IN, USA; Department of Engineering Education, Purdue University, West Lafayette, IN, USA",2017 IEEE Frontiers in Education Conference (FIE),"14 Dec 2017","2017","","","1","8","The Computational Thinking (CT) conceptual framework is entering its second decade of research yet still lacks a cohesive definition by which the field can coalesce. The lack of clear definition makes assessment tool challenging to formulate, pedagogical efforts difficult to compare, and research difficult to synthesize. This paper looks to operationalize differing definitions of CT enhancing the ability to teach then assess the presence of CT. Expanding upon CT definitions, industry practices and processes, and educational theory, we link existing concepts and propose a new element to model an active definition of CT as a theoretical framework to guide future research. Our model updates existing CT definition by formally including Modeling, introducing Socio-Technical processes, separating Information Gathering from Data Collection and adding emphasis to Testing as a vital CT concept. We feel these elements and interconnections make CT is easier to describe and measure.","","978-1-5090-5920-1","10.1109/FIE.2017.8190682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190682","Abstraction;Computational Thinking;Modeling;Testing;Debugging","Computational modeling;Computers;Programming profession;Education;Gravity;Tools","","7","","27","IEEE","14 Dec 2017","","","IEEE","IEEE Conferences"
"DWES: A Dynamic Weighted Evaluation System for Scratch based on Computational Thinking","X. Chai; Y. Sun; H. Luo; M. Guizani","Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; University of Idaho, Moscow, ID, USA",IEEE Transactions on Emerging Topics in Computing,"7 Jun 2022","2022","10","2","917","932","Scratch is a programming environment, which is widely adopted as the first language to enter the programming world. Since Scratch projects are rich in multimedia resources, it can be time-consuming to judge them by hand, requiring manual execution with the understanding of each project. Auto-judgment tools come into being, they can rapidly evaluate the project in some way. Unfortunately, the existing tools are too rigid and they ignore the diversity of Scratch projects. To address this issue, we propose a new dynamic weighted evaluation system (DWES). First, we define a new computational thinking (CT) evaluation criteria from eight aspects. Second, based on the proposed criteria, we present an analysis tool that automatically assesses the CT skills of the learners’ projects. Third, considering the characteristics of projects, we dynamically adjust the evaluation results according to types, so that a single standard is no longer applied roughly to all. This process is data-driven, we consider the CT performance and scripts of projects. We prove the rationality of the evaluation criteria from the aspect of program complexity. Through the correlation analysis between DWES CT scores and experts’ ratings, we find that compared with Dr. Scratch, the correlation coefficient has increased.","2168-6750","","10.1109/TETC.2020.3044588","National Key Research and Development Program of China(grant numbers:2018YFB2100300); National Natural Science Foundation of China(grant numbers:61877005,61772085); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9321708","Scratch;computational thinking;evaluation system;dynamic weighted","Tools;Sprites (computer);Manuals;Games;Computer languages;Complexity theory;Programming profession","","6","","36","IEEE","13 Jan 2021","","","IEEE","IEEE Journals"
"Computational Thinking and Coding Subject in Primary Schools: Methodological Approach Based on Alternative Cooperative and Individual Learning Cycles","E. Vlahu-Gjorgievska; M. Videnovik; V. Trajkovik","University of Wollongong, Wollongong, NSW, AU; NGO Dig-Ed, Center for Innovation and Digital Education, Skopje, Macedonia; Faculty of Computer Science and Engineering, Saints Cyril and Methodius University of Skopje, Skopje, Macedonia","2018 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","17 Jan 2019","2018","","","77","83","Many countries have included or consider to include computational thinking in their educational curricula. This creates the need for a carefully planned educational approach involving different stakeholders as policymakers, educators and students. These stakeholders are the main carriers of the educational reforms thus their perspectives create various challenges and risks. In this paper, we propose a pedagogical approach of teaching coding through games and gamification of the learning process. The flipped classroom is used in order to address the shortcomings in teacher training and deliver learning outcomes in student-centred, fun and engaging way. Proposed solution includes a spiral curriculum implemented in 4 cycles that alternate cooperative and individual learning approach. The approach was evaluated with more than 199 students from 6 different schools. Evaluation analyses were focused on the achieved learning experience identifying differences between male and female students, as well as students with different level of access to ICT resources. The results confirm the benefits of the proposed solution.","2470-6698","978-1-5386-6522-0","10.1109/TALE.2018.8615334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8615334","coding;programming;computational thinking;gamification;primary schools","Education;Games;Encoding;Tools;Programming profession;Online services","","6","","43","IEEE","17 Jan 2019","","","IEEE","IEEE Conferences"
"Reframing Digital Curation Practices through a Computational Thinking Framework","R. Marciano; S. Agarrat; H. Frisch; M. R. Hunt; K. Jain; G. Kocienda; H. Krauss; C. Liu; M. McKinley; D. Mir; C. Mullane; E. Patterson; D. Pradhan; J. Santos; B. Schams; H. S. Y. Shiue; A. J. Silva; M. Suri; T. Turabi; M. Vasselli; J. Xu","College of Information Studies, University of Maryland, College Park, USA; Computer Science & Math, University of Maryland College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Science, University of Maryland College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; Info. Sci & Japanese, University of Maryland College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA",2019 IEEE International Conference on Big Data (Big Data),"24 Feb 2020","2019","","","3126","3135","We describe the value of reframing digital curation practices through a computational thinking (CT) framework. Using a case study that demonstrates computational treatments of World War II Japanese-American Incarceration Camp Records, we demonstrate the applicability of CT with respect to: (1) Detecting personally identifiable information, (2) Developing name registries, (3) Integrating vital records, (4) Designing controlled vocabularies, (5) Mapping events and people, and (6) Connecting events and people through networks. The work was carried out by 5 teams of students in an 8week digital curation exploration and development sprint.","","978-1-7281-0858-2","10.1109/BigData47090.2019.9006485","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006485","Computational Thinking;Digital Curation;Computational Archival Science (CAS);Japanese American WWII Incarceration Camps","Big Data;Conferences","","5","","9","IEEE","24 Feb 2020","","","IEEE","IEEE Conferences"
"Using Structural Equation Modeling to Examine the Relationship Between Preservice Teachers’ Computational Thinking Attitudes and Skills","M. Cutumisu; C. Adams; F. Glanfield; C. Yuen; C. Lu","Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Secondary Education, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Secondary Education, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada",IEEE Transactions on Education,"4 May 2022","2022","65","2","177","183","The growing interest of educational researchers in computational thinking (CT) has led to an expanding literature on assessments of CT skills and attitudes. However, few studies have examined whether CT attitudes influence CT skills. The present study examines the relationship between CT attitudes and CT skills for preservice teachers (PSTs). The Callysto CT test (CCTt) for Teachers was administered to  $n\,\,=$  105 PSTs to measure their CT attitudes and skills. Structural equation modeling was used to examine the relationship of participants’ CT and problem-solving skills with their attitudes toward CT, technology, coding, and data. Findings revealed that CT attitudes predicted CT skills and provided the first step in exploring the validity and reliability of the CCTt instrument.","1557-9638","","10.1109/TE.2021.3105938","CanCode Callysto(grant numbers:RES0047202); Social Sciences and Humanities Research Council of Canada Insight(grant numbers:RES0048110); Natural Sciences and Engineering Research Council under Discovery(grant numbers:RES0043209); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568871","Attitudes;computational thinking (CT);educational assessment;skills;structural equation modeling (SEM)","Mathematical models;Programming profession;Problem-solving;Encoding;Education;Instruments;Computational modeling","","5","","43","IEEE","13 Oct 2021","","","IEEE","IEEE Journals"
"Training for computational thinking capability on programming language teaching","Z. Yinnan; L. Chaosheng","School of Information and Electronic Engineering, Zhejiang University of Science and Technology, Hangzhou, China; School of Information and Electronic Engineering, Zhejiang University of Science and Technology, Hangzhou, China",2012 7th International Conference on Computer Science & Education (ICCSE),"6 Sep 2012","2012","","","1804","1809","How to develop students' capacity for computational thinking during the teaching process of computer programming, is one of the basic goals of computer fundamental education. Using C program language as example, this paper discusses how to train thinking capability of students during the programming language teaching. Computer programming languages have the features of mass content and practical techniques, and it is difficult for students to master one in short period of time. We provide some advices about how to organize the teaching content and experiments are proposed for improving the teaching results, and human thinking characters are exploited for increasing creative capability. The teaching methods proposed have proved effective for training thinking capability of students.","","978-1-4673-0242-5","10.1109/ICCSE.2012.6295420","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6295420","Computational Thinking;Computer programming;Teaching methodology;Algorithm Practice;Lab teaching","Computers;Programming profession;Educational institutions;Computer languages;Algorithm design and analysis","","5","","6","IEEE","6 Sep 2012","","","IEEE","IEEE Conferences"
"Exploring the Balance Between Computational Thinking and Learning Motivation in Elementary Programming Education: An Empirical Study With Game-Based Learning","H. Liu; Z. Wu; Y. Lu; L. Zhu","Shanghai University of Finance and Economics, Shanghai, China; Osaka University, Osaka, Japan; Chuo University, Tokyo, Japan; University of Minnesota, Minneapolis, MN, USA",IEEE Transactions on Games,"17 Mar 2023","2023","15","1","95","107","Computational thinking (CT) skills are generally regarded as a basic ability for problem-solving and are gradually filtering down to younger age groups. Existing research has attempted to increase interaction and enhance the learning interest of elementary school students through block-based programming environments represented by Scratch. However, criticism suggests that this approach has potential long-term constraints on CT education. Therefore, this study designed a game-based project to investigate students’ learning motivation and CT performance in different programming environments. A total of 108 fifth-grade students participated in the experiment and were divided into two experimental groups (EG1 and EG2) and a control group (CG). The students in experimental groups all undertook game-based learning, while EG1 students used C++ and EG2 students used Scratch; CG students used C++ for traditional algorithm-based learning. Findings suggest that traditional programming languages with game-based learning can also substantially improve learning interest, which can promote the efficiency of improving CT for students who already have some motivation and foundation for learning. But for students who still lack motivation, are also encouraged to develop an interest in a block-based programming environment. Teachers can choose the most appropriate approach for students to find the best balance between learning efficiency and long-term interest.","2475-1510","","10.1109/TG.2022.3143701","Computer Center of the Children's Palace, China Welfare Institute; Osaka University Foundation for Future; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9684681","Computational thinking (CT);elementary education;game-based learning;learning motivation;programming","Programming profession;Education;Programming environments;Games;Computer languages;C++ languages;Problem-solving","","5","","46","IEEE","18 Jan 2022","","","IEEE","IEEE Journals"
"Assessment Methods and Interventions to Develop Computational Thinking — A Literature Review","V. V. Vinu Varghese; V. G. Renumol","DDU Kaushal Kendra, Cochin University of Science and Technology, Cochin, Kerala, INDIA; School of Engineering, Cochin University of Science and Technology, Cochin, Kerala, INDIA",2021 International Conference on Innovative Trends in Information Technology (ICITIIT),"14 Apr 2021","2021","","","1","7","Computational Thinking (CT) allows us to solve complex problems by expressing it in a way that computers, humans, or both, can understand. CT is closely related to problem solving and critical thinking, which are actively used in STEM education. Research on CT has gained steady momentum recently, and many of the institutions around the world have adopted CT into their curriculum. This paper presents a literature review conducted to identify the interventions used to develop CT skills and the methods used to assess CT skills. The review explored various publications on CT and identified that curriculum-based interventions and workshops are the primary interventions used for introducing CT in the educational sector. During the analysis, we have also identified a handful of assessment tools used for measuring CT skills, but they are not standardized assessment tools. Hence, we plan to analyze the existing assessment methods and propose a new sophisticated tool for evaluating CT skills as our future work.","","978-1-6654-0467-9","10.1109/ICITIIT51526.2021.9399606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9399606","computational thinking;problem solving;intervention;assessment;programming","Visualization;Bibliographies;Conferences;Virtual reality;Tools;Problem-solving;Programming profession","","4","","96","IEEE","14 Apr 2021","","","IEEE","IEEE Conferences"
"Computational Thinking in Augmented Reality: An Investigation of Collaborative Debugging Practices","C. -Y. Chung; I. -H. Hsiao","CIDSE, Arizona State University, Tempe, AZ, USA; CIDSE, Arizona State University, Tempe, AZ, USA",2020 6th International Conference of the Immersive Learning Research Network (iLRN),"4 Aug 2020","2020","","","54","61","The uniqueness of Augmented Reality (AR) is its affordance to support learning abstract concepts by rich information, visualization and the integration of user-content interaction. Research has shown that abstract idea and invisible phenomena can be learned better with the support of AR. However, high complexity and conceptual Computational Thinking (CT), such as algorithm design and related programming concepts, are rarely studied empirically in the intersection with immersive technology. This study is aimed at addressing this issue and providing a piece of quantitative and empirical evidence to AR-supported Computer Science discipline-based learning. We designed a mobile AR-enabled application based on a CT framework and related AR affordances in the literature. This app can contextualize a programming debugging task and support program editing & CT learning. A controlled laboratory study was designed and conducted. The result of statistical analyses shows that participants with the AR support made better quality of programs with lower errors and less amount of code edits, compared to those without the AR support.","","978-1-7348995-0-4","10.23919/iLRN47897.2020.9155152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155152","augmented reality;debugging practices;learn to code;computational thinking;computer science education;collaborative learning;mobile app","Visualization;Task analysis;Debugging;Programming profession;Problem-solving;Computed tomography","","4","","17","","4 Aug 2020","","","IEEE","IEEE Conferences"
"Introduction to Computational Thinking for K-12 Educators through Distance Learning","E. C. Oliveira; R. A. Bittencourt; R. P. Trindade","UEFS – State University of Feira de Santana, Feira de Santana, Bahia, Brazil; UEFS – State University of Feira de Santana, Feira de Santana, Bahia, Brazil; UEFS – State University of Feira de Santana, Feira de Santana, Bahia, Brazil",2019 IEEE Frontiers in Education Conference (FIE),"12 Mar 2020","2019","","","1","9","This Research-to-Practice Full Paper evaluates an online programming course for K-12 educators that aimed to teach Computational Thinking (CT). CT is widely defined as a set of skills, such as problem solving and systems design, that rely on Computer Science principles. As these skills are increasingly demanded in modern society, it is critical to include CT in K-12 education to boost not only computing courses, but various other disciplines. However, most educators do not yet know the basics of CT and Computer Science fundamentals, particularly in Brazil. In this context, we designed and implemented an online programming course for K-12 educators to provide qualification in CT and Programming basics, as well as to assess learners' attitudes towards Computing, how their motivation are expressed during the course, and the correlation between motivation and attitudes. The results indicate that participants' attitudes towards Computing has become more positive after the course, primarily their comprehension of CT and confidence to learn Computer Science. The outcomes also suggest a high level of learners' motivation over the course, and reveal a high correlation between the relevance expressed in the course with their interest and confidence towards Computing.","2377-634X","978-1-7281-1746-1","10.1109/FIE43999.2019.9028492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9028492","Computational Thinking;K-12 Education;Teacher Education;Distance Learning","Computed tomography;Programming profession;Computer aided instruction;Tools","","4","","18","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Designing hybrid physics labs: combining simulation and experiment for teaching computational thinking in first-year engineering","H. W. Fennell; J. A. Lyon; A. J. Magana; S. Rebello; C. M. Rebello; Y. B. Peidrahita","Department of Computer and Information Technology, Purdue University, West Lafayette, Indiana; Department of Engineering Education, Purdue University, West Lafayette, Indiana; Department of Computer and Information Technology, Purdue University, West Lafayette, Indiana; Department of Physics and Astronomy, Purdue University, West Lafayette, Indiana; Department of Physics and Astronomy, Purdue University, West Lafayette, Indiana; Department of Physics and Astronomy, Purdue University, West Lafayette, Indiana",2019 IEEE Frontiers in Education Conference (FIE),"12 Mar 2020","2019","","","1","8","This Innovative Practice Full Paper details a design-based research approach for implementing computational learning activities in a first-year engineering physics course. This study contributes to the growing body of research on computation in engineering education by introducing computational concepts and activities during a physics laboratory class. Drawing from Experiential Learning Theory and using an adapted version of the Use-Modify-Create framework for teaching computational thinking, a series of lab activities was designed that combined physical lab experiments with computational modeling using custom-built VPython simulations. Data was collected from the labs in the form of (1) responses to lab activity worksheets, (2) code modified and/or generated by the students during lab activities, (3) in-code comments provided by the students during the activities. A qualitative thematic analysis was used to analyze students' learning benefits and any challenges faced during the activities. While results show a number of learning benefits, an observed homogeneity of student responses to the questions on the lab handouts point to a set of potential limitations within the activities themselves that warranted further examination. Insight gained from this analysis process is presented as a set of four design principles that will inform future implementations of the hybrid course design.","2377-634X","978-1-7281-1746-1","10.1109/FIE43999.2019.9028390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9028390","computational thinking;engineering education;physics education;computational modeling;design-based research","Physics;Computational modeling;Education;Programming;Software;Atmospheric modeling;Context modeling","","4","","33","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Evaluation of the ROOT Robot System and Curriculum to Improve Computational Thinking in Chinese Children","Y. Liu; J. Rojas","School of Electro-Mechanical Engineering, Guangdong University of Technology, Guangzhou, China; School of Electro-Mechanical Engineering, Guangdong University of Technology, Guangzhou, China",2019 IEEE R10 Humanitarian Technology Conference (R10-HTC)(47129),"19 Mar 2020","2019","","","126","131","Computational thinking (CT) is defined as the thought process of formulating problems and expressing their solutions. In recent times, children increasingly program and CT is a fundamental skill to master. Research shows children often lack such skill. In this work, we contribute an analysis of the ROOT robot system and its associated curriculum to aid in the development of CT skills in children aged 4–10 years old (in China). In particular, we measure the concepts of abstraction, analysis, generalization, algorithmic thinking, logical thinking, sequential problem solving, self-confidence, and self-checking capability throughout a 10-week course. The results show 71% students developed “Excellent” CT performance and 29% achieved “Good” performance. The key lesson is that children's CT skills develop positively when programming with the ROOT learning platform.","2572-7621","978-1-7281-0834-6","10.1109/R10-HTC47129.2019.9042435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9042435","educational robot;computational thinking;ROOT robot;programming;evaluation;measurement","Robot sensing systems;Encoding;Programming profession;Task analysis;Mobile robots","","4","","15","IEEE","19 Mar 2020","","","IEEE","IEEE Conferences"
"Towards an Analysis of Computational Thinking","J. Á. Velázquez-Iturbied","ETS Ingeniería Informática, Universidad Rey Juan Carlos, Móstoles, Madrid, España",2018 International Symposium on Computers in Education (SIIE),"23 Dec 2018","2018","","","1","6","The term “computational thinking” does not have an unambiguous meaning, therefore we address its analysis with the aim of making its meaning clearer. In the paper, we first present several definitions extracted from a number of relevant publications. Then, the main elements included in these definitions are analyzed. The analysis shows that such definitions are ambiguous and heterogeneous. Depending on each specific definition, they refer to concepts, skills, attitudes and transversal competences. Finally, the paper includes a section where these findings are analyzed and potential risks are identified.","","978-1-5386-6505-3","10.1109/SIIE.2018.8586710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8586710","computational thinking;computer science education;programming education;competences","Computer science;Computational modeling;Proposals;Education;Problem-solving;Tools;Standards","","4","","27","IEEE","23 Dec 2018","","","IEEE","IEEE Conferences"
