"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Hands-on Active Learning Approach to Teach Artificial Intelligence/Machine Learning to Elementary and Middle School Students","N. Sinha; R. F. Evans; M. Carbo","Department of Mathematics and Computer Science, Fairleigh Dickinson University, Madison, NJ, USA; Dept. of Math and Comp Sci, FDU CS Hub and Haskell Elementary School, Wanaque School District, Haskell, NJ, USA; Department of Mathematics and Computer Science, Fairleigh Dickinson University, Madison, NJ, USA",2023 32nd Wireless and Optical Communications Conference (WOCC),"7 Jun 2023","2023","","","1","6","The last decade has seen a surge in expanding access to Computer Science (CS) education, especially for K-12, with many states even stipulating student learning standards in CS and Computational Thinking (CT). Our 21st century K-12 students are no longer just computer users, but are now required to be computationally literate creators with proficient skills both in the concepts and practices of CS and CT. At the same time, technology continues to pervade our lives and expand at a relentless pace and all aspects of our lives are now embedded in technology surrounded by Artificial Intelligence (AI). AI in the form of Machine Learning (ML) is a key technology in a diversity of applications, where we use sensors to meaningfully perceive the world around us, analyze and organize the perceived data, and autonomously use that data to make predictions and decisions. In higher education, AI/ML courses proliferate, with many institutions now conferring degrees and certifications in these. To an extent, some high schools (grades 9–12) have started introducing these concepts in a technology class, or a robotics club, or as an after-school activity. As for middle (grades 6–8) and elementary school (grades K-5), there are very few examples of such instruction. In this paper, we present a complete framework for elementary and middle school teachers to help them prepare and incorporate AI/ML lessons in their classrooms using hands-on active learning strategies. We want to empower these teachers to impart improved learning to their students, which in turn will prepare their students to become effective thinkers, problem solvers, communicators, and gain necessary skills for high-skilled and high-demand jobs. We describe a detailed AI/ML lesson plan based on standards and framework, AI4K12 big ideas, art and science of curriculum design, active learning, and culturally responsive and inclusive pedagogy. Then we discuss our experiences in teaching the same to $\boldsymbol{4}^{\mathbf{th}}$ grade students in an elementary school.","2379-1276","979-8-3503-3715-0","10.1109/WOCC58016.2023.10139678","FDU CS Hub; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10139678","Hands-on active learning curriculum framework;Artificial Intelligence;Machine Learning;lesson plans - grades elementary school;grades 6–8 middle school;AI4K12 big ideas;culturally responsive and inclusive pedagogy;CS Hub;New Jersey Department of Education Student Learning Standards","Wireless communication;Wireless sensor networks;Education;Learning (artificial intelligence);Machine learning;Optical fiber communication;Surges","","2","","20","IEEE","7 Jun 2023","","","IEEE","IEEE Conferences"
"Design an Assessment for an Introductory Computer Science Course: A Systematic Literature Review","Q. Cheng; A. Tao; H. Chen; M. M. Samary","Boston College, Chestnut Hill, MA; Boston College, Chestnut Hill, MA; Boston College, Chestnut Hill, MA; Boston College, Chestnut Hill, MA",2022 IEEE Frontiers in Education Conference (FIE),"29 Nov 2022","2022","","","1","8","This Research Full Paper presents a literature review on introductory CS assessments. As Computer Science (CS) becomes increasingly popular in the world of big data, more college students are taking introductory CS courses to follow the trend. However, students have different levels of exposure to CS when they start CS in college, varying from no experience to years of coding experience. This disparity in the amount of exposure can pose many problems. In the same intro-level class, some students may think they do not learn anything new, while others believe the professor goes through concepts so fast that they cannot follow the pace. CS professors may also feel confused about how to control the pace and content of introductory courses. Therefore, CS departments need an assessment to measure students’ CS knowledge and then assign them to the appropriate CS introductory courses. Though a vast number of research papers discuss CS introductory courses, few of them focus on developing and validating assessments that evaluate students’ background knowledge (i.e., concept inventory). This paper aims to conduct a systematic literature review to gain an overview of the most important introductory CS contents that need to be assessed, the methods to evaluate students’ understanding of introductory CS concepts, and some existing assessments/concept inventories. By reviewing relevant papers over the last 15 years, we selected 48 papers that are related to assessments and corresponding introductory courses. We collected assessment information and made tables of contents, question types, programming languages, and origins to analyze data. We found that iterations, conditionals, and variables are the most popular assessment contents. Multiple-Choice and Code Writing questions, which are more popular than Code Explaining questions, are the preferred ways of assessing students’ knowledge. Scratch is commonly used as a CS0 assessment language, while Python, Java, C, and Pseudo-codes are employed in CS1 assessments. FCS1, SCS1, and BDSI are existing assessments/concept inventories for CS1 or CS2, but there is not yet a validated assessment or concept inventory that encompasses introductory concepts of CS0 (computational thinking), CS1 (fundamentals), and CS2 (data structure). Designing a comprehensive CS0/CS1/CS2 assessment by using the information collected from our systematic literature review would help students choose the right course and benefit educators and researchers for general use.","2377-634X","978-1-6654-6244-0","10.1109/FIE56618.2022.9962584","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962584","computer science education;introductory CS courses;assessment;concept inventory;systematic literature review","Computer science;Java;Systematics;Codes;Bibliographies;Buildings;Market research","","2","","68","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Exploring Diversity in Introductory Programming Classes: An Experience Report","I. Groher; M. Vierhauser; B. Sabitzer; L. Kuka; A. Hofer; D. Muster","Johannes Kepler University Linz, Linz, Austria; Johannes Kepler University Linz, Linz, Austria; Linz School of Education, Linz, Austria; Linz School of Education, Linz, Austria; Johannes Kepler University Linz, Linz, Austria; Johannes Kepler University Linz, Linz, Austria",2022 IEEE/ACM 44th International Conference on Software Engineering: Software Engineering Education and Training (ICSE-SEET),"13 Jun 2022","2022","","","102","112","Digitization is becoming part of almost everyone’s life, ranging from smartphones and tablets, smart devices automatically collecting information, to tools and scripting languages that are widely available and easy to use. This has recently been reflected in various university curricula, where courses such as computational thinking, and basic programming classes are now included in a broader range of (non-computer-science) programs. However, these programs often face challenges in such courses due to their diverse student body, with students often lacking profound digital competencies and technical background. While gender diversity aspects have been broadly studied in the past, other diversity dimensions such as ethnicity, age, or educational background have largely been neglected thus far. In this paper, we report on our experiences in teaching an introductory programming course to first-year Business Informatics bachelor students. After undergoing fundamental changes in our teaching concepts and the provided learning material, we explore what diversity factors play an important role when teaching programming to non-computer science students, and how diversity is perceived by lecturers and tutors. Our analysis confirms that a collaborative teaching concept positively supports female students and students with language barriers.","","978-1-6654-9592-9","10.1145/3510456.3514155","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9794193","Introductory Programming;Diversity Dimensions","Training;Education;Collaboration;Smart devices;Interviews;Informatics;Programming profession","","2","","34","","13 Jun 2022","","","IEEE","IEEE Conferences"
"A Distributed Robot Garden System","L. Sanneman; D. Ajilo; J. DelPreto; A. Mehta; S. Miyashita; N. A. Poorheravi; C. Ramirez; Sehyuk Yim; S. Kim; D. Rus","Computing Science, University of Alberta, Canada; Computing Science, University of Alberta, Canada; Computing Science, University of Alberta, Canada; Dept. of Biomedical Engineering, University of Virginia, USA; Dept. of Biomedical Engineering, University of Virginia, USA; NA; NA; NA; NA; NA",2015 IEEE International Conference on Robotics and Automation (ICRA),"2 Jul 2015","2015","","","6120","6127","Computational thinking is an important part of a modern education, and robotics provides a powerful tool for teaching programming logic in an interactive and engaging way. The robot garden presented in this paper is a distributed multi-robot system capable of running autonomously or under user control from a simple graphical interface. Over 100 origami flowers are actuated with LEDs and printed pouch motors, and are deployed in a modular array around additional swimming and crawling folded robots. The garden integrates state-of-the-art rapid design and fabrication technologies with distributed systems software techniques to create a scalable swarm in which robots can be controlled individually or as a group. The garden can be used to teach basic algorithmic concepts through its distributed algorithm demonstration capabilities and can teach programming concepts through its education-oriented user interface.","1050-4729","978-1-4799-6923-4","10.1109/ICRA.2015.7140058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7140058","","Robots;Light emitting diodes;Graphical user interfaces;Insects;Fabrication;Cranes;Bluetooth","","2","","23","IEEE","2 Jul 2015","","","IEEE","IEEE Conferences"
"Encouraging Women to Pursue a Computer Science Career in the Context of a Third World Country","L. Lobo de Aguiar Gomes; J. Reginaldo Hughes Carvalho; T. Lauschner; F. G. Nakamura; R. de Freitas","Fundação Getúlio Vargas, Manaus, Brazil; Institute of Computing Federal University of Amazonas, Manaus, Brazil; Institute of Computing Federal University of Amazonas, Manaus, Brazil; Institute of Computing Federal University of Amazonas, Manaus, Brazil; Institute of Computing Federal University of Amazonas, Manaus, Brazil",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","5","This innovative practice full paper presents a set of engaging actions aimed to encourage women to pursue a Computer Science career in a city of a third world country (Manaus, Brazil). Despite worldwide efforts to promote gender equality, typically, women account for less than 30% of the workforce in technological areas. In third world countries, the situation is much more unbalanced. Poor educational and economic conditions, allied with a chauvinism culture contaminated by sexism and stereotypes, are strong forces that repel the young girls from IT areas. As a result, the percentage of women in local Computer Science majors is lower than expected. The authors detail a program to involve girls from all school levels in computer science career, which is indeed the adaptation of a national program, combined with indigenous elements. The mentioned adaptation was a key success factor to catch the attention of students and local educators. Some activities that are included in this program are lectures at scientific, technological and gender discussion events, realization of dynamics in schools for the dissemination of computational thinking in children and young students, training students to take part in programming contests and develop knowledge into real computational applications. These actions resulted in highlights achieved in programming contests and prizes obtained through application development, and have provided a more conducive academic environment to discuss issues related to the female gender in science and technology fields. Besides the fundamentals of the program, the authors present the results of the last three initiatives, which happened in conjunction with local events, and the promising opportunities perceived in Computer Science major of a local university.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8658572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658572","gender equality;diversity politics, STEM education;women inclusion and leadership","Engineering profession;Conferences;Programming profession;STEM","","2","","19","IEEE","7 Mar 2019","","","IEEE","IEEE Conferences"
"Algorithmic thinking observation: How students of applied informatics break the mystery of black box applications","M. Cápay","Department of Informatics, Constantine the Philosopher University in Nitra, Nitra, Slovakia",2014 International Conference on Interactive Collaborative Learning (ICL),"22 Jan 2015","2014","","","535","540","The Black Box is a system with the internal organization and behavior about which the observer has no information. However, it is possible to impact the whole system via its inputs and observe its reactions via its outputs. The paper is concerned with the implementation of “black box” type of activities to teach computational thinking. The main idea is to give the students the puzzles and ask them to “play” with the inputs and observe the outputs enough to determine the internal mechanisms or principles that produce particular outputs from given inputs. First year students were asked to define a formula or describe a principle, based on which the input transforms itself into the output. There were four different types of answers: the student could be able (1) to state a formal proof, (2) to state a verbal proof, (3) to state a basic concept of algorithms, or (4) not to state any type of correct solution. We found out that a lot of the students were not able to think about the concept of the application functioning and were not able to create any formal description of algorithms.","","978-1-4799-4437-8","10.1109/ICL.2014.7017829","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7017829","teaching methods;black box;scientific approach;algorithm;reverse engineering","Programming;Informatics;Educational institutions;Mathematics;Problem-solving","","2","","23","IEEE","22 Jan 2015","","","IEEE","IEEE Conferences"
"A computing education approach for geography students in context of GIS","M. Knobelsdorf; J. Otto; S. Sprenger","Computer Science Education, University of Hamburg, Hamburg, Germany; Computer Science Education, University of Hamburg, Hamburg, Germany; Department of Education, University of Hamburg, Hamburg, Germany",2017 IEEE Global Engineering Education Conference (EDUCON),"8 Jun 2017","2017","","","1790","1796","We present an educational design for an undergraduate university course meant to engage Geography majors with computing and computational thinking. For that matter, we use the pedagogical principle of contextualization, relating computing topics to the discipline of Geography using climate change modeling with geographic information systems as a context. Following a design-based research approach, we first present considerations and arguments that form the basis for our educational design, and then discuss initial results of implementing and teaching a corresponding course to Geography Education majors.","2165-9567","978-1-5090-5467-1","10.1109/EDUCON.2017.7943092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943092","Computing Education;non-CS students;contextualization;design based research;Geographic Information System","Handheld computers;Engineering education;Geographic information systems;Geography","","2","","38","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Evaluating Usability and Educational Effectiveness of a Serious Game for Programmers Using Alternative Interfaces and Types of Activities","K. Zarkadoula; M. Xenos","Dept. of Computer Engineering and Informatics, University of Patras, Patras, Greece; Dept. of Computer Engineering and Informatics, University of Patras, Patras, Greece",2022 IEEE Global Engineering Education Conference (EDUCON),"11 May 2022","2022","","","644","651","This paper presents a serious game that has been developed for programmers aiming to analyze and examine the effectiveness and the perceived usability of two different game interfaces. This game presents a drag-and-drop interface and a classical typing interface and towards this approach, four different versions of the same game were developed. Each version of the game focuses on either creating a part of code or debugging (finding the errors in the code provided). The game enables the players to advance their programming skills and computational thinking by engaging them in problem-solving activities during the gameplay. This paper provides insight and focuses on the evaluation of different interfaces in a serious game that is developed for programmers and targets fundamental programming concepts.","2165-9567","978-1-6654-4434-7","10.1109/EDUCON52537.2022.9766768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766768","serious games;programming;game-based learning;human-computer interaction","Codes;Conferences;Games;Debugging;Serious games;Problem-solving;Usability","","2","","56","IEEE","11 May 2022","","","IEEE","IEEE Conferences"
"A Case Study on Learning Visual Programming With TutoApp for Composition of Tutorials: An Approach for Learning by Teaching","M. Paredes-Velasco; I. Lozano-Osorio; D. Pérez-Marín; L. P. Santacruz-Valencia","Universidad Rey Juan Carlos, Madrid, Spain; Universidad Rey Juan Carlos, Madrid, Spain; Universidad Rey Juan Carlos, Madrid, Spain; Universidad Rey Juan Carlos, Madrid, Spain",IEEE Transactions on Learning Technologies,"29 Dec 2023","2024","17","","498","513","Teaching programming is a topic that has generated a high level of interest among researchers in recent decades. In particular, multiple approaches to teaching visual programming have been explored, from the use of tools such as Scratch, robots, unplugged programming, or activities for the development of computational thinking. Despite the wide range of resources used, students generally tend to perform poorly academically and perceive learning visual programming as a complex and demotivating task. In this article, the TutoApp system is proposed together with a new methodology based on “Learning by Teaching,” where students create tutorials on their mobile devices to explain programming concepts to their peers. The hypothesis of this article is that the use of this tool improves learning outcomes and the level of student satisfaction. An experiment with a pre–posttest design has been carried out with 57 university students in an introductory programming course, 30 belonging to a control group (did not use TutoApp) and 27 belonging to the experimental group (used TutoApp). The findings indicate that the creation of tutorials with TutoApp significantly improved students' academic performance over those who did not use it, specifically in learning the loops and conditional control structures. However, it was observed that anxiety increased in all students while learning visual programming. The results of this study open the door to the validation of the use of systems and methodologies for creating tutorials for teaching visual programming to university students.","1939-1382","","10.1109/TLT.2022.3226122","Rey Juan Carlos University, Grant Puente 2021, URJC(grant numbers:M2614); Madrid Regional Government; e-Madrid-CM(grant numbers:S2018/TCS-4307); Structural Funds; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9969519","Emotions;learning by teaching;mobile devices;visual programming;written composition","Education;Visualization;Programming profession;Writing;Tutorials;Anxiety disorders;Task analysis","","2","","87","IEEE","2 Dec 2022","","","IEEE","IEEE Journals"
"Minimal role playing logic in Role-Based Collaboration","D. Liu; S. Teng; H. Zhu; Y. Tang","School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China; School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China; Department of Computer Science and Mathematics, Nipissing University, North Bay, Ontario, Canada; School of Computer, Normal University of South China, Guangzhou, China","2014 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","4 Dec 2014","2014","","","1420","1425","Role-Based Collaboration (RBC) is a computational thinking methodology where roles provide an underlying mechanism to facilitate abstraction, classification, separation of concerns, dynamics, and interactions. From a meta theoretical perspective, the specification of groups, roles and agents is a critical element of RBC. In consideration of the relationships and hierarchies faced by groups, roles and agents, we propose a minimal role playing logic system (MRPL) through substructural logic, which is polynomial in complexity, in support of RBC. From MRPL and RPLs extending from it, there are three levels of application, i.e., the global level governing how people organize agents to form a group; the concatenative level for role assignment with respect to logic and algebra, and the operational level governing properties, relations and structures that should appear in collaborative system design. From MRPL to RPLs, one can extend it to suit other appropriate applications.","1062-922X","978-1-4799-3840-7","10.1109/SMC.2014.6974114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6974114","Role-Based Collaboration (RBC);group;role;agent;role playing logic","Conferences;Cybernetics","","2","","20","IEEE","4 Dec 2014","","","IEEE","IEEE Conferences"
"Build your own robot","P. Plaza; M. Castro; E. Sancristobal; F. García-Loro; R. Gil; A. Menacho; M. Blázquez; B. Quintana; S. Martin; F. Mur; A. Macho; P. Baizán; R. Carrasco; G. Carro; Á. López-Rey; C. Pérez; R. Meier; E. Tovar","DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; DIEECTQAI UNED, Madrid, Spain; Electrical Engineering and Computer Science, Milwaukee School of Engineering, Milwaukee, United States; Languages and Computer Systems and Software Engineering UPM, Madrid, Spain",2021 IEEE Global Engineering Education Conference (EDUCON),"18 Jun 2021","2021","","","543","551","This Research to Practice Full Paper presents a pilot test framed in educational robotics where parents and child work together during the same session. In recent years, an educational movement has emerged that is related to the introduction of computational thinking, programming, and robotics in schools. Educational robotics is presented as one more resource that serves as a support in the different curricular subjects and facilitates the emergence of skills such as socialization, creative spirit and personal initiative, allowing participants to find answers to the problems that may arise in their reality. It is for this reason that a pilot test was carried out where we included the participants' parents in a session. To do this we used the Crumble controller, a platform that is programmed using block programming language. This platform also allows making electrical connections in an amazingly simple way. From the mechanical point of view, we use materials that can be easily machined, both by children and by inexperienced people. At the end of the experience, the assistants completed the assembly of their own robot. The article contains a study of the state of the art of using educational robotics. It also includes an analysis of the different tools mostly used in educational robotics. Also, throughout the article the learning methodology used, the different educational resources and the results obtained from the experience are described.","2165-9567","978-1-7281-8478-4","10.1109/EDUCON46332.2021.9453965","Erasmus; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453965","Collaboration;Education;Educational Robotics;Learning technology","Robotic assembly;Computer languages;Conferences;Tools;Collaborative work;Teamwork;Engineering education","","2","","49","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"Robotics in the Resocialization of Youngsters and Teenagers in Socio-Educational Measures","J. Pancieri; F. V. Siqueira; M. G. d. Oliveira; M. C. L. d. Santos","Secretaria de Ciência e Tecnologia do Estado do Espírito Santo, Vitoria, Brazil; Centro de Referéncia em Formaçáo e Educaçáo a Distância do, Instituto Federal do Espírito Santos, Vitoria, Brazil; SECTI, Vitoria, Brazil; Secretaria de Estado da Ciência, Tecnologia,Inovacção e Educacao Profissional (Secti/ES), Vitoria, Brasil","2019 Latin American Robotics Symposium (LARS), 2019 Brazilian Symposium on Robotics (SBR) and 2019 Workshop on Robotics in Education (WRE)","2 Mar 2020","2019","","","429","434","This paper presents a proposal and an experience report of an educational robotics course integrated to the process of resocialization of youngsters and teenagers in socio-educational measures. This proposal adopts a teaching approach oriented to the development of comprehension, analysis, logical reasoning, creativity and collaboration skills in order to develop in these young people real world problemsolving skills. The main challenge of this proposal is to favor the assimilation of the contents and the development of robotics practice outside the classroom, since, in accommodation, no course material is accessible from paper and pencil to robotics practice instruments. Thus, the main differential of this work is literally working the computational thinking in spaces of deprivation of liberty in order to develop ideas for problem solving tasks. The results of this developed experience point to excellent opportunities for resocialization and professional orientation of young people in socio-educational measures through the teaching of robotics.","2643-685X","978-1-7281-4268-5","10.1109/LARS-SBR-WRE48964.2019.00082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9018582","resocialization, educational robotics, youngsters and teenagers in socio-educational measures","Robots;Education;Electronic components;Proposals;Programming profession;Problem-solving","","2","","8","IEEE","2 Mar 2020","","","IEEE","IEEE Conferences"
"Integrating Computer Science and Physical Education in Elementary Schools with Data Science Learning Modules Using Wearable Microcontrollers","H. Jeong; J. Payton; C. Julien; D. Castelli","Fordham University, New York, NY, USA; Temple University, Philadelphia, PA, USA; University of Texas at Austin, Austin, TX, USA; University of Texas at Austin, Austin, TX, USA",2022 IEEE 19th International Conference on Mobile Ad Hoc and Smart Systems (MASS),"19 Dec 2022","2022","","","710","715","With limited time in the school day to meet required state-level objectives across subjects, it is challenging to meet the need to address declining physical activity levels and to incorporate additional computer science instruction in elementary schools. Project moveSMART uses a web-based platform to integrate opportunities for physical education with computer science and computational thinking (CS/CT) learning activities. Fourth grade students who underwent a single-day intervention experienced a significant improvement in their interest in coding and their perceptions of coders. This paper presents a series of three new lessons in the fifth grade moveSMART curriculum that allow students to create and improve a physical activity monitor. We employ a project-based learning approach to expose students to data analysis and machine learning in the framework of classification and pattern recognition.","2155-6814","978-1-6654-7180-0","10.1109/MASS56207.2022.00105","National Science Foundation(grant numbers:2150152,2031324); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973573","integrative curriculum;gamification;elementary school;physical activity;pervasive computing;BBC micro;bit","Computer science;Microcontrollers;Wearable computers;Education;Machine learning;Data science;Encoding","","1","","7","IEEE","19 Dec 2022","","","IEEE","IEEE Conferences"
"Algorithmic Expressions for Assessing Algorithmic Thinking Ability of Elementary School Children","Y. Oomori; H. Tsukamoto; H. Nagumo; Y. Takemura; K. Iida; A. Monden; K. -i. Matsumoto","College of Education, Joetsu University of Education, Joetsu, Japan; Osaka University of Arts, Osaka, Japan; Dept. of Clinical Psychology, Niigata Seiryo University, Niigata, Japan; Dept. of Art Science, Osaka University of Arts, Osaka, Japan; Shiromaru Elementary School, Nagaoka, Japan; Graduate School of Natural Science and Technology, Okayama University, Okayama, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Nara, Japan",2019 IEEE Frontiers in Education Conference (FIE),"12 Mar 2020","2019","","","1","8","This Research to Practice Full Paper presents the development of the algorithmic expressions for the assessment tools for assessing algorithmic thinking ability of elementary school children. In Japan, elementary school children will be required to learn computer programming as an interdisciplinary element appearing throughout the curriculum in 2020. The purpose of this programming education is to nurture Computational Thinking (CT) for elementary school children in Japan. However, almost no discussion has been conducted in Japan on how to measure the level of CT an elementary school child has acquired. Since the definition of CT is not very firm, it is not easy to measure the levels of CT. Therefore, several organizations have issued operational definitions of CT. Among the concepts of CT in those operational definitions, Algorithmic Thinking was chosen as a representative of CT, and the assessment tools for evaluating Algorithmic Thinking ability have been developed in this research. The assessment tool was conducted in the experimental Computer Science Unplugged classes and in the control classes in two elementary schools in Japan. There were in total 152 children in the classes, and all of them were 5th grade children. By answering the questions in the assessment tool, each child got a score between 0 and 15. The scores were statistically analyzed.","2377-634X","978-1-7281-1746-1","10.1109/FIE43999.2019.9028486","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9028486","algorithmic thinking;algorithmic expression;assessment;elementary school children","Programming profession;Tools;Education;Visualization;Computational modeling","","1","","25","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"CS Pathways: A Culturally Responsive Computer Science Curriculum for Middle School","G. Jain; F. Martin; B. Feliciano; H. -Y. Hsu; B. Fauvel-Campbell; G. Bausch; L. Ni; E. Thomas-Cappello","University of Massachusetts Lowell; University of Massachusetts Lowell; University of Massachusetts Lowell; University of Massachusetts Lowell; Daley Middle School, Lowell Public Schools, Lowell, MA; Suny, University at Albany, Albany; Suny, University at Albany, Albany; Suny, University at Albany, Albany",2022 IEEE Frontiers in Education Conference (FIE),"29 Nov 2022","2022","","","1","9","In this Research-to-Practice Full Paper, we report on CS Pathways, a middle school computer science (CS) curriculum developed as part of a researcher-practitioner partnership among two public universities and three urban school districts in the Northeast USA. The curriculum serves middle school students to develop apps for social impact. The partnership focuses on bridging the gap between STEM (Science, Technology, Engineering, and Mathematics) and community and gender gap within STEM. The project is based on Culturally Responsive Pedagogy (CRP), which includes the importance of recognizing students’ culture in all facets of learning. The project employs a researcher-practitioner partnership (RPP) model, which recognizes that transformational change can occur in educational ecosystems that connect research, policy, practice, and community work.The project curriculum was collaboratively developed by CS researchers, teacher-practitioners, and school administrators. Middle school students develop their own apps that support socially relevant activities in their communities. Using the RPP process, continuous feedback from researchers, teacher-practitioners, and students shaped the curriculum design. Key feedback was collected via one-on-one meetings with the teacher-practitioners, which bridged the visions and knowledge among different groups of the project partners.The curriculum includes the areas of computing and society, digital tools and collaboration, computing systems, and computational thinking. The curriculum helps students develop a critical consciousness of the role they can play in affecting their communities through computing, and empower them to move beyond simply learning to code [1]. The curriculum strives to demonstrate how to integrate computing across middle school subjects in a culturally-responsive way and spread a powerful message of Computer Science for All. This paper advocates for the need for culturally-responsive computing, describes how it is integrated into teachers’ instruction, and presents the CS Pathways curriculum design.","2377-634X","978-1-6654-6244-0","10.1109/FIE56618.2022.9962664","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962664","","Computer science;Codes;Face recognition;Ecosystems;Collaboration;Mathematical models;STEM","","1","","37","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Conceptual framework of educational resources adaptation for improve collaborative learning in virtual learning environments","V. Bremgartner; J. F. de Magalhães Netto; C. S. de Menezes","CMDI-Federal Institute of Amazo-nas (IFAM), CMDI-Federal Institute of Amazo-nas (IFAM), Manaus, Brazil; Institute of Computing-Federal, Institute of Computing-Federal, Manaus, Brazil; Faculty of Education-Federal, University of Rio Grande do Sul (UFRGS), Porto, Alegre, Brazil",2017 IEEE Frontiers in Education Conference (FIE),"14 Dec 2017","2017","","","1","9","Frequently, the existing resources in Virtual Learning Environments (VLEs), used in distance education courses and blended, are presented in the same way for all students. This may complicate the effective learning process of each student. In order to solve this problem, one of the original goals of intelligent educational systems is to guide every student to the most appropriate educational contents. So, the approach adopted in this paper is based on a framework called ArCARE (Conceptual Framework of Educational Resources Adaptation in Virtual Learning Environments), which allows adaptation of resources for students in VLEs, allowing the construction of their knowledge, using multi-agent system technology that handles an open learner model ontology. These ArCARE resources are recommendation and adaptation of collaborative activities such as Pedagogical Architectures for the students have a more effective learning of particular course content. Results obtained from some tests in a flexible curriculum course of Computational Thinking show the feasibility of the proposal.","","978-1-5090-5920-1","10.1109/FIE.2017.8190707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190707","Collaborative Learning;Virtual Learning Environments;Adaptation of Resources;Software Agents;Open Learner Model","Adaptation models;Collaboration;Collaborative work;Ontologies;Proposals;Data models;Tools","","1","","34","IEEE","14 Dec 2017","","","IEEE","IEEE Conferences"
"Making Research Practice Partnerships Work: An Assessment of The Maker Partnership","C. Fancsali; S. Klevan; Z. Mirakhur","Research Alliance for NYC Schools, New York University, New York, NY; Learning Policy Institute, Palo Alto, CA; University of Kentucky, Lexington, KY","2021 Conference on Research in Equitable and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","30 Nov 2021","2021","","","1","6","Strong, equitable research practice partnerships (RPPs) center both researcher and practitioner perspectives and priorities. These RPPs facilitate rigorous, relevant research that practitioners can use to improve program implementation. Our project, The Maker Partnership, is an RPP focused on building knowledge about how to help elementary level teachers integrate computer science (CS) and computational thinking (CT) into their regular science classes using maker pedagogy. In this experience report, we use the Henrich et al. framework to assess the Maker Partnership's effectiveness along five dimensions and share practical advice and lessons learned. This paper contributes to the CS and RPP literature by providing insight into how an RPP can address critical problems of practice in computer science education.","","978-1-6654-4905-2","10.1109/RESPECT51740.2021.9620713","National Science Foundation(grant numbers:1742320); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9620713","Research Practice Partnership;teacher capacity building;elementary level;CS/CT integration;maker pedagogy","Computer science;Shape;Buildings;Education;Tools;Writing;Computer science education","","1","","16","IEEE","30 Nov 2021","","","IEEE","IEEE Conferences"
