"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Demonstrating Concepts Through Visual Simulators: Two Cases in the Programming Domain","O. Sychev; A. Anikin; G. Terekhov","Software Engineering Department, Volgograd State Technical University, Volgograd, Russia; Software Engineering Department, Volgograd State Technical University, Volgograd, Russia; Software Engineering Department, Volgograd State Technical University, Volgograd, Russia",2021 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),"29 Oct 2021","2021","","","1","3","One of the ways to demonstrate subject-domain concepts is to let the learner play in the domain-related sandbox, while receiving the explanations of the domain laws that were broken when the user makes a wrong move. This can help the learners who understand definitions of the concepts poorly. We present two visual simulators for demonstrating concept properties and domain laws, implemented as web applications. They can be used to study programming, enabling trial-and-error learning, supported by the error messages, explaining why the user's action was wrong.","1943-6106","978-1-6654-4592-4","10.1109/VL/HCC51201.2021.9576398","RFBR(grant numbers:20-07-00764); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9576398","concept;computational thinking;visual simulators;programming learning","Visualization;Programming;User interfaces","","","","6","IEEE","29 Oct 2021","","","IEEE","IEEE Conferences"
"Blending Mobile Programming and Liberal Education in a Social-Economic High School","I. Fronza; N. El Ioini; L. Corral","Free University of Bolzano, Bolzano, (Italy); Libera Universita di Bolzano, Bolzano, Trentino-Alto Adige, IT; Free University of Bolzano, Bolzano, (Italy)",2016 IEEE/ACM International Conference on Mobile Software Engineering and Systems (MOBILESoft),"26 Jan 2017","2016","","","123","126","Mobile programming is one of the fastest growing approaches in many fields, such as marketing or e-commerce. From the educational perspective, this means that students should understand that they can build mobile applications (apps) without being professionals, and at the same time recognize their own potential to use technology in any professional path they choose. This goal is not trivial, even if students are in general curious and open to learn about the creation of apps. Indeed, especially in liberal education, students get discouraged upfront as they perceive programming as a difficult task. This paper describes a course that was cre- ated to fit the educational needs of a social-economic high school. Students take part of an interdisciplinary project in which the Software Engineering process is used to promote CT skills. The course was repeated twice and involved 29 students (8th and 9th grade).","","978-1-4503-4178-3","10.1145/2897073.2897096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832974","Mobile programming;Computational thinking;Software engineering education.","Mobile communication;Programming profession;Education;Testing;Art;Software engineering","","","","17","","26 Jan 2017","","","IEEE","IEEE Conferences"
"Design and application of a physical programming course for the development of multiple intelligences in children","W. Deng; M. Liu; M. Shen; X. Cong","Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China",2022 International Conference on Intelligent Education and Intelligent Research (IEIR),"27 Feb 2023","2022","","","198","202","This study uses a physical programming course to explore the development of children’s multiple intelligences. The process includes the design of teaching objectives, course design, course implementation and evaluation of effectiveness. A graphic multiple intelligences test scale was designed to measure children’s multiple intelligences. The study was conducted as a controlled experiment and the implementation of the courses showed that the physical programming coursess had a significant effect on the development of children’s natural observation, visual-spatial and mathematical-logical intelligences compared to the traditional courses.","","979-8-3503-4562-9","10.1109/IEIR56323.2022.10050074","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10050074","physical programming;children’s education;multiple intelligences;computational thinking","Graphics;Systematics;Education;Programming profession","","","","6","IEEE","27 Feb 2023","","","IEEE","IEEE Conferences"
"Workshop: It's more than coding- using video scenarios to engage students in computing","M. Spezialetti","Department of Computer Science, Trinity College, Hartford, CT, USA",2012 Frontiers in Education Conference Proceedings,"18 Feb 2013","2012","","","1","2","Studies indicate that students, particularly females, find computing most engaging when it is presented in relation to real-life problems, rather than when it is presented in ways that emphasize computing for the sake of computing. Video scenarios are a novel tool for encouraging students to explore computing in a problem-centric, rather than a code-centric, manner. Video scenarios are short films (2-5 minutes long) that depict individuals facing problems in life-like settings. The scenarios emphasize the diverse and often ill-defined nature of real world problems, and the potential for creative and entrepreneurial computing they present. The video scenarios and their associated discussion/exercise questions are freely available on the web at www.Virt-U.org.","2377-634X","978-1-4673-1352-0","10.1109/FIE.2012.6462520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6462520","CS1;CS2;computing education;entrepreneurship;computational thinking;educational videos;video-based learning;problem solving;online tools ethics","Problem-solving;Programming profession;Educational institutions;Ethics","","","","4","IEEE","18 Feb 2013","","","IEEE","IEEE Conferences"
"Capitalizing on a Small Dataset to Refine a Mixed Methods Study","A. Polasik","Associate Engineering, Campbell University, Buies Creek, NC, USA",2022 IEEE Frontiers in Education Conference (FIE),"29 Nov 2022","2022","","","1","4","Learning to use computational tools is a critical aspect of many first-year engineering courses. Students in these courses can have varying degrees of prior exposure to computational tools and often exhibit a wide range of intrinsic motivation for learning these skills. Interviews with first-year engineering students were conducted to study the degree to which motivation correlated with intended major within engineering. The pilot round of interviews was conducted in the spring of 2021. This pilot study used the same data set of 8 interviews to progressively refine both the survey and interview collection in the 2021 – 2022 academic year. This paper will review the results of the pilot study and detail the process used to develop and use the finalized protocol and coding schemes for a planned series of 20 interviews in Summer 2022. While this technique developed because of limited data collection during the COVID-19 pandemic, it has been beneficial to the researcher and may provide guidance for future researchers.","2377-634X","978-1-6654-6244-0","10.1109/FIE56618.2022.9962433","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962433","Self efficacy;utility value;interviews;computational thinking;first year","COVID-19;Protocols;Pandemics;Data collection;Encoding;Interviews;Springs","","","","12","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Work in progress — analyzing the gap between diagrams and code in computer science","S. Davies",University of Mary Washington,2008 38th Annual Frontiers in Education Conference,"22 Dec 2008","2008","","","T2C-16","T2C-17","Students in sophomore computer science (ldquoCS 2rdquo) are required to study the properties of a number of standard data structures; that is, common patterns of organizing data in a computer program. Typically, students are first presented with diagrams that graphically depict the data structure, and then shown sample code that actually implements it. We have observed, however, that there is a sizable gap between these two representations, and that many students who master the former have great difficulty translating that knowledge into the latter. We suspect that our pedagogy could be made more effective by treating diagrams themselves as formal entities, and providing students with a way of mapping operations on the ldquoeasyrdquo (pictorial) domain into the ldquohardrdquo (programmatic) domain. To help develop this technique, we carried out a semester-long experiment in which students demonstrated their understanding of the material both in diagrams and in code. The goal was to ascertain the kinds of mistakes that are often made, and how a technique like this could be most effective.","2377-634X","978-1-4244-1969-2","10.1109/FIE.2008.4720409","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4720409","Computational Thinking;Pedagogy","Computer science;Data structures;Organizing;Pattern analysis;Code standards;Education","","","","5","IEEE","22 Dec 2008","","","IEEE","IEEE Conferences"
"3rd International workshop on collaborative teaching of globally distributed software development (CTGDSD 2013)","S. Faulk; M. Young; R. Prikladnicki; D. M. Weiss; L. Yu","University of Oregon, Eugene, OR, USA; University of Oregon, Eugene, OR, USA; PUCRS, Porto Alegre, Rio Grande do Sul, Brazil; Iowa State University, Ames, IA, USA; Software and Microelectronics, Peking University, Beijing, China",2013 35th International Conference on Software Engineering (ICSE),"26 Sep 2013","2013","","","1515","1516","Software engineering project courses where student teams are geographically distributed can effectively simulate the problems of globally distributed software development (DSD). However, this pedagogical model has proven difficult to adopt or sustain. It requires significant pedagogical resources and collaboration infrastructure. Institutionalizing such courses also requires compatible and reliable teaching partners. The purpose of this workshop is to continue building on our outreach efforts to foster a community of international faculty and institutions committed to developing, teaching and researching DSD. Foundational materials presented will include pedagogical materials and infrastructure developed and used in teaching DSD courses along with results and lessons learned. The third CTGDSD workshop will also focus on publishing workshop results and collaborating with the larger DSD community. Longrange goals include: lowering adoption barriers by providing common pedagogical materials, collaboration infrastructure, and a pool of potential teaching partners from around the globe.","1558-1225","978-1-4673-3076-3","10.1109/ICSE.2013.6606764","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6606764","Distributed software development;Computational thinking","Education;Conferences;Software;Collaboration;Communities;Materials;Software engineering","","","","10","IEEE","26 Sep 2013","","","IEEE","IEEE Conferences"
"Proposal of a conceptual modeling learning environment with task/model management functions","R. Maruyama; M. Kayama; T. Nagai; K. Otaku; N. Taguchi","Graduate School of Science & Technology, Shinshu University, Nagano, JAPAN; Dep.of Engineering Shinshu, University Nagano, JAPAN; Dep.of Manuf. Technologists, Institute of Technologists, Gyoda, JAPAN; Graduate School of Science & Technology, Shinshu University, Nagano, JAPAN; Minowa Junior High School, Minowa, JAPAN",2022 International Conference on Advanced Learning Technologies (ICALT),"17 Aug 2022","2022","","","196","198","This study aims to explore an educational learning environment that supports students to learn conceptual modeling with UML. In this study, we call the describing models “UML programming.” In this paper, we show an educational UML programming environment for STEAM-related subjects (for example, Technology or Engineering) in schools. The features of the proposed learning environment are 1) educational task management function and 2) models, which are created by students, management function.","2161-377X","978-1-6654-9519-6","10.1109/ICALT55010.2022.00064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9853822","computational thinking;conceptual modeling;unified modeling language;program;model driven development","Computational modeling;Unified modeling language;Proposals;Task analysis;Programming profession;Creativity;Programming environments","","","","9","IEEE","17 Aug 2022","","","IEEE","IEEE Conferences"
"Game-Based Learning for Young Children: A Case Study","N. Pombo; D. Lamas","Universidade da Beira Interior, Covilhã, Portugal; Universidade da Beira Interior, Covilhã, Portugal",2022 IEEE Global Engineering Education Conference (EDUCON),"11 May 2022","2022","","","133","138","The adoption of technologies such as tablets or smartphones for children at home or at school is one of the most recent trends in today’s world. This challenges for suitable teaching methodologies and practices, along with oriented learning contents for such devices. On the one hand, teachers and tutors may acquire skills and competences to cope with gadgets and its technologies. On the other hand, learners must be versatile onto a complementary and complex environment in which the virtual meets the traditional lectures. Moreover, when the learning ecosystem includes children and younger newbies with technologies and gadgets is promising the adoption of targeted approaches such as gamification, playful activities and/or high interactive and supportive learning. This study presents the introduction of game-based learning techniques for young children at Cape Verde, with 17 students aged from 4 to 11 years, using the Code Karts app. Pre- and post-assessments measured familiarity with technology, appeal of the coding app, ability to play Code Karts, conceptual understanding of coding, and in-class behaviours. Results revealed that children prefer haptic interfaces to interact with technological devices. Congruently, the adoption of mobile phones and tablets was easier at the expense of the use of laptops. In addition, the proposed learning methodology, based on gamification principles, was determinant to promote in-class interaction and tutor-children interaction. In addition, gamification was crucial for the learning outcomes and to provide insight on programming. Complementary studies must be addressed aiming at to evaluate the long term effect on children due to the adoption of programming activities in the classroom.","2165-9567","978-1-6654-4434-7","10.1109/EDUCON52537.2022.9766723","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766723","Coding;Computational thinking;Game-based learning;Educational technology;STEM","Sequential analysis;Codes;Portable computers;Games;Market research;Encoding;Haptic interfaces","","","","30","IEEE","11 May 2022","","","IEEE","IEEE Conferences"
"A Method of Modifying a ScratchJr Project by Resorting to JSON Stored Project Data","A. J. Spasic; D. S. Jankovic; A. I. Djordjevic","Pirot Department, Academy of Technical and Educational Vocational Studies Ni&#x0161;, Pirot, Serbia; Faculty of Electronic Engineering, University of Ni&#x0161;, Ni&#x0161;, Serbia; Faculty of Electronic Engineering, University of Ni&#x0161;, Ni&#x0161;, Serbia","2021 15th International Conference on Advanced Technologies, Systems and Services in Telecommunications (TELSIKS)","22 Nov 2021","2021","","","257","260","ScratchJr, a programming tool developmentally appropriate for preschoolers (children age 5 to 7) is intentionally designed without the possibility of externally adding image and sound files. It can create difficulties for adults (teachers and parents alike) involved in pre-school activities with ScratchJr. This paper presents the structure of ScratchJr projects and a manner in which they can be modified by adding external images and sounds. It also presents the JSON project information code needed for the proper functioning of the programme with added files.","","978-1-6654-4442-2","10.1109/TELSIKS52058.2021.9606418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9606418","ScratchJr;JSON;Computational Thinking;Early Childhood Programming","Codes;Education;Tools;Media;Telecommunications;Multimedia communication;Sprites (computer)","","","","15","IEEE","22 Nov 2021","","","IEEE","IEEE Conferences"
"Exploration and practice of online and offline mixed teaching mode based on PBL in basic computer courses","H. Liu; S. Li; Y. Xiao","College of Computer Science and Cyber Security, Chengdu University of Technology, Chengdu, Sichuan, China; College of Computer Science and Cyber Security, Chengdu University of Technology, Chengdu, Sichuan, China; College of Computer Science and Cyber Security, Chengdu University of Technology, Chengdu, Sichuan, China","2021 International Symposium on Advances in Informatics, Electronics and Education (ISAIEE)","9 Mar 2022","2021","","","101","105","The epidemic situation in 2020 has promoted the development of online education. After the epidemic, in order to make full use of various online education resources, we began to explore online and offline hybrid teaching. In order to improve students' learning interest and enthusiasm, PBL is combined with online and offline teaching mode, and the implementation of teaching mode and teaching effect are introduced.","","978-1-6654-7874-8","10.1109/ISAIEE55071.2021.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9726960","PBL;Online and Offline Hybrid Teaching;Computational Thinking","Epidemics;Computer aided instruction;Electronic learning;Distance learning;Education;Transforms;Market research","","","","10","IEEE","9 Mar 2022","","","IEEE","IEEE Conferences"
"Digital Legacies on Paper: Reading Punchcards with Computer Vision","G. Jansen","College of Information Studies, University of Maryland, College Park, USA",2019 IEEE International Conference on Big Data (Big Data),"24 Feb 2020","2019","","","3103","3108","We describe the development of a computer visionbased workflow for normalizing images of the legacy punchcard data format (IBM 029 - 80 column punchcard standard) and then reading the encoded data. We show the role of a newly developed Punchcard Extractor Tool within the Brown Dog service API. We also point to our showcase of these same computer vision techniques in a Jupyter notebook system.","","978-1-7281-0858-2","10.1109/BigData47090.2019.9005709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9005709","Computational Thinking;Digital Curation;Computational Archival Science (CAS);PII;Privacy","Big Data;Conferences","","","","11","IEEE","24 Feb 2020","","","IEEE","IEEE Conferences"
"Assessing the Impact of Gamification in Higher Education: An Experimental Study using Kahoot! and Nearpod During COVID-19 Pandemic","A. Al Redhaei; M. Awad; K. Salameh","Department of Computer Science and Engineering, American University of Ras Al Khaimah, Ras Al Khaimah, UAE; Department of Computer Science and Engineering, American University of Ras Al Khaimah, Ras Al Khaimah, UAE; Department of Computer Science and Engineering, American University of Ras Al Khaimah, Ras Al Khaimah, UAE",2022 Advances in Science and Engineering Technology International Conferences (ASET),"18 Mar 2022","2022","","","1","6","The COVID-19 pandemic has imposed rapid and significant changes upon education systems. Most educational institutions transferred abruptly from traditional face-to-face delivery to distance learning formats through virtual classrooms. As a result of this shift, many faculty members have faced challenges in keeping their students engaged during lectures. Gamification is often proposed as a promising solution to enhance student motivation, engagement, and learning outcomes attainment. This study investigates the effectiveness of the gamification mechanism on undergraduate students in a computer programming course using Kahoot! and Nearpod during distance learning. The findings of the study show that there is some correlation between student engagement, learning motivation, academic performance, and the use of gamification.","","978-1-6654-1801-0","10.1109/ASET53988.2022.9734892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9734892","distance learning;gamification;ICT education;computational thinking;educational technology","COVID-19;Knowledge engineering;Computer aided instruction;Correlation;Pandemics;Education;Games","","","","16","IEEE","18 Mar 2022","","","IEEE","IEEE Conferences"
"Supporting End-to-End Coding and Use of Arduinos in a Formal Classroom Environment","D. Magda; C. Gardner-McCune; A. Kulkarni; Y. Jimenez; S. Chu",University of Florida; University of Florida; University of Florida; University of Florida; University of Florida,2023 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),"7 Nov 2023","2023","","","184","188","This paper presents the design of a browser-based Arduino programming tool and learning management system (LMS), CASMM, that offers end-to-end support for learners utilizing Chromebooks in a classroom environment. This tool aims to support learners through the entire process of coding and using Arduinos in group projects at scale in formal classrooms. The novelty of this tool and its discussion for the VL/HCC community lies in the design and customization of this tool to meet real world constraints of formal classrooms. In addition, it encourages expansion of who we consider users and requires inclusion of where and how learning takes place to truly support human-centered development of programming tools. In this paper, we shift the focus from individual users to multiple groups of student users and 1–3 teachers/mentors in a classroom environment. In particular, this paper aims to make explicit the unique needs of teachers and students who may have limited technology expertise both in coding and using Arduinos in formal classroom environments, the human and technological constraints of a formal classroom and features we've designed into CASMM to address these needs. Through this paper, we aim to spark discussion about the human-centered requirements of these users and how tools that support learners end-to-end in the development process may be necessary to truly provide accessible programming languages and environments for a wide range of novices (i.e., students, classroom teachers, and college mentors/volunteers).","1943-6106","979-8-3503-2946-9","10.1109/VL-HCC57772.2023.00030","NSF(grant numbers:1934113); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10305639","K-12 Education;physical computing;Arduino;computational thinking;design;block-based programming","Visualization;Learning management systems;Computer languages;Encoding;Sparks;Programming profession","","","","22","IEEE","7 Nov 2023","","","IEEE","IEEE Conferences"
"Voting Item: Story-work in human-centric software engineering","A. Rainer; C. Menon","Queen's University Belfast, Belfast, Northern Ireland; University of Hertfordshire, Hatfield, England",2022 IEEE/ACM 15th International Workshop on Cooperative and Human Aspects of Software Engineering (CHASE),"21 Jun 2022","2022","","","109","110","Background: Stories and story-work (in the fuller sense of those words) are recognised as a legitimate focus of study in other scientific disciplines. Information, Idea, Arguments: We are considering forming an inter-disciplinary research programme to explore how story-work can contribute to human-centric software engineering. Vote: What should we focus on to help ensure the proposed programme produces scientifically-valid, impactful research?","2574-1837","978-1-4503-9342-3","10.1145/3528579.3529170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796171","human-centred software engineering;story;computational thinking;algorithm","Conferences;Software;Software engineering","","","","16","","21 Jun 2022","","","IEEE","IEEE Conferences"
"Collaborative teaching of globally distributed software development: community building workshop (CTGDSD 2011)","S. Faulk; M. Young; D. Weiss; L. Yu","University of Oregon, Eugene, OR, USA; University of Oregon, Eugene, OR, USA; Iowa State University, Ames, IA, USA; Software and Microelectronics, Peking University, Beijing, China",2011 33rd International Conference on Software Engineering (ICSE),"10 Oct 2011","2011","","","1208","1209","Software engineering project courses where student teams are geographically distributed can effectively simulate the problems of globally distributed software development (DSD). However, this pedagogical model has proven difficult to adopt or sustain. It requires significant pedagogical resources and collaboration infrastructure. Institutionalizing such courses also requires compatible and reliable teaching partners. The purpose of this workshop is to foster a community of international faculty and institutions committed to developing, supporting, and teaching DSD. Foundational materials presented will include pedagogical materials and infrastructure developed and used in teaching DSD courses along with results and lessons learned. Long-range goals include: lowering adoption barriers by providing common pedagogical materials, validated collaboration infrastructure, and a pool of potential teaching partners from around the globe.","1558-1225","978-1-4503-0445-0","10.1145/1985793.1986049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6032639","computational thinking;distributed software development","Educational institutions;Communities;Conferences;Collaboration;Programming;Software engineering","","","","6","","10 Oct 2011","","","IEEE","IEEE Conferences"
"A Teacher-Focused Impact Assessment in Scratch4All Project","V. Vasconcelos; E. Bigotte; L. Marques; R. Almeida","Polytechnic Institute of Coimbra, Coimbra Institute of Engineering, Coimbra, Portugal INESC TEC - Porto; Polytechnic Institute of Coimbra, Coimbra Institute of Engineering, Coimbra, Portugal CASPAE; Polytechnic Institute of Coimbra, Coimbra Institute of Engineering, Coimbra, Portugal; CASPAE",2023 18th Iberian Conference on Information Systems and Technologies (CISTI),"15 Aug 2023","2023","","","1","5","The “Scratch4All” project aims to reduce school dropout rates by encouraging and motivating students in the 1st, 2nd, and 3rd cycles of elementary schools to achieve academic success. In addition, the project promotes true equality of opportunity in terms of educational resources. A learning environment that contributes positively to the improvement of educational results is created through the use of new technologies, specifically programming in the Scratch language and robotics. Impact indicators were developed and used as project evaluation tools based on Theory of Change. This paper presents and analyzes the changes observed from the perspective of the project’s teachers’ stakeholders during the 2020/2021 school year. This group of beneficiaries is critical to the project’s success and continuation, not only because of the special relationship they have with the students, but also with their families and the school. The assessment of impact is very positive in terms of indicators such as school success and motivation, particularly in Mathematics and Portuguese Language, as well as in the reduction of inequalities, access to new technologies, and contribution to gender equality.","2166-0727","978-989-33-4792-8","10.23919/CISTI58278.2023.10211374","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211374","Computational Thinking;Scratch;Change Theory","Technological innovation;Roads;Mathematics;Stakeholders;Informatics;Robots;Programming profession","","","","23","","15 Aug 2023","","","IEEE","IEEE Conferences"
"Applications of Machine Learning to Form-giving in Industrial Design","H. -H. Wang","Department of Industrial Design, National Taipei University of Technology, Taipei, Taiwan",2022 IEEE 5th Eurasian Conference on Educational Innovation (ECEI),"20 Jul 2022","2022","","","110","113","Machine learning is a key technology to design and develop products, systems, and even services. In particular, image classification using deep learning has been successfully applied to many fields. Although industrial designers might learn this is an opportunity for their best practice, studies demonstrating how to integrate the technology into the design process are rare. Thus, we discussed the need to introduce ML to industrial design by presenting examples and ML tools with lower scientific thresholds such as Weka that is preferable for industrial design students and practitioners. A five-stage process of applying ML to product form-giving is presented to illustrate the bridging of ML to the design process. Further technical details and industry case studies are needed to demonstrate evidence of the advantages of ML in form-giving. The implication is not only in sharpening the tools of product form-giving but also in rethinking the theories of industrial design.","","978-1-6654-3318-1","10.1109/ECEI53102.2022.9829452","Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9829452","industrial design;product design;learning motivation;computational thinking","Industries;Deep learning;Technological innovation;Conferences;Best practices;Image classification","","","","21","IEEE","20 Jul 2022","","","IEEE","IEEE Conferences"
"Bridge to Computing: An outreach program for at-risk young men","V. Cateté; D. Bell; A. Isvik; N. Lytle; Y. Dong; T. Barnes","NC State University, Raleigh, NC, USA; NC State University, Raleigh, NC, USA; NC State University, Raleigh, NC, USA; NC State University, Raleigh, NC, USA; NC State University, Raleigh, NC, USA; NC State University, Raleigh, NC, USA","2020 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","4 Dec 2020","2020","1","","1","2","In 2017, our police department and the Give Back Organization (GBO), a local non-profit, contacted our university about hosting a game development summer camp. The camp was proposed to keep boys ages 12-15 living in a community with high levels of gang enrollment off the streets while providing an opportunity to learn about college and computing careers. The police also wanted to improve officer-youth r elations. Our lab provided camp counselors, space, and content for the camp. Each camp supported a total of twelve African-American boys. Over three years, we refactored the curricula and organization of the camp and present our lessons learned from the experience.","","978-1-7281-7172-2","10.1109/RESPECT49803.2020.9272475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272475","at-risk youth;K-12 outreach;computer science education;computational thinking;community","Games;Law enforcement;Industries;Engineering profession;Bridges;Training;Tools","","","","9","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
"Teaching Machine Learning in K–12 Classroom: Pedagogical and Technological Trajectories for Artificial Intelligence Education","M. Tedre; T. Toivonen; J. Kahila; H. Vartiainen; T. Valtonen; I. Jormanainen; A. Pears","School of Computing, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Industrial Engineering and Management, KTH Royal Institute of Technology, Stockholm, Sweden",IEEE Access,"12 Aug 2021","2021","9","","110558","110572","Over the past decades, numerous practical applications of machine learning techniques have shown the potential of AI-driven and data-driven approaches in a large number of computing fields. Machine learning is increasingly included in computing curricula in higher education, and a quickly growing number of initiatives are expanding it in K-12 computing education, too. As machine learning enters K-12 computing education, understanding how intuition and agency in the context of such systems is developed becomes a key research area. But as schools and teachers are already struggling with integrating traditional computational thinking and traditional artificial intelligence into school curricula, understanding the challenges behind teaching machine learning in K-12 is an even more daunting challenge for computing education research. Despite the central position of machine learning and AI in the field of modern computing, the computing education research body of literature contains remarkably few studies of how people learn to train, test, improve, and deploy machine learning systems. This is especially true of the K-12 curriculum space. This article charts the emerging trajectories in educational practice, theory, and technology related to teaching machine learning in K-12 education. The article situates the existing work in the context of computing education in general, and describes some differences that K-12 computing educators should take into account when facing this challenge. The article focuses on key aspects of the paradigm shift that will be required in order to successfully integrate machine learning into the broader K-12 computing curricula. A crucial step is abandoning the belief that rule-based “traditional” programming is a central aspect and building block in developing next generation computational thinking.","2169-3536","","10.1109/ACCESS.2021.3097962","January Collective; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9490241","Machine learning;artificial intelligence;K-12;school;computing education;computational thinking;pedagogy","Education;Machine learning;Programming profession;Automation;Task analysis;Terminology;Technological innovation","","73","","126","CCBY","19 Jul 2021","","","IEEE","IEEE Journals"
"Applying Game Learning Analytics to a Voluntary Video Game: Intrinsic Motivation, Persistence, and Rewards in Learning to Program at an Early Age","M. Zapata-Cáceres; E. Martín-Barroso","Computer Science Department, Universidad Rey Juan Carlos (URJC), Madrid, Móstoles, Spain; Computer Science Department, Universidad Rey Juan Carlos (URJC), Madrid, Móstoles, Spain",IEEE Access,"14 Sep 2021","2021","9","","123588","123602","Learning to program at an early age has been shown to be a vehicle for the development of Computational Thinking. Game-based environments are often used to develop these skills, but they lack sufficient voluntariness to assess aspects related to intrinsic motivation, such as interests, skills, persistence in solving a problem and behavior in response to rewards. These aspects directly affect achievement and academic performance, so it is necessary to analyze possible age and gender differences in order to adjust Computational Thinking curricula. With this aim, we deployed a voluntary video game which addresses basic computational concepts, based on intrinsic motivation, and aimed at early ages. Data were collected and analyzed using game learning analytics for 15 months, during which 4124 users played more than 28187 games. The analysis shows significant age and gender differences in relation to interests, skills, achievement, and progression through attempts. It was observed that the concepts addressed were achievable between the ages of 3 and 6 years and full mastery was possible by the age of 4 years, regardless of gender, as children persist with the challenge, intrinsically motivated, until it is overcome. In terms of persistence, significantly different behaviors were observed in the face of the challenge, which can help us to adjust the different learning methodologies to each age group and gender, adapting the way we provide reinforcement and rewards, especially for boys in the more complex challenges and for girls from the age of 5 years onwards.","2169-3536","","10.1109/ACCESS.2021.3110475","Madrid Regional Government through the Project e-Madrid-CM(grant numbers:S2018/TCS-4307); European Structural and Investment Funds, namely the European Social Fund (FSE) and the European Regional Development Fund (FEDER); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9529183","Computational thinking;early ages;game learning analytics;interests;intrinsic motivation;learn to program;persistence;rewards;skills;video games","Games;Education;Programming profession;Data mining;Problem-solving;Tools","","14","","65","CCBY","3 Sep 2021","","","IEEE","IEEE Journals"
"Teaching and Learning Computer Science for Primary School Teachers: an Argentine Experience","A. Casali; D. Zanarini; N. Monjelat; P. San Martín","Universidad Nacional de Rosario, Rosario, AR; Universidad Nacional de Rosario, Rosario, AR; Instituto Rosario de Investigaciones en Ciencias de la Educación – (IRICE:CONICET-UNR); Instituto Rosario de Investigaciones en Ciencias de la Educación – (IRICE:CONICET-UNR)",2018 XIII Latin American Conference on Learning Technologies (LACLO),"1 Aug 2019","2018","","","349","355","In this work, we present a line of research focus on the didactics of teaching and learning of Computer Science for primary school. Our approach combines the training of teachers in Computational Thinking with Unplugged activities (without the use of computer) and Plugged ones, involving programming of computers and other devices. As a first instance of training, we presents the design and implementation of the ""Higher Level Teaching Specialization in Didactics of Computer Science"", approved by the Educational Ministry of Santa Fe, Argentine. The objective of this specialization is that the primary teachers can appropriate of Computational Thinking skills and the potential of programming, to include them in their educational practices in a contextualized, interdisciplinary and inclusive way. As results, an opinion poll is presented on a first stage of this training, from which it is possible to extract positive opinions of the teachers regarding the contents and didactics of the specialization that they are carrying out.","","978-1-7281-0382-2","10.1109/LACLO.2018.00067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8783523","Computational thinking, Programming, Teacher professional development, Primary education.","Training;Programming profession;Instruments;Computational modeling","","5","","","IEEE","1 Aug 2019","","","IEEE","IEEE Conferences"
